################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CO2} CO2 OVPF
# TITLE: PCRN: "CO2 Plaine des Cafres" {RCSPCRN}
# FILENAME: RCSPCRN_all.txt
#
#
# CREATED: 09-Mar-2022 13:20:51 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second CO2_raw_mol CO2_corr_mol CO2_filter7_mol CO2_filter15_mol CO2_filter31_mol CO2_filterSG_1au CO2_filterSG_2au
2019 12 27 00 00 00 0.289839 0.632468 0.558280 0.544216 0.569362 0.640470 -0.208094
2019 12 28 00 00 00 0.270291 0.589374 0.543536 0.542986 0.571157 0.640760 -0.201619
2019 12 29 00 00 00 0.250476 0.543054 0.530768 0.549870 0.575665 0.641045 -0.191248
2019 12 30 00 00 00 0.201936 0.483304 0.516543 0.553463 0.579526 0.641326 -0.185164
2019 12 31 00 00 00 0.170886 0.419240 0.508594 0.555415 0.580887 0.641603 -0.183004
2020 01 01 00 00 00 0.116668 0.469523 0.515587 0.556343 0.582776 0.641876 -0.180586
2020 01 02 00 00 00 0.165948 0.478837 0.532946 0.553895 0.585160 0.642146 -0.178026
2020 01 03 00 00 00 0.323954 0.576829 0.552063 0.550765 0.588032 0.642411 -0.176545
2020 01 04 00 00 00 0.396465 0.638321 0.572003 0.558478 0.588945 0.642672 -0.176755
2020 01 05 00 00 00 0.476014 0.664573 0.581554 0.569515 0.586756 0.642929 -0.179654
2020 01 06 00 00 00 0.353214 0.617119 0.587745 0.584867 0.585556 0.643181 -0.181274
2020 01 07 00 00 00 0.267431 0.558820 0.581263 0.601193 0.583311 0.643429 -0.183714
2020 01 08 00 00 00 0.324818 0.536379 0.596956 0.618145 0.581559 0.643673 -0.188512
2020 01 09 00 00 00 0.392947 0.522173 0.609864 0.628617 0.582141 0.643914 -0.189345
2020 01 10 00 00 00 0.431816 0.531457 0.632181 0.636002 0.580050 0.644153 -0.185813
2020 01 11 00 00 00 0.530377 0.748169 0.656376 0.635938 0.574458 0.644388 -0.181698
2020 01 12 00 00 00 0.466117 0.754930 0.675968 0.630383 0.566558 0.644622 -0.176873
2020 01 13 00 00 00 0.500952 0.773335 0.690886 0.625338 0.562978 0.644854 -0.169480
2020 01 14 00 00 00 0.393420 0.728189 0.699194 0.619139 0.564099 0.645083 -0.161128
2020 01 15 00 00 00 0.295231 0.673520 0.674580 0.614792 0.570925 0.645311 -0.150397
2020 01 16 00 00 00 0.283192 0.626604 0.646018 0.610715 0.584126 0.645536 -0.136509
2020 01 17 00 00 00 0.288419 0.589609 0.619670 0.611937 0.598071 0.645760 -0.120007
2020 01 18 00 00 00 0.231422 0.575876 0.590519 0.609445 0.612354 0.645982 -0.105126
2020 01 19 00 00 00 0.221299 0.554997 0.564818 0.586570 0.621579 0.646202 -0.097123
2020 01 20 00 00 00 0.179981 0.588894 0.543193 0.562081 0.629476 0.646420 -0.092307
2020 01 21 00 00 00 0.225805 0.524131 0.536178 0.542417 0.628694 0.646637 -0.095142
2020 01 22 00 00 00 0.205105 0.493615 0.524492 0.532391 0.630182 0.646850 -0.089345
2020 01 23 00 00 00 0.125577 0.475229 0.503070 0.533817 0.632568 0.647062 -0.084251
2020 01 24 00 00 00 0.215764 0.540505 0.474312 0.547276 0.633289 0.647270 -0.081299
2020 01 25 00 00 00 0.359860 0.494072 0.467777 0.568090 0.638485 0.647476 -0.077570
2020 01 26 00 00 00 0.390025 0.405047 0.479802 0.591138 0.643207 0.647680 -0.076146
2020 01 27 00 00 00 0.461034 0.387586 0.511186 0.611659 0.646447 0.647881 -0.077246
2020 01 28 00 00 00 0.524204 0.478386 0.552327 0.631273 0.648340 0.648079 -0.073528
2020 01 29 00 00 00 0.537208 0.577789 0.610576 0.639021 0.648531 0.648275 -0.073826
2020 01 30 00 00 00 0.565439 0.694920 0.684369 0.650331 0.650092 0.648468 -0.073183
2020 01 31 00 00 00 0.635234 0.828489 0.752258 0.660832 0.648386 0.648658 -0.071695
2020 02 01 00 00 00 0.664864 0.901814 0.810076 0.662048 0.645883 0.648845 -0.069895
2020 02 02 00 00 00 0.666716 0.921602 0.819012 0.674661 0.646812 0.649031 -0.065270
2020 02 03 00 00 00 0.614205 0.862808 0.814489 0.692847 0.650210 0.649217 -0.057624
2020 02 04 00 00 00 0.590583 0.883110 0.786527 0.723582 0.652814 0.649401 -0.048192
2020 02 05 00 00 00 0.435519 0.640343 0.737516 0.745931 0.656124 0.649585 -0.036579
2020 02 06 00 00 00 0.582846 0.663258 0.703469 0.759362 0.661429 0.649767 -0.025498
2020 02 07 00 00 00 0.477804 0.632756 0.677043 0.764804 0.668139 0.649949 -0.013438
2020 02 08 00 00 00 0.471240 0.558734 0.672115 0.750948 0.678659 0.650128 0.004452
2020 02 09 00 00 00 0.565850 0.683273 0.696869 0.727428 0.691941 0.650306 0.019770
2020 02 10 00 00 00 0.535562 0.677828 0.713440 0.707215 0.709313 0.650482 0.031596
2020 02 11 00 00 00 0.558052 0.848613 0.733983 0.695108 0.728819 0.650655 0.041957
2020 02 12 00 00 00 0.645254 0.813622 0.742828 0.678615 0.745637 0.650826 0.047131
2020 02 13 00 00 00 0.557599 0.779256 0.723647 0.682027 0.755711 0.650994 0.047556
2020 02 14 00 00 00 0.481220 0.776555 0.715159 0.683714 0.763791 0.651160 0.048228
2020 02 15 00 00 00 0.411054 0.620646 0.691243 0.688306 0.769304 0.651324 0.048656
2020 02 16 00 00 00 0.410354 0.549008 0.665829 0.704481 0.765695 0.651485 0.040013
2020 02 17 00 00 00 0.504677 0.618414 0.653295 0.722411 0.755554 0.651645 0.025637
2020 02 18 00 00 00 0.542702 0.681202 0.640725 0.746065 0.741577 0.651802 0.009397
2020 02 19 00 00 00 0.589143 0.635723 0.652295 0.756805 0.737027 0.651958 -0.000353
2020 02 20 00 00 00 0.616530 0.691520 0.688344 0.763160 0.729105 0.652112 -0.009570
2020 02 21 00 00 00 0.646777 0.688564 0.736032 0.763923 0.726233 0.652265 -0.014539
2020 02 22 00 00 00 0.657251 0.701635 0.786237 0.767369 0.724303 0.652417 -0.023637
2020 02 23 00 00 00 0.759220 0.801350 0.839663 0.783715 0.725422 0.652568 -0.025003
2020 02 24 00 00 00 0.770359 0.952233 0.870725 0.794888 0.730046 0.652717 -0.026762
2020 02 25 00 00 00 0.806882 1.032631 0.885315 0.792824 0.729276 0.652865 -0.034173
2020 02 26 00 00 00 0.792335 1.009711 0.903404 0.779965 0.728138 0.653012 -0.041663
2020 02 27 00 00 00 0.703198 0.908953 0.912616 0.785700 0.721153 0.653157 -0.051204
2020 02 28 00 00 00 0.619760 0.790694 0.878955 0.782099 0.711688 0.653302 -0.062008
2020 03 01 00 00 00 0.662292 0.865833 0.740872 0.766402 0.697898 0.653589 -0.070300
2020 03 02 00 00 00 0.451610 0.716607 0.714129 0.757476 0.699144 0.653732 -0.069770
2020 03 03 00 00 00 0.304201 0.587449 0.692245 0.740799 0.700813 0.653873 -0.066897
2020 03 04 00 00 00 0.248953 0.488310 0.652685 0.715917 0.700208 0.654013 -0.066451
2020 03 05 00 00 00 0.398358 0.721758 0.615196 0.691439 0.694300 0.654152 -0.066296
2020 03 06 00 00 00 0.391980 0.637506 0.608174 0.672981 0.693075 0.654290 -0.067005
2020 03 07 00 00 00 0.369346 0.551334 0.624549 0.654949 0.696336 0.654427 -0.067303
2020 03 08 00 00 00 0.389346 0.603410 0.648992 0.634127 0.703588 0.654561 -0.066790
2020 03 09 00 00 00 0.524595 0.667450 0.637675 0.617231 0.707744 0.654693 -0.066723
2020 03 10 00 00 00 0.506446 0.702078 0.636900 0.613409 0.710324 0.654823 -0.070465
2020 03 11 00 00 00 0.426425 0.659411 0.632454 0.614296 0.702116 0.654949 -0.077612
2020 03 12 00 00 00 0.394284 0.642539 0.619956 0.621719 0.687153 0.655073 -0.088600
2020 03 13 00 00 00 0.353852 0.632079 0.612092 0.606804 0.678975 0.655195 -0.097766
2020 03 14 00 00 00 0.402535 0.520211 0.605977 0.604154 0.670627 0.655314 -0.110900
2020 03 15 00 00 00 0.465540 0.515923 0.597598 0.620241 0.664224 0.655430 -0.122697
2020 03 16 00 00 00 0.502413 0.612406 0.591472 0.640903 0.649948 0.655542 -0.137970
2020 03 17 00 00 00 0.521529 0.659269 0.572322 0.651772 0.636628 0.655650 -0.149324
2020 03 18 00 00 00 0.594225 0.600759 0.583400 0.663723 0.628890 0.655752 -0.152052
2020 03 19 00 00 00 0.614081 0.599654 0.622930 0.666281 0.626578 0.655848 -0.148670
2020 03 20 00 00 00 0.643958 0.498033 0.665922 0.661363 0.624936 0.655937 -0.145489
2020 03 21 00 00 00 0.664473 0.597758 0.690380 0.669637 0.618572 0.656019 -0.144967
2020 03 22 00 00 00 0.705461 0.792628 0.730464 0.678301 0.619857 0.656092 -0.136262
2020 03 23 00 00 00 0.761737 0.913351 0.744483 0.683387 0.627879 0.656156 -0.125111
2020 03 24 00 00 00 0.759227 0.830474 0.754586 0.668272 0.633373 0.656211 -0.114556
2020 03 25 00 00 00 0.743918 0.881350 0.777220 0.654516 0.633671 0.656258 -0.111881
2020 03 26 00 00 00 0.650234 0.697787 0.756869 0.646246 0.636406 0.656297 -0.105616
2020 03 27 00 00 00 0.568299 0.568758 0.710991 0.640655 0.640899 0.656329 -0.094464
2020 03 28 00 00 00 0.610748 0.756193 0.647451 0.636613 0.647376 0.656354 -0.081070
2020 03 29 00 00 00 0.399017 0.650173 0.586247 0.631728 0.655452 0.656373 -0.064811
2020 03 30 00 00 00 0.357308 0.592205 0.554665 0.624041 0.669682 0.656387 -0.048961
2020 03 31 00 00 00 0.270991 0.385693 0.547099 0.616487 0.683701 0.656397 -0.034941
2020 04 01 00 00 00 0.413832 0.452921 0.501556 0.612702 0.693326 0.656403 -0.023356
2020 04 02 00 00 00 0.470499 0.476708 0.483601 0.599059 0.701116 0.656405 -0.010693
2020 04 03 00 00 00 0.512352 0.515800 0.495761 0.604998 0.714677 0.656402 0.000540
2020 04 04 00 00 00 0.450684 0.437392 0.554953 0.620326 0.726827 0.656394 0.009663
2020 04 05 00 00 00 0.517331 0.524488 0.600779 0.626135 0.738480 0.656380 0.016924
2020 04 06 00 00 00 0.764330 0.677321 0.629349 0.641618 0.749775 0.656361 0.026567
2020 04 07 00 00 00 0.817109 0.800039 0.668073 0.666228 0.755868 0.656337 0.035695
2020 04 08 00 00 00 0.818302 0.773703 0.719686 0.703882 0.760406 0.656308 0.043020
2020 04 09 00 00 00 0.708938 0.676698 0.765234 0.734408 0.764039 0.656274 0.045878
2020 04 10 00 00 00 0.801697 0.786873 0.794535 0.762677 0.765455 0.656237 0.048466
2020 04 11 00 00 00 0.872809 0.798681 0.817579 0.796368 0.767804 0.656195 0.048813
2020 04 12 00 00 00 0.909682 0.843322 0.842836 0.832294 0.764517 0.656150 0.047401
2020 04 13 00 00 00 0.957625 0.882427 0.876281 0.854614 0.764118 0.656101 0.056805
2020 04 14 00 00 00 0.993098 0.961349 0.892548 0.872653 0.770585 0.656050 0.075815
2020 04 15 00 00 00 0.998757 0.950505 0.924331 0.884750 0.780163 0.655996 0.097377
2020 04 16 00 00 00 0.959456 0.910808 0.943326 0.903438 0.796058 0.655942 0.122226
2020 04 17 00 00 00 1.011062 0.900746 0.940021 0.921199 0.810774 0.655889 0.141663
2020 04 18 00 00 00 1.038346 1.021162 0.938100 0.930424 0.827847 0.655839 0.157795
2020 04 19 00 00 00 0.991555 0.976283 0.942527 0.928552 0.844205 0.655793 0.172719
2020 04 20 00 00 00 0.962337 0.859294 0.962988 0.903454 0.858348 0.655753 0.185487
2020 04 21 00 00 00 1.055321 0.947905 0.969039 0.894213 0.873177 0.655720 0.200017
2020 04 22 00 00 00 1.078902 0.981492 0.955337 0.886834 0.881806 0.655695 0.205817
2020 04 23 00 00 00 1.077853 1.054030 0.925954 0.882743 0.880733 0.655679 0.207038
2020 04 24 00 00 00 0.935320 0.943104 0.869892 0.880585 0.880600 0.655673 0.209624
2020 04 25 00 00 00 0.910196 0.925251 0.840736 0.881141 0.877540 0.655676 0.215323
2020 04 26 00 00 00 0.745523 0.770601 0.822044 0.880129 0.871089 0.655688 0.219793
2020 04 27 00 00 00 0.607682 0.466859 0.798489 0.883237 0.867487 0.655709 0.221883
2020 04 28 00 00 00 0.984004 0.743813 0.789250 0.884340 0.863369 0.655736 0.222283
2020 04 29 00 00 00 1.068717 0.850652 0.786943 0.886759 0.860604 0.655768 0.221178
2020 04 30 00 00 00 1.104828 0.889142 0.820568 0.884314 0.856051 0.655805 0.218126
2020 05 01 00 00 00 1.119129 0.878435 0.900002 0.865162 0.847219 0.655845 0.209873
2020 05 02 00 00 00 1.093017 0.909095 0.918863 0.853595 0.834515 0.655888 0.200169
2020 05 03 00 00 00 1.046021 1.005977 0.937940 0.830701 0.823357 0.655934 0.195359
2020 05 04 00 00 00 1.049313 1.022900 0.945894 0.818453 0.808962 0.655985 0.191122
2020 05 05 00 00 00 0.919620 0.875838 0.929940 0.833131 0.795006 0.656040 0.188041
2020 05 06 00 00 00 1.039663 0.984191 0.910011 0.831254 0.789375 0.656100 0.186701
2020 05 07 00 00 00 1.014827 0.944819 0.849420 0.827658 0.781940 0.656165 0.183088
2020 05 08 00 00 00 0.924312 0.766758 0.787132 0.823061 0.770418 0.656236 0.178025
2020 05 09 00 00 00 0.966452 0.769594 0.760158 0.809613 0.756515 0.656314 0.172992
2020 05 10 00 00 00 0.952110 0.581841 0.721796 0.783473 0.749940 0.656398 0.172572
2020 05 11 00 00 00 1.005136 0.586886 0.700639 0.753399 0.744677 0.656490 0.173347
2020 05 12 00 00 00 1.000835 0.687018 0.708272 0.723532 0.744282 0.656590 0.179128
2020 05 13 00 00 00 0.983592 0.715658 0.695004 0.701387 0.756475 0.656699 0.189125
2020 05 14 00 00 00 0.983078 0.796720 0.685739 0.681423 0.757753 0.656816 0.187682
2020 05 15 00 00 00 0.956472 0.820190 0.681165 0.666263 0.753424 0.656942 0.182684
2020 05 16 00 00 00 0.799187 0.676716 0.665147 0.656766 0.747443 0.657077 0.175374
2020 05 17 00 00 00 0.713321 0.516988 0.640577 0.646995 0.738671 0.657221 0.168065
2020 05 18 00 00 00 0.915176 0.554862 0.624580 0.657492 0.730121 0.657373 0.162525
2020 05 19 00 00 00 0.959003 0.574897 0.609898 0.669173 0.719117 0.657533 0.158102
2020 05 20 00 00 00 0.947007 0.543665 0.602409 0.673929 0.705163 0.657699 0.153780
2020 05 21 00 00 00 0.970773 0.684739 0.617558 0.682540 0.694791 0.657871 0.153454
2020 05 22 00 00 00 0.992358 0.717419 0.643907 0.681656 0.679306 0.658048 0.148812
2020 05 23 00 00 00 0.970176 0.624296 0.670650 0.674739 0.662856 0.658229 0.143406
2020 05 24 00 00 00 0.969291 0.623031 0.701320 0.676539 0.654396 0.658413 0.142188
2020 05 25 00 00 00 0.969024 0.739299 0.724188 0.682508 0.646376 0.658601 0.139227
2020 05 26 00 00 00 0.980238 0.762102 0.733622 0.688454 0.645513 0.658791 0.137073
2020 05 27 00 00 00 0.970115 0.758355 0.746786 0.694450 0.645464 0.658986 0.133399
2020 05 28 00 00 00 0.962357 0.844815 0.758313 0.697561 0.642869 0.659186 0.129760
2020 05 29 00 00 00 0.983510 0.783458 0.739344 0.688866 0.641087 0.659392 0.126359
2020 05 30 00 00 00 0.957542 0.716441 0.722479 0.674647 0.637828 0.659606 0.122765
2020 05 31 00 00 00 0.921636 0.703719 0.709120 0.662019 0.633009 0.659828 0.120076
2020 06 01 00 00 00 0.935567 0.606517 0.672765 0.654118 0.628030 0.660059 0.122917
2020 06 02 00 00 00 0.963962 0.644049 0.640030 0.639563 0.630655 0.660299 0.127730
2020 06 03 00 00 00 0.951184 0.664843 0.609702 0.625762 0.632428 0.660548 0.126382
2020 06 04 00 00 00 0.957316 0.590330 0.571295 0.614229 0.638165 0.660805 0.122715
2020 06 05 00 00 00 0.951205 0.554313 0.556723 0.598346 0.641420 0.661071 0.120300
2020 06 06 00 00 00 0.937213 0.504144 0.539141 0.590142 0.640260 0.661345 0.117283
2020 06 07 00 00 00 0.888447 0.434866 0.523461 0.588760 0.639362 0.661628 0.113466
2020 06 08 00 00 00 0.927583 0.504512 0.522751 0.586564 0.641268 0.661918 0.109911
2020 06 09 00 00 00 0.915587 0.520976 0.530218 0.580954 0.643740 0.662215 0.106729
2020 06 10 00 00 00 0.926266 0.555084 0.552539 0.577910 0.641704 0.662518 0.103798
2020 06 11 00 00 00 0.932295 0.585364 0.589803 0.574240 0.638158 0.662826 0.100469
2020 06 12 00 00 00 0.929394 0.606578 0.613556 0.585069 0.638892 0.663138 0.096748
2020 06 13 00 00 00 0.919867 0.660394 0.613755 0.591087 0.634447 0.663453 0.093509
2020 06 14 00 00 00 0.913900 0.695712 0.619939 0.600728 0.628363 0.663770 0.090196
2020 06 15 00 00 00 0.915896 0.670784 0.623431 0.617709 0.622725 0.664088 0.087094
2020 06 16 00 00 00 0.930752 0.522366 0.644314 0.629635 0.619394 0.664405 0.084230
2020 06 17 00 00 00 0.906657 0.598377 0.642055 0.641546 0.617760 0.664721 0.080859
2020 06 18 00 00 00 0.918097 0.609807 0.635347 0.649620 0.614907 0.665035 0.076890
2020 06 19 00 00 00 0.890505 0.752756 0.638033 0.654075 0.611708 0.665347 0.073330
2020 06 20 00 00 00 0.917645 0.644581 0.661037 0.665710 0.615196 0.665656 0.069093
2020 06 21 00 00 00 0.923036 0.648757 0.675505 0.668818 0.622447 0.665962 0.064809
2020 06 22 00 00 00 0.920032 0.689587 0.684989 0.662095 0.627233 0.666264 0.057351
2020 06 23 00 00 00 0.905978 0.683395 0.670621 0.653486 0.630578 0.666563 0.053433
2020 06 24 00 00 00 0.916637 0.699654 0.690124 0.658693 0.631750 0.666857 0.050425
2020 06 25 00 00 00 0.924023 0.676194 0.698448 0.655858 0.633029 0.667145 0.048186
2020 06 26 00 00 00 0.922727 0.652175 0.684915 0.652245 0.632934 0.667426 0.045450
2020 06 27 00 00 00 0.900073 0.781108 0.664666 0.639773 0.633077 0.667698 0.042557
2020 06 28 00 00 00 0.906698 0.707021 0.650496 0.643363 0.634032 0.667959 0.039568
2020 06 29 00 00 00 0.924805 0.594854 0.633306 0.652052 0.634831 0.668207 0.036440
2020 06 30 00 00 00 0.904373 0.541655 0.619510 0.649582 0.633486 0.668439 0.033413
2020 07 01 00 00 00 0.874661 0.600466 0.588735 0.639927 0.631632 0.668653 0.030656
2020 07 02 00 00 00 0.871595 0.555864 0.587508 0.629338 0.631509 0.668849 0.028122
2020 07 03 00 00 00 0.880011 0.555603 0.613828 0.621634 0.627011 0.669023 0.025936
2020 07 04 00 00 00 0.878344 0.565681 0.629667 0.614964 0.620403 0.669178 0.023191
2020 07 05 00 00 00 0.861821 0.698433 0.620824 0.602211 0.610072 0.669311 0.021096
2020 07 06 00 00 00 0.852500 0.779092 0.618675 0.597489 0.602424 0.669423 0.018665
2020 07 07 00 00 00 0.738260 0.652532 0.619395 0.603508 0.593274 0.669513 0.016396
2020 07 08 00 00 00 0.797314 0.538565 0.617458 0.610999 0.581140 0.669581 0.012182
2020 07 09 00 00 00 0.862706 0.540820 0.601941 0.611856 0.568832 0.669625 0.010217
2020 07 10 00 00 00 0.872500 0.560642 0.581527 0.609367 0.556304 0.669646 0.007889
2020 07 11 00 00 00 0.865628 0.552119 0.586184 0.602924 0.550403 0.669642 0.005539
2020 07 12 00 00 00 0.864496 0.589814 0.602679 0.592210 0.549485 0.669614 0.002421
2020 07 13 00 00 00 0.856183 0.636195 0.613037 0.574480 0.545394 0.669562 -0.001659
2020 07 14 00 00 00 0.839742 0.685136 0.607021 0.549708 0.544190 0.669487 -0.006911
2020 07 15 00 00 00 0.834105 0.654026 0.593711 0.530545 0.548202 0.669388 -0.009842
2020 07 16 00 00 00 0.841348 0.613324 0.567304 0.515536 0.552391 0.669264 -0.013282
2020 07 17 00 00 00 0.859722 0.518530 0.538203 0.499604 0.551306 0.669118 -0.015647
2020 07 18 00 00 00 0.842911 0.458955 0.498541 0.482982 0.545362 0.668949 -0.015439
2020 07 19 00 00 00 0.833384 0.404964 0.457265 0.479057 0.538541 0.668757 -0.016563
2020 07 20 00 00 00 0.822191 0.432486 0.414423 0.481317 0.538357 0.668542 -0.017282
2020 07 21 00 00 00 0.835175 0.407505 0.383468 0.482524 0.527910 0.668303 -0.017318
2020 07 22 00 00 00 0.841738 0.365093 0.362376 0.481494 0.516368 0.668042 -0.017294
2020 07 23 00 00 00 0.774639 0.313430 0.374988 0.485842 0.507837 0.667756 -0.013689
2020 07 24 00 00 00 0.826553 0.301845 0.402305 0.489721 0.504818 0.667446 -0.013807
2020 07 25 00 00 00 0.822129 0.311311 0.437563 0.492941 0.497067 0.667111 -0.014356
2020 07 26 00 00 00 0.825072 0.493243 0.481076 0.487117 0.487951 0.666752 -0.014748
2020 07 27 00 00 00 0.796182 0.623709 0.539049 0.483063 0.478847 0.666368 -0.015292
2020 07 28 00 00 00 0.740091 0.654308 0.591858 0.491561 0.472412 0.665961 -0.015872
2020 07 29 00 00 00 0.706922 0.669684 0.628361 0.489368 0.469409 0.665532 -0.016672
2020 07 30 00 00 00 0.793672 0.719240 0.610983 0.493113 0.464037 0.665083 -0.016476
2020 07 31 00 00 00 0.754330 0.671510 0.571046 0.498089 0.459600 0.664616 -0.015890
2020 08 01 00 00 00 0.755030 0.566830 0.557568 0.507632 0.456796 0.664132 -0.015311
2020 08 02 00 00 00 0.828960 0.371600 0.515414 0.506913 0.458972 0.663634 -0.015525
2020 08 03 00 00 00 0.793487 0.344150 0.472845 0.492567 0.462577 0.663125 -0.015018
2020 08 04 00 00 00 0.801902 0.559962 0.432355 0.468979 0.469018 0.662606 -0.014542
2020 08 05 00 00 00 0.804125 0.374602 0.414949 0.451381 0.471679 0.662076 -0.013202
2020 08 06 00 00 00 0.794372 0.421264 0.404795 0.442942 0.474335 0.661537 -0.012371
2020 08 07 00 00 00 0.788960 0.388074 0.395354 0.429566 0.479836 0.660991 -0.012655
2020 08 08 00 00 00 0.730441 0.444987 0.353914 0.419231 0.488081 0.660438 -0.010918
2020 08 09 00 00 00 0.780380 0.300527 0.356162 0.416536 0.495411 0.659879 -0.010686
2020 08 10 00 00 00 0.793014 0.278064 0.373568 0.430829 0.502007 0.659316 -0.009948
2020 08 11 00 00 00 0.779392 0.269881 0.392213 0.445931 0.503542 0.658749 -0.009659
2020 08 12 00 00 00 0.775092 0.390335 0.402429 0.448910 0.501070 0.658179 -0.008835
2020 08 13 00 00 00 0.757993 0.543111 0.434697 0.458268 0.498543 0.657608 -0.006358
2020 08 14 00 00 00 0.770647 0.518588 0.478686 0.462840 0.497584 0.657035 -0.003044
2020 08 15 00 00 00 0.775524 0.516498 0.521659 0.472676 0.493571 0.656460 -0.002080
2020 08 16 00 00 00 0.781244 0.526402 0.552274 0.480946 0.491004 0.655883 0.000326
2020 08 17 00 00 00 0.774001 0.585985 0.548254 0.496182 0.488731 0.655304 0.002769
2020 08 18 00 00 00 0.778754 0.570692 0.544148 0.512030 0.495683 0.654723 0.002526
2020 08 19 00 00 00 0.767602 0.604643 0.546880 0.530095 0.500171 0.654141 0.003356
2020 08 20 00 00 00 0.782725 0.514971 0.552970 0.540543 0.495426 0.653558 0.003707
2020 08 21 00 00 00 0.779572 0.489843 0.544838 0.542734 0.499283 0.652974 0.003564
2020 08 22 00 00 00 0.751285 0.535621 0.536995 0.550826 0.504654 0.652391 0.003349
2020 08 23 00 00 00 0.746634 0.569034 0.527881 0.556048 0.512777 0.651809 0.002593
2020 08 24 00 00 00 0.751737 0.529062 0.532465 0.560416 0.521586 0.651231 0.003538
2020 08 25 00 00 00 0.762993 0.515791 0.544770 0.554442 0.532053 0.650658 0.003594
2020 08 26 00 00 00 0.752025 0.540842 0.559676 0.555536 0.543652 0.650093 0.004599
2020 08 27 00 00 00 0.739803 0.547061 0.563361 0.547445 0.556253 0.649536 0.007456
2020 08 28 00 00 00 0.735050 0.575980 0.572340 0.540640 0.564056 0.648990 0.011225
2020 08 29 00 00 00 0.727869 0.639961 0.569567 0.540928 0.568549 0.648455 0.015553
2020 08 30 00 00 00 0.741799 0.594831 0.576176 0.544403 0.571644 0.647934 0.019349
2020 08 31 00 00 00 0.747128 0.591917 0.567064 0.549128 0.569212 0.647426 0.022935
2020 09 01 00 00 00 0.748857 0.496380 0.543766 0.561727 0.569006 0.646929 0.025722
2020 09 02 00 00 00 0.739309 0.587101 0.522938 0.569008 0.565618 0.646443 0.026468
2020 09 03 00 00 00 0.736963 0.483276 0.521926 0.575461 0.561956 0.645965 0.026318
2020 09 04 00 00 00 0.730317 0.412894 0.528782 0.583025 0.557774 0.645494 0.026170
2020 09 05 00 00 00 0.717087 0.494164 0.560450 0.586774 0.557990 0.645029 0.025196
2020 09 06 00 00 00 0.704926 0.587752 0.565863 0.589603 0.560709 0.644568 0.024606
2020 09 07 00 00 00 0.682580 0.639908 0.587915 0.590917 0.558975 0.644110 0.025227
2020 09 08 00 00 00 0.676716 0.718052 0.623290 0.580863 0.553026 0.643654 0.026160
2020 09 09 00 00 00 0.699041 0.624996 0.643012 0.582437 0.551497 0.643198 0.026062
2020 09 10 00 00 00 0.741243 0.637636 0.656533 0.575362 0.551579 0.642740 0.025546
2020 09 11 00 00 00 0.785279 0.660520 0.652908 0.573621 0.551018 0.642279 0.025222
2020 09 12 00 00 00 0.809619 0.632223 0.613345 0.577762 0.553031 0.641813 0.025113
2020 09 13 00 00 00 0.810277 0.682397 0.598345 0.579595 0.555492 0.641340 0.025203
2020 09 14 00 00 00 0.806841 0.614533 0.575964 0.578688 0.555505 0.640861 0.025761
2020 09 15 00 00 00 0.805586 0.441111 0.546913 0.568152 0.558200 0.640374 0.026694
2020 09 16 00 00 00 0.786758 0.519995 0.524455 0.545922 0.559006 0.639878 0.027915
2020 09 17 00 00 00 0.716406 0.480965 0.501491 0.536366 0.562388 0.639372 0.026432
2020 09 18 00 00 00 0.693403 0.457167 0.495721 0.528413 0.563677 0.638854 0.025202
2020 09 19 00 00 00 0.682333 0.475015 0.501544 0.519274 0.569278 0.638326 0.023090
2020 09 20 00 00 00 0.671798 0.521654 0.482204 0.517757 0.576846 0.637785 0.024720
2020 09 21 00 00 00 0.680464 0.574142 0.482301 0.515750 0.582886 0.637230 0.025383
2020 09 22 00 00 00 0.689638 0.481873 0.491041 0.517471 0.589346 0.636659 0.025763
2020 09 23 00 00 00 0.694597 0.384610 0.497959 0.533289 0.593354 0.636072 0.024730
2020 09 24 00 00 00 0.667662 0.481650 0.510503 0.539750 0.589650 0.635466 0.021909
2020 09 25 00 00 00 0.665810 0.518345 0.521668 0.547768 0.588256 0.634841 0.016556
2020 09 26 00 00 00 0.660666 0.523437 0.544307 0.559093 0.585427 0.634196 0.009078
2020 09 27 00 00 00 0.654946 0.609467 0.586273 0.571220 0.583872 0.633529 0.005446
2020 09 28 00 00 00 0.656201 0.652293 0.605596 0.579609 0.585439 0.632837 0.000859
2020 09 29 00 00 00 0.663300 0.640345 0.617437 0.586760 0.582936 0.632118 -0.004599
2020 09 30 00 00 00 0.688685 0.678377 0.632239 0.607169 0.580928 0.631368 -0.009732
2020 10 01 00 00 00 0.702728 0.616912 0.639017 0.632473 0.585330 0.630586 -0.014315
2020 10 02 00 00 00 0.620412 0.601228 0.638332 0.640578 0.585549 0.629772 -0.017759
2020 10 03 00 00 00 0.618421 0.627050 0.644197 0.644807 0.586556 0.628925 -0.019384
2020 10 04 00 00 00 0.588418 0.656916 0.659858 0.646574 0.588099 0.628046 -0.022413
2020 10 05 00 00 00 0.697433 0.647494 0.680895 0.646763 0.591141 0.627135 -0.023257
