Date;CO2_3;AirTemp_3;Patm_3;Rh_3
20/02/2019 12:01;0.978;14.554;781.617;102.464
20/02/2019 13:01;0.964;13.695;781.796;104.088
20/02/2019 14:01;1.008;14.189;781.881;100.497
20/02/2019 15:01;1.005;13.072;782.571;104.831
20/02/2019 16:01;1.005;12.096;783.269;105.385
20/02/2019 17:01;1.009;12.373;783.647;105.605
20/02/2019 18:01;1.042;12.398;784.166;105.548
20/02/2019 19:01;1.015;10.982;784.261;104.67
20/02/2019 20:01;1.053;11.325;783.987;104.214
20/02/2019 21:01;1.01;11.649;783.279;101.407
20/02/2019 22:01;1.025;11.341;782.722;105.048
20/02/2019 23:01;1.035;11.709;782.212;97.942
21/02/2019 00:01;1.027;11.92;781.91;90.489
21/02/2019 01:01;0.998;12.024;782.051;80.456
21/02/2019 02:01;1.018;12.039;782.495;90.269
21/02/2019 03:01;1.021;12.25;782.769;93.866
21/02/2019 04:01;1.002;13.625;782.693;90.996
21/02/2019 05:01;1.021;15.721;782.59;84.019
21/02/2019 06:01;0.968;19.334;782.306;72.06
21/02/2019 07:01;0.98;19.992;782.212;69.816
21/02/2019 08:01;0.966;20.178;781.948;74.052
21/02/2019 09:01;0.912;20.798;781.324;74.216
21/02/2019 10:01;0.934;22.091;780.815;69.69
21/02/2019 11:01;0.931;17.157;781.173;86.552
21/02/2019 12:01;0.978;16.272;780.975;86.505
21/02/2019 13:01;0.98;15.97;780.89;94.518
21/02/2019 14:01;0.994;14.321;781.494;101.772
21/02/2019 15:01;0.983;13.38;781.598;99.632
21/02/2019 16:01;1.016;12.074;782.004;101.451
21/02/2019 17:01;1.031;11.649;782.514;104.33
21/02/2019 18:01;1.061;9.603;782.741;101.504
21/02/2019 19:01;1.079;9.698;782.561;93.215
21/02/2019 20:01;1.041;10.091;782.41;90.694
21/02/2019 21:01;1.059;10.519;781.9;87.695
21/02/2019 22:01;1.064;11.74;781.334;77.866
21/02/2019 23:01;1.058;10.264;780.928;87.682
22/02/2019 00:01;1.065;10.573;780.493;85.47
22/02/2019 01:01;1.078;10.758;780.314;85.297
22/02/2019 02:01;1.101;9.352;780.484;89.47
22/02/2019 03:01;1.074;10.585;780.72;90.747
22/02/2019 04:01;1.057;14.384;780.777;71.946
22/02/2019 05:01;1.015;17.522;780.796;64.922
22/02/2019 06:01;1.01;19.989;780.673;54.307
22/02/2019 07:01;0.944;21.232;780.361;57.196
22/02/2019 08:01;0.956;21.235;780.05;60.482
22/02/2019 09:01;0.941;21.138;779.417;66.48
22/02/2019 10:01;0.934;19.4;779.172;75.742
22/02/2019 11:01;0.98;14.054;779.351;102.763
22/02/2019 12:01;0.982;13.987;782.042;101.199
22/02/2019 13:01;0.998;14.718;778.256;93.114
22/02/2019 14:01;1.006;13.868;779.124;98.373
22/02/2019 15:01;1.006;12.253;779.596;102.814
22/02/2019 16:01;1.025;12.087;780.021;103.805
22/02/2019 17:01;1.068;11.202;780.276;102.955
22/02/2019 18:01;1.058;10.201;780.418;103.902
22/02/2019 19:01;1.13;10.356;780.333;104.098
22/02/2019 20:01;1.05;10.205;780.144;102.31
22/02/2019 21:01;1.079;9.361;779.578;104.12
22/02/2019 22:01;1.086;9.16;778.926;104.384
22/02/2019 23:01;1.099;8.807;778.586;103.147
23/02/2019 00:01;1.106;8.669;778.624;99.651
23/02/2019 01:01;1.082;7.847;778.473;102.212
23/02/2019 02:01;1.132;7.813;778.681;104.208
23/02/2019 03:01;1.078;9.839;779.021;103.371
23/02/2019 04:01;1.079;12.7;779.153;85.983
23/02/2019 05:01;1.076;15.473;779.134;82.373
23/02/2019 06:01;1.061;18.123;779.181;78.725
23/02/2019 07:01;1.042;19.681;778.879;70.584
23/02/2019 08:01;1.01;19.315;778.718;76.173
23/02/2019 09:01;1;19.574;778.086;68.793
23/02/2019 10:01;0.995;15.709;778.303;89.873
23/02/2019 11:01;1.022;16.282;778.095;87.566
23/02/2019 12:01;1.056;16.02;778.303;89.841
23/02/2019 13:01;1.052;17.43;777.812;83.732
23/02/2019 14:01;1.037;13.902;778.567;100.076
23/02/2019 15:01;1.055;12.442;778.964;101.775
23/02/2019 16:01;1.067;11.325;779.634;99.002
23/02/2019 17:01;1.078;10.346;780.125;101.174
23/02/2019 18:01;1.069;10.142;780.475;103.182
23/02/2019 19:01;1.092;9.717;780.314;104.299
23/02/2019 20:01;1.1;9.279;780.248;103.849
23/02/2019 21:01;1.1;9.267;779.833;104.447
23/02/2019 22:01;1.113;9.345;779.427;104.403
23/02/2019 23:01;1.111;9.169;779.077;104.271
24/02/2019 00:01;1.106;8.864;778.822;104.258
24/02/2019 01:01;1.123;8.615;778.841;105.114
24/02/2019 02:01;1.114;8.543;779.162;104.094
24/02/2019 03:01;1.09;9.563;779.36;103.685
24/02/2019 04:01;1.064;12.858;779.474;88.434
24/02/2019 05:01;1.058;15.97;779.427;77.721
24/02/2019 06:01;1.059;18.673;779.238;78.653
24/02/2019 07:01;1.023;20.08;779.021;69.731
24/02/2019 08:01;1.058;20.751;778.652;71.975
24/02/2019 09:01;1.023;19.048;778.643;77.448
24/02/2019 10:01;1.003;18.859;778.492;79.622
24/02/2019 11:01;1.02;14.673;778.926;96.563
24/02/2019 12:01;1.017;14.932;778.633;93.646
24/02/2019 13:01;1.056;13.632;779.115;98.574
24/02/2019 14:01;1.066;12.505;779.304;98.253
24/02/2019 15:01;1.059;10.305;779.899;97.539
24/02/2019 16:01;1.102;9.805;780.503;97.542
24/02/2019 17:01;1.1;9.581;780.918;102.156
24/02/2019 18:01;1.093;8.848;781.088;102.282
24/02/2019 19:01;1.13;10.327;780.786;105.259
24/02/2019 20:01;1.133;8.88;780.626;102.307
24/02/2019 21:01;1.127;8.719;780.522;101.366
24/02/2019 22:01;1.144;8.53;779.946;103.053
24/02/2019 23:01;1.157;8.42;779.54;104.277
25/02/2019 00:01;1.146;8.685;779.408;105.095
25/02/2019 01:01;1.173;8.206;779.682;104.891
25/02/2019 02:01;1.142;7.954;780.078;104.884
25/02/2019 03:01;1.126;9.427;780.267;105.835
25/02/2019 04:01;1.106;12.483;780.409;94.917
25/02/2019 06:02;1.102;15.013;780.786;90.955
25/02/2019 07:01;1.086;17.242;780.333;82.005
25/02/2019 08:01;1.033;18.025;780.021;78.738
25/02/2019 09:01;1.019;18.859;779.493;72.758
25/02/2019 10:01;1.026;18.941;779.153;73.976
25/02/2019 11:01;1.046;16.055;779.219;95.116
25/02/2019 12:01;1.046;17.468;778.633;80.925
25/02/2019 13:01;0.996;19.325;778.397;67.994
25/02/2019 14:01;1.034;18.268;779.106;74.414
25/02/2019 15:01;1.054;12.162;780.239;90.25
25/02/2019 16:01;1.059;11.117;781.051;103.402
25/02/2019 17:01;1.073;11.133;781.372;102.949
25/02/2019 18:01;1.095;10.636;781.513;103.279
25/02/2019 19:01;1.105;11.457;781.277;105.142
25/02/2019 21:01;1.111;11.105;780.361;105.164
25/02/2019 22:01;1.102;11.873;780.22;105.331
25/02/2019 23:01;1.125;10.315;780.106;105.133
26/02/2019 00:01;1.156;11.4;779.851;105.813
26/02/2019 01:01;1.148;8.927;780.135;100.79
26/02/2019 02:01;1.147;8.505;780.739;98.398
26/02/2019 03:01;1.151;9.965;780.824;97.762
26/02/2019 04:01;1.099;12.367;780.984;86.225
26/02/2019 05:01;1.1;15.561;781.069;83.666
26/02/2019 06:01;1.065;18.664;780.871;73.589
26/02/2019 07:01;1.04;19.888;780.616;74.672
26/02/2019 08:01;0.991;19.611;780.295;76.208
26/02/2019 09:01;0.999;20.058;779.738;72.22
26/02/2019 10:01;0.993;18.818;779.436;80.098
26/02/2019 11:01;1.045;16.115;779.474;98.36
26/02/2019 12:01;1.033;17.641;779.039;86.099
26/02/2019 13:01;1.024;14.113;779.776;98.414
26/02/2019 14:01;1.061;12.88;780.286;104.205
26/02/2019 15:01;1.077;12.181;780.786;105.017
26/02/2019 16:01;1.092;11.637;781.438;105.356
26/02/2019 17:01;1.116;11.706;781.938;105.703
26/02/2019 18:01;1.096;12.511;782.032;105.948
26/02/2019 19:01;1.104;12.005;782.372;106.008
26/02/2019 20:01;1.12;12.411;781.759;106.131
26/02/2019 21:01;1.119;12.256;781.381;106.231
26/02/2019 22:01;1.112;12.552;782.184;106.197
26/02/2019 23:01;1.105;11.998;781.003;106.288
27/02/2019 00:01;1.046;11.951;781.277;106.348
27/02/2019 02:01;1.031;11.882;781.211;106.382
27/02/2019 03:01;1.024;12.323;782.797;106.452
27/02/2019 04:01;1.022;12.392;783.335;106.417
27/02/2019 05:01;0.96;13.172;785.989;106.452
27/02/2019 06:01;0.97;13.179;786.017;106.452
27/02/2019 07:01;0.96;12.889;786.064;106.216
27/02/2019 08:01;0.946;14.079;791.049;103.814
27/02/2019 09:01;0.888;15.97;782.051;98.48
27/02/2019 10:01;0.908;17.481;781.126;81.457
27/02/2019 11:01;0.908;19.467;780.465;64.771
27/02/2019 12:01;0.875;19.737;780.399;61.196
27/02/2019 13:01;0.877;19.649;780.541;55.119
27/02/2019 14:01;0.884;18.249;781.041;49.684
27/02/2019 15:01;0.907;11.778;782.552;61.375
27/02/2019 16:01;0.949;10.069;783.288;80.025
27/02/2019 17:01;0.974;10.195;783.675;91.462
27/02/2019 18:01;0.967;10.236;783.553;88.683
27/02/2019 19:01;0.999;9.742;783.43;103.223
27/02/2019 20:01;1.002;9.676;783.033;100.239
27/02/2019 21:01;1.005;8.769;782.58;90.42
27/02/2019 23:01;1.019;9.163;781.825;67.795
28/02/2019 00:01;1.031;9.314;781.74;59.478
28/02/2019 01:01;1.005;9.663;781.711;70.785
28/02/2019 02:01;1.071;10.098;781.645;76.176
28/02/2019 03:01;1.015;11.124;781.683;98.697
28/02/2019 04:01;1.021;13.304;782.061;84.161
28/02/2019 05:01;0.991;15.926;782.231;81.684
28/02/2019 06:01;0.976;17.201;782.117;88.434
28/02/2019 07:01;0.974;18.614;781.844;77.558
28/02/2019 08:01;0.914;17.852;781.674;86.999
28/02/2019 09:01;0.926;17.484;781.494;96.815
28/02/2019 10:01;0.948;19.592;780.588;81.105
28/02/2019 11:01;0.931;20.707;779.918;60.963
28/02/2019 13:02;0.891;19.526;780.05;60.387
28/02/2019 14:01;0.938;18.598;780.682;63.327
28/02/2019 15:01;0.959;11.495;782.136;84.384
28/02/2019 16:01;0.984;10.076;782.75;88.828
28/02/2019 17:01;1.01;10.526;783.109;90.977
28/02/2019 18:01;1.014;10.677;783.326;99.411
28/02/2019 19:01;1.041;11.81;782.977;104.705
28/02/2019 20:01;1.039;11.073;782.58;103.95
28/02/2019 21:01;1.041;10.157;782.297;103.95
28/02/2019 22:01;1.068;10.12;781.711;102.618
28/02/2019 23:01;1.112;10.233;781.513;98.571
01/03/2019 00:01;1.054;10.862;781.315;101.873
01/03/2019 01:01;1.021;12.127;781.494;105.423
01/03/2019 02:01;1.051;10.308;781.711;101.69
01/03/2019 03:01;1.066;11.186;781.881;101.586
01/03/2019 04:01;1.037;13.732;782.155;99.068
01/03/2019 05:01;1.044;16.549;782.25;80.825
01/03/2019 06:01;1.098;17.83;782.146;79.1
01/03/2019 07:01;1.071;17.969;781.74;79.367
01/03/2019 08:01;1.027;17.748;781.457;84.299
01/03/2019 09:01;1.002;19.747;780.824;73.53
01/03/2019 10:01;0.966;20.146;780.239;73.844
01/03/2019 11:01;1.016;16.864;780.21;84.812
01/03/2019 12:01;1.001;15.24;780.427;98.829
01/03/2019 13:01;1.028;16.467;780.352;83.871
01/03/2019 14:01;1.038;13.503;781.183;96.903
01/03/2019 15:01;1.042;11.898;781.711;99.692
01/03/2019 16:01;1.044;11.253;782.014;96.56
01/03/2019 17:01;1.072;10.296;782.533;99.49
01/03/2019 18:01;1.082;10.054;782.703;103.371
01/03/2019 19:01;1.094;10.994;782.514;103.701
01/03/2019 20:01;1.116;10.979;782.297;104.733
01/03/2019 21:01;1.108;11.788;781.881;105.548
01/03/2019 22:01;1.109;11.825;781.475;105.753
01/03/2019 23:01;1.099;10.242;781.353;104.151
02/03/2019 00:01;1.116;10.872;781.135;105.709
02/03/2019 01:01;1.09;10.211;781.532;105.945
02/03/2019 02:01;1.106;11.234;781.457;106.096
02/03/2019 03:01;1.105;12.162;781.796;106.291
02/03/2019 04:01;1.106;13.131;782.136;103.522
02/03/2019 07:01;1.11;15.917;781.938;95.553
02/03/2019 08:01;1.076;19.448;781.353;78.269
02/03/2019 09:01;1.053;17.327;780.796;87.616
02/03/2019 10:01;1.061;19.07;780.163;75.629
02/03/2019 11:01;1.052;17.767;780.012;80.211
02/03/2019 12:01;1.062;17.418;780.012;80.198
02/03/2019 13:01;1.065;15.791;780.333;78.911
02/03/2019 14:01;1.121;12.854;780.984;98.618
02/03/2019 15:01;1.077;11.186;781.664;101.089
02/03/2019 16:01;1.115;10.592;782.25;102.927
02/03/2019 17:01;1.112;10.283;782.703;103.468
02/03/2019 18:01;1.134;9.698;782.986;101.643
02/03/2019 19:01;1.12;9.893;782.892;102.587
02/03/2019 20:01;1.13;9.191;782.637;99.169
02/03/2019 21:01;1.149;9.692;782.184;104.686
02/03/2019 22:01;1.127;10.123;781.872;105.136
02/03/2019 23:01;1.139;9.622;781.608;105.684
03/03/2019 00:01;1.138;9.648;781.485;105.397
03/03/2019 01:01;1.134;9.471;781.513;106.156
03/03/2019 02:01;1.149;7.485;782.004;102.36
03/03/2019 04:01;1.123;11.633;782.174;93.923
03/03/2019 05:01;1.104;14.947;781.966;76.576
03/03/2019 06:01;1.097;17.276;781.617;79.676
03/03/2019 07:01;1.128;18.006;781.4;76.938
03/03/2019 08:01;1.089;19.81;780.758;65.039
03/03/2019 09:01;1.079;18.812;780.324;68.941
03/03/2019 10:01;1.117;19.413;779.776;65.567
03/03/2019 11:01;1.049;20.244;779.257;60.891
03/03/2019 12:01;1.05;19.731;779.2;62.445
03/03/2019 13:01;1.032;19.01;779.521;61.923
03/03/2019 14:01;1.039;15.378;780.616;85.998
03/03/2019 15:01;1.096;12.105;781.343;100.768
03/03/2019 16:01;1.068;10.233;782.099;103.918
03/03/2019 17:01;1.111;10.548;782.505;104.305
03/03/2019 18:01;1.112;9.884;782.948;100.664
03/03/2019 19:01;1.143;9.868;782.703;104.352
03/03/2019 20:01;1.138;9.629;782.391;101.706
03/03/2019 21:01;1.159;9.912;782.023;99.95
03/03/2019 22:01;1.165;9.71;781.485;99.38
03/03/2019 23:01;1.158;9.286;781.107;100.271
04/03/2019 00:01;1.164;9.09;781.013;94.653
04/03/2019 01:01;1.163;8.02;780.937;101.051
04/03/2019 02:01;1.184;8.461;781.305;76.318
04/03/2019 03:01;1.153;9.449;781.428;71.043
04/03/2019 04:01;1.128;12.549;781.419;58.533
04/03/2019 05:01;1.111;15.545;781.268;50.933
04/03/2019 06:01;1.107;18.658;781.098;51.496
04/03/2019 07:01;1.121;20.143;780.569;52.198
04/03/2019 08:01;1.115;20.735;779.974;46.373
04/03/2019 09:01;1.116;20.738;779.389;60.06
04/03/2019 10:01;1.061;21.481;778.577;47.651
04/03/2019 11:01;1.08;21.673;778.095;53.001
04/03/2019 12:01;1.071;20.637;778.067;47.959
04/03/2019 13:01;1.062;15.4;778.926;65.744
04/03/2019 14:01;1.077;16.291;779.039;63.997
04/03/2019 15:01;1.119;11.045;780.172;71.597
04/03/2019 16:01;1.13;9.474;780.748;70.867
04/03/2019 17:01;1.145;8.382;781.249;73.451
04/03/2019 18:01;1.154;7.942;781.258;72.774
04/03/2019 19:01;1.17;7.964;781.032;70.172
04/03/2019 20:01;1.174;7.388;780.871;74.618
04/03/2019 21:01;1.186;6.985;780.427;77.86
04/03/2019 22:01;1.184;7.268;780.012;74.241
04/03/2019 23:01;1.208;6.777;779.474;77.564
05/03/2019 00:01;1.201;6.233;779.37;78.02
05/03/2019 01:01;1.211;5.902;779.559;80.611
05/03/2019 02:01;1.177;6.714;779.691;77.91
05/03/2019 03:01;1.163;8.433;779.596;79.6
05/03/2019 04:01;1.134;12.467;779.568;51.031
05/03/2019 05:01;1.122;15.514;779.7;59.342
05/03/2019 06:01;1.132;18.39;779.549;67.962
05/03/2019 07:01;1.087;18.768;779.417;66.738
05/03/2019 08:01;1.087;20.181;779.049;67.056
05/03/2019 09:01;1.08;20.895;778.482;56.286
05/03/2019 10:01;1.08;19.681;778.294;48.526
05/03/2019 11:01;1.181;20.817;777.642;52.91
05/03/2019 12:01;1.062;18.566;778.058;46.109
05/03/2019 13:01;1.025;16.625;778.237;54.7
05/03/2019 14:01;0.965;14.453;778.577;67.188
05/03/2019 15:01;1.038;12.03;778.803;63.053
05/03/2019 16:01;1.006;10.378;779.323;71.525
05/03/2019 17:01;1.049;10.094;779.219;68.639
05/03/2019 18:01;1.075;9.654;779.379;85.174
05/03/2019 19:01;1.052;9.289;779.162;94.779
05/03/2019 20:01;1.095;8.921;779.068;99.286
05/03/2019 21:01;1.13;8.527;778.586;100.393
05/03/2019 22:01;1.13;8.178;778.379;102.448
05/03/2019 23:01;1.145;7.684;778.039;100.724
06/03/2019 00:01;1.129;7.929;777.708;96.45
06/03/2019 01:01;1.459;9.279;777.255;93.344
06/03/2019 02:01;1.088;8.895;777.765;102.039
06/03/2019 03:01;0.948;9.676;777.84;104.777
06/03/2019 04:01;0.957;10.299;778.36;103.695
06/03/2019 05:01;0.863;13.805;778.426;86.395
06/03/2019 06:01;0.834;17.49;778.237;70.634
06/03/2019 07:01;0.913;14.727;778.388;93.964
06/03/2019 08:01;0.932;16.14;777.746;89.142
06/03/2019 09:01;0.957;14.28;777.416;94.323
06/03/2019 10:01;0.975;13.226;777.057;101.523
06/03/2019 11:01;0.867;18.157;776.037;73.983
06/03/2019 12:01;0.882;19.463;775.622;74.773
06/03/2019 13:01;0.982;15.133;776.16;82.983
06/03/2019 14:01;0.939;13.679;776.49;87.254
06/03/2019 15:01;0.962;11.215;776.736;96.359
06/03/2019 16:01;0.994;10.186;776.887;91.402
06/03/2019 17:01;0.987;10.409;777.104;98.477
06/03/2019 18:01;0.959;9.616;777.274;83.978
06/03/2019 19:01;0.937;10.286;776.991;104.607
06/03/2019 20:01;0.95;8.826;777.17;101.3
06/03/2019 21:01;0.952;9.61;776.613;104.337
06/03/2019 22:01;1.01;10.318;776.188;104.932
06/03/2019 23:01;1.035;9.821;775.725;105.344
07/03/2019 00:01;1.029;8.26;775.584;101.857
07/03/2019 01:01;1.044;7.681;775.678;102.515
07/03/2019 02:01;1.038;6.985;776.065;101.105
07/03/2019 03:01;1.013;9.282;776.065;105.523
07/03/2019 04:01;1.039;11.904;776.113;92.815
07/03/2019 05:01;1.042;12.987;776.358;92.853
07/03/2019 06:01;1.047;15.12;776.094;90.807
07/03/2019 08:02;1.048;14.677;775.782;91.795
07/03/2019 10:02;1.041;15.441;774.847;90.6
07/03/2019 11:01;1.032;16.71;774.479;82.596
07/03/2019 12:01;1.047;15.602;774.441;88.932
07/03/2019 13:01;1.032;17.084;774.224;79.698
07/03/2019 14:01;1.06;14.214;775.008;83.975
07/03/2019 15:01;1.088;11.013;775.471;97.627
07/03/2019 16:01;1.029;10.45;776.075;98.03
07/03/2019 17:01;1.021;9.084;776.632;101.095
07/03/2019 18:01;1.079;9.157;777.038;100.947
07/03/2019 19:01;1.079;9.201;776.773;104.718
07/03/2019 20:01;1.083;8.351;776.537;102.017
07/03/2019 21:01;1.118;10.066;776.046;88.875
07/03/2019 22:01;1.092;9.116;775.81;91.188
07/03/2019 23:01;1.092;8.606;775.423;96.412
08/03/2019 00:01;1.087;9.924;775.008;87.465
08/03/2019 01:01;1.098;10.469;774.989;85.101
08/03/2019 02:01;1.088;9.289;775.338;92.22
08/03/2019 03:01;1.126;10.73;775.65;91.726
08/03/2019 04:01;1.016;12.354;776.028;88.041
08/03/2019 05:01;1.015;14.611;776.226;82.477
08/03/2019 06:01;1.023;15.234;776.207;86.656
08/03/2019 07:01;0.996;17.172;776.009;80.686
08/03/2019 08:01;0.994;17.09;775.659;83.204
08/03/2019 09:01;1.02;18.884;774.885;74.131
08/03/2019 10:01;1.02;16.983;774.668;87.358
08/03/2019 11:01;1.099;13.408;774.942;101.973
08/03/2019 12:01;0.993;14.091;774.876;98.423
08/03/2019 13:01;0.969;13.1;775.112;102.568
08/03/2019 14:01;0.962;12.316;775.357;102.606
08/03/2019 15:01;0.926;11.369;775.952;101.413
08/03/2019 16:01;0.924;10.96;776.254;101.926
08/03/2019 17:01;0.839;10.79;776.481;103.997
08/03/2019 18:01;0.717;10.519;777.019;104.579
08/03/2019 19:01;0.683;10.749;776.755;104.327
08/03/2019 20:01;0.831;10.673;776.547;105.586
08/03/2019 21:01;0.755;10.639;776.103;105.429
08/03/2019 22:01;0.698;9.758;776.103;102.508
08/03/2019 23:01;0.755;9.613;775.782;100.337
09/03/2019 00:01;0.736;9.72;775.678;99.921
09/03/2019 01:01;0.717;9.575;775.858;98.461
09/03/2019 02:01;0.8;9.509;776.264;99.877
09/03/2019 03:01;0.729;9.755;776.925;101.473
09/03/2019 04:01;0.704;10.938;777.246;97.262
09/03/2019 05:01;0.649;13.71;777.604;89.445
09/03/2019 07:01;0.723;16.53;777.331;88.214
09/03/2019 08:01;0.714;18.529;776.755;61.699
09/03/2019 09:01;0.761;14.456;777.057;95.956
09/03/2019 10:01;0.775;17.068;776.301;81.095
09/03/2019 11:01;0.782;18.793;775.839;72.645
09/03/2019 13:01;0.797;15.797;776.443;70.996
09/03/2019 14:01;0.789;15.234;776.849;63.44
09/03/2019 15:01;0.755;9.862;777.793;85.866
09/03/2019 16:01;0.754;9.131;778.161;89.901
09/03/2019 17:01;0.753;8.376;778.747;88.538
09/03/2019 18:01;0.753;8.301;778.841;52.419
09/03/2019 19:01;0.727;7.709;778.917;47.191
09/03/2019 20:01;0.771;8.065;778.586;53.013
09/03/2019 21:01;0.746;7.523;778.36;63.106
09/03/2019 22:01;0.776;7.715;778.02;63.657
09/03/2019 23:01;0.762;7.74;777.755;62.596
10/03/2019 00:01;0.724;7.498;777.359;77.3
10/03/2019 01:01;0.715;7.555;777.482;72.485
10/03/2019 02:01;0.747;7.646;777.51;67.216
10/03/2019 03:01;0.725;9.172;777.765;70.279
10/03/2019 05:01;0.608;13.924;778.256;61.297
10/03/2019 06:01;0.592;15.983;778.095;69.369
10/03/2019 07:01;0.633;18.252;777.85;73.353
10/03/2019 08:01;0.786;19.378;777.151;54.489
10/03/2019 09:01;0.667;20.039;776.802;66.508
10/03/2019 10:01;0.691;20.502;776.462;60.315
10/03/2019 11:01;0.71;15.778;777.161;85.023
10/03/2019 12:01;0.695;14.74;777.274;80.79
10/03/2019 13:01;0.707;17.541;777.01;72.129
10/03/2019 14:01;0.739;15.816;777.699;69.407
10/03/2019 15:01;0.728;10.013;778.681;85.108
10/03/2019 16:01;0.761;8.71;779.209;81.652
10/03/2019 17:01;0.798;7.718;779.682;85.986
10/03/2019 18:01;0.762;9.55;779.596;79.981
10/03/2019 19:01;0.8;7.857;779.729;83.525
10/03/2019 20:01;0.814;6.928;779.729;91.175
10/03/2019 21:01;0.839;6.403;779.313;97.262
10/03/2019 22:01;0.88;7.58;778.681;78.008
10/03/2019 23:01;0.842;7.344;778.312;77.69
11/03/2019 00:01;0.835;7.819;778.124;75.654
11/03/2019 01:01;0.826;7.545;778.218;75.61
11/03/2019 02:01;0.806;6.938;778.388;80.516
11/03/2019 03:01;0.827;8.304;778.53;73.891
11/03/2019 04:01;0.835;12.839;778.747;58.058
11/03/2019 05:01;0.823;16.112;778.803;61.234
11/03/2019 06:01;0.83;18.186;778.69;71.89
11/03/2019 07:01;0.822;19.674;778.549;73.319
11/03/2019 08:01;0.845;20.779;777.859;71.002
11/03/2019 09:01;0.858;20.899;777.34;70.955
11/03/2019 10:01;0.845;20.401;776.934;69.02
11/03/2019 11:01;0.845;19.155;776.868;73.161
11/03/2019 12:01;0.856;17.673;776.991;74.131
11/03/2019 13:01;0.885;15.693;777.491;87.814
11/03/2019 14:01;0.894;13.629;777.982;92.519
11/03/2019 15:01;0.894;10.245;778.766;80.821
11/03/2019 16:01;0.929;7.445;779.634;90.924
11/03/2019 17:01;0.931;7.168;780.257;86.31
11/03/2019 18:01;0.964;6.689;780.39;75.367
11/03/2019 19:01;0.968;6.516;780.512;98.153
11/03/2019 20:01;0.964;6.768;780.371;102.754
11/03/2019 21:01;1.011;6.387;780.191;102.672
11/03/2019 22:01;1.002;6.667;779.889;104.107
11/03/2019 23:01;0.982;5.748;779.474;92.815
12/03/2019 00:01;1.021;6.837;779.285;53.208
12/03/2019 01:01;0.961;8.194;779.276;35.537
12/03/2019 02:01;0.97;8.172;779.379;35.648
12/03/2019 03:01;0.965;10.472;779.276;29.498
12/03/2019 04:01;0.916;14.677;779.389;34.943
12/03/2019 05:01;0.871;17.459;779.606;26.219
12/03/2019 06:01;0.912;21.046;779.228;40.302
12/03/2019 07:01;0.938;21.015;779.039;68.658
12/03/2019 08:01;0.903;22.06;778.7;63.358
12/03/2019 09:01;0.949;22.67;778.058;58.798
12/03/2019 10:01;0.92;17.695;778.766;82.927
12/03/2019 11:01;0.92;17.899;778.426;80.661
12/03/2019 12:01;0.931;16.282;778.709;81.665
12/03/2019 13:01;0.936;14.516;779.077;93.284
12/03/2019 14:01;0.93;12.814;779.474;100.255
12/03/2019 15:01;0.939;12.338;780.097;101.737
12/03/2019 16:01;0.957;11.942;780.38;102.231
12/03/2019 17:01;0.956;11.797;780.739;102.725
12/03/2019 18:01;0.994;10.803;780.947;101.589
12/03/2019 19:01;1.08;10.252;780.871;101.599
12/03/2019 20:01;0.987;9.367;780.767;79.216
12/03/2019 21:01;1.082;9.902;780.191;74.999
12/03/2019 22:01;1.098;9.364;779.974;95.887
12/03/2019 23:01;1.026;8.993;779.36;95.456
13/03/2019 00:01;1.004;9.468;779.228;96.617
13/03/2019 01:01;0.942;9.541;779.209;89.618
13/03/2019 02:01;0.806;8.697;779.559;76.642
13/03/2019 03:01;0.798;9.062;779.823;70.341
13/03/2019 04:01;0.723;12.637;779.785;50.546
13/03/2019 05:01;0.707;16.269;780.04;49.146
13/03/2019 06:01;0.752;16.042;779.833;39.707
13/03/2019 07:01;0.665;17.399;779.559;44.746
13/03/2019 08:01;0.636;18.239;779.115;55.289
13/03/2019 09:01;0.6;18.74;778.926;52.658
13/03/2019 10:01;0.602;18.853;778.388;61.186
13/03/2019 11:01;0.637;17.09;778.35;72.22
13/03/2019 12:01;0.534;13.884;778.615;85.142
13/03/2019 13:01;0.638;12.703;778.426;89.668
13/03/2019 14:01;0.622;11.495;778.737;95.053
13/03/2019 15:01;0.579;10.699;779.068;101.709
13/03/2019 16:01;0.645;10.431;779.124;102.933
13/03/2019 17:01;0.613;10.249;779.823;103.899
13/03/2019 18:01;0.666;10.485;779.719;101.599
13/03/2019 19:01;0.631;9.531;779.021;99.034
13/03/2019 20:01;0.55;9.327;778.822;97.378
13/03/2019 21:01;0.51;9.33;778.464;91.468
13/03/2019 22:01;0.469;9.16;777.954;80.195
13/03/2019 23:01;0.506;8.445;777.906;83.342
14/03/2019 00:01;0.449;7.152;777.906;65.81
14/03/2019 02:01;0.558;6.044;778.567;85.891
14/03/2019 03:01;0.579;8.965;778.652;101.013
14/03/2019 04:01;0.566;11.74;778.747;89.07
14/03/2019 05:01;0.601;14.573;778.794;77.935
14/03/2019 06:01;0.626;16.666;778.756;76.85
14/03/2019 07:01;0.645;18.969;778.407;74.401
14/03/2019 08:01;0.646;17.264;778.256;78.615
14/03/2019 09:01;0.663;15.602;778.001;84.145
14/03/2019 10:01;0.692;13.984;777.68;90.719
14/03/2019 11:01;0.697;14.994;777.359;91.468
14/03/2019 12:01;0.707;17.169;776.802;82.792
14/03/2019 13:01;0.705;17.355;777.019;79.773
14/03/2019 14:01;0.737;14.113;777.812;87.764
