################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. PRAG
# FILENAME: BASELINES_PRAG_all.txt
#
#
# CREATED: 22-Apr-2024 02:01:50 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS PRAG-GITG_(cm)
2016 03 28 11 59 00 818626.434208
2016 03 29 11 59 00 818626.571837
2016 03 30 11 59 00 818626.488658
2016 03 31 11 59 00 818626.534464
2016 04 01 11 59 00 818627.145021
2016 04 02 11 59 00 818626.520743
2016 04 03 11 59 00 818626.710727
2016 04 04 11 59 00 818626.462539
2016 04 05 11 59 00 818626.779993
2016 04 06 11 59 00 818626.332344
2016 04 07 11 59 00 818626.410909
2016 04 08 11 59 00 818626.645884
2016 04 09 11 59 00 818626.422710
2016 04 10 11 59 00 818626.423821
2016 04 11 11 59 00 818626.440488
2016 04 12 11 59 00 818627.011902
2016 04 13 11 59 00 818627.338045
2016 04 16 11 59 00 818627.154999
2016 04 21 11 59 00 818626.639095
2016 04 22 11 59 00 818626.342761
2016 04 24 11 59 00 818626.391534
2016 04 25 11 59 00 818626.337816
2016 04 26 11 59 00 818626.296261
2016 04 27 11 59 00 818626.737574
2016 04 28 11 59 00 818626.722061
2016 04 30 11 59 00 818626.317992
2016 05 01 11 59 00 818626.368497
2016 05 02 11 59 00 818626.321554
2016 05 03 11 59 00 818626.483743
2016 05 04 11 59 00 818626.490735
2016 05 06 11 59 00 818626.118214
2016 05 07 11 59 00 818626.226089
2016 05 08 11 59 00 818626.461637
2016 05 09 11 59 00 818626.448427
2016 05 10 11 59 00 818626.733671
2016 05 11 11 59 00 818627.052697
2016 05 12 11 59 00 818627.334999
2016 05 13 11 59 00 818626.964820
2016 05 14 11 59 00 818627.175928
2016 05 15 11 59 00 818626.890877
2016 05 16 11 59 00 818626.565563
2016 05 21 11 59 00 818626.676130
2016 05 22 11 59 00 818626.690447
2016 05 23 11 59 00 818626.687547
2016 05 24 11 59 00 818626.787999
2016 05 25 11 59 00 818626.740439
2016 05 26 11 59 00 818626.128760
2016 05 27 11 59 00 818626.091809
2016 05 28 11 59 00 818625.955229
2016 05 29 11 59 00 818626.172409
2016 05 30 11 59 00 818626.246994
2016 05 31 11 59 00 818626.404813
2016 06 01 11 59 00 818626.820224
2016 06 03 11 59 00 818626.900304
2016 06 04 11 59 00 818626.399087
2016 06 05 11 59 00 818626.330082
2016 06 06 11 59 00 818626.392750
2016 06 07 11 59 00 818626.198929
2016 06 08 11 59 00 818626.571732
2016 06 09 11 59 00 818626.419827
2016 06 10 11 59 00 818626.594324
2016 06 11 11 59 00 818626.399839
2016 06 12 11 59 00 818626.453533
2016 06 13 11 59 00 818627.081077
2016 06 14 11 59 00 818626.763787
2016 06 15 11 59 00 818626.882488
2016 06 16 11 59 00 818626.583052
2016 06 21 11 59 00 818626.996713
2016 06 22 11 59 00 818626.534060
2016 06 23 11 59 00 818626.499054
2016 06 24 11 59 00 818626.682943
2016 06 25 11 59 00 818627.226806
2016 06 26 11 59 00 818626.660087
2016 06 27 11 59 00 818626.342941
2016 06 28 11 59 00 818626.573945
2016 06 29 11 59 00 818626.562301
2016 07 01 11 59 00 818626.967604
2016 07 02 11 59 00 818626.686383
2016 07 03 11 59 00 818626.456482
2016 07 04 11 59 00 818626.564866
2016 07 05 11 59 00 818626.834154
2016 07 06 11 59 00 818626.346278
2016 07 07 11 59 00 818626.791188
2016 07 08 11 59 00 818626.420605
2016 07 09 11 59 00 818626.616525
2016 07 10 11 59 00 818626.534841
2016 07 11 11 59 00 818626.475807
2016 07 12 11 59 00 818626.668291
2016 07 13 11 59 00 818626.627120
2016 07 14 11 59 00 818627.255744
2016 07 15 11 59 00 818627.237262
2016 07 16 11 59 00 818627.230155
2016 07 21 11 59 00 818627.018719
2016 07 22 11 59 00 818627.049187
2016 07 23 11 59 00 818627.130759
2016 07 24 11 59 00 818627.280643
2016 07 25 11 59 00 818627.066349
2016 07 26 11 59 00 818627.296312
2016 07 27 11 59 00 818627.051118
2016 07 28 11 59 00 818627.037878
2016 07 29 11 59 00 818627.233027
2016 07 30 11 59 00 818627.007043
2016 07 31 11 59 00 818627.031980
2016 08 01 11 59 00 818627.037773
2016 08 02 11 59 00 818627.059075
2016 08 03 11 59 00 818627.266095
2016 08 04 11 59 00 818627.124929
2016 08 05 11 59 00 818627.049069
2016 08 06 11 59 00 818627.123611
2016 08 07 11 59 00 818627.237335
2016 08 08 11 59 00 818627.028286
2016 08 09 11 59 00 818627.391052
2016 08 10 11 59 00 818627.686465
2016 08 11 11 59 00 818627.342008
2016 08 13 11 59 00 818627.394269
2016 08 14 11 59 00 818627.168195
2016 08 15 11 59 00 818627.132192
2016 08 16 11 59 00 818627.054293
2016 08 22 11 59 00 818626.980740
2016 08 23 11 59 00 818627.126671
2016 08 24 11 59 00 818626.984693
2016 08 25 11 59 00 818627.113117
2016 08 26 11 59 00 818627.173255
2016 08 27 11 59 00 818627.019319
2016 08 28 11 59 00 818626.878302
2016 08 29 11 59 00 818627.170638
2016 08 30 11 59 00 818627.051662
2016 08 31 11 59 00 818626.745413
2016 09 01 11 59 00 818627.394792
2016 09 02 11 59 00 818626.961174
2016 09 03 11 59 00 818626.854588
2016 09 04 11 59 00 818626.949878
2016 09 05 11 59 00 818626.866508
2016 09 06 11 59 00 818627.139751
2016 09 07 11 59 00 818626.971999
2016 09 08 11 59 00 818626.873360
2016 09 09 11 59 00 818627.187918
2016 09 10 11 59 00 818627.025986
2016 09 11 11 59 00 818626.392817
2016 09 12 11 59 00 818626.370570
2016 09 13 11 59 00 818626.301970
2016 09 14 11 59 00 818626.344543
2016 09 15 11 59 00 818626.212298
2016 09 16 11 59 00 818626.060969
2016 09 21 11 59 00 818626.060958
2016 09 22 11 59 00 818626.058668
2016 09 23 11 59 00 818626.189850
2016 09 24 11 59 00 818626.268494
2016 09 25 11 59 00 818626.191983
2016 09 26 11 59 00 818626.360418
2016 09 27 11 59 00 818626.605013
2016 09 28 11 59 00 818626.771639
2016 09 29 11 59 00 818626.625799
2016 09 30 11 59 00 818626.495499
2016 10 01 11 59 00 818626.818899
2016 10 02 11 59 00 818626.521677
2016 10 03 11 59 00 818626.474919
2016 10 04 11 59 00 818626.493896
2016 10 05 11 59 00 818626.615040
2016 10 06 11 59 00 818626.971619
2016 10 08 11 59 00 818626.564096
2016 10 09 11 59 00 818626.489763
2016 10 10 11 59 00 818626.459765
2016 10 11 11 59 00 818626.466296
2016 10 12 11 59 00 818626.562737
2016 10 13 11 59 00 818626.614852
2016 10 14 11 59 00 818626.529282
2016 10 15 11 59 00 818626.506008
2016 10 16 11 59 00 818626.595024
2016 10 21 11 59 00 818626.646756
2016 10 22 11 59 00 818626.470681
2016 10 23 11 59 00 818626.593257
2016 10 24 11 59 00 818626.540323
2016 10 25 11 59 00 818626.549535
2016 10 26 11 59 00 818626.530185
2016 10 27 11 59 00 818626.382026
2016 10 28 11 59 00 818626.497127
2016 10 29 11 59 00 818626.596443
2016 10 30 11 59 00 818626.645271
2016 10 31 11 59 00 818626.493523
2016 11 01 11 59 00 818626.564106
2016 11 02 11 59 00 818626.455179
2016 11 03 11 59 00 818626.482879
2016 11 04 11 59 00 818627.049044
2016 11 05 11 59 00 818626.525016
2016 11 06 11 59 00 818626.499992
2016 11 07 11 59 00 818626.525368
2016 11 08 11 59 00 818626.547039
2016 11 09 11 59 00 818626.443162
2016 11 10 11 59 00 818626.428436
2016 11 11 11 59 00 818626.331455
2016 11 12 11 59 00 818627.033933
2016 11 13 11 59 00 818626.882892
2016 11 14 11 59 00 818626.433521
2016 11 15 11 59 00 818626.589193
2016 11 16 11 59 00 818626.477927
2016 11 17 11 59 00 818626.536068
2016 11 21 11 59 00 818626.446891
2016 11 22 11 59 00 818626.398965
2016 11 23 11 59 00 818626.439422
2016 11 24 11 59 00 818626.703133
2016 11 25 11 59 00 818626.578853
2016 11 26 11 59 00 818626.371477
2016 11 27 11 59 00 818626.584676
2016 11 28 11 59 00 818626.551058
2016 11 29 11 59 00 818626.489634
2016 11 30 11 59 00 818626.525406
2016 12 04 11 59 00 818626.538671
2016 12 05 11 59 00 818626.533266
2016 12 06 11 59 00 818626.463899
2016 12 07 11 59 00 818626.581630
2016 12 08 11 59 00 818626.543383
2016 12 09 11 59 00 818626.838005
2016 12 10 11 59 00 818626.334143
2016 12 11 11 59 00 818626.379998
2016 12 12 11 59 00 818626.564316
2016 12 13 11 59 00 818626.517805
2016 12 14 11 59 00 818626.762045
2016 12 15 11 59 00 818626.780394
2016 12 16 11 59 00 818626.717238
2016 12 17 11 59 00 818626.573137
2016 12 21 11 59 00 818626.736466
2016 12 22 11 59 00 818626.741168
2016 12 23 11 59 00 818626.899339
2016 12 24 11 59 00 818626.892121
2016 12 25 11 59 00 818626.682344
2016 12 26 11 59 00 818626.830578
2016 12 27 11 59 00 818626.813201
2016 12 28 11 59 00 818626.842784
2016 12 29 11 59 00 818627.047149
2016 12 31 11 59 00 818627.105460
2017 01 01 11 59 00 818626.610474
2017 01 02 11 59 00 818626.871321
2017 01 03 11 59 00 818627.170600
2017 01 04 11 59 00 818626.740377
2017 01 05 11 59 00 818627.148071
2017 01 06 11 59 00 818627.201395
2017 01 07 11 59 00 818626.822472
2017 01 08 11 59 00 818626.761407
2017 01 09 11 59 00 818626.930204
2017 01 10 11 59 00 818626.633407
2017 01 11 11 59 00 818626.782520
2017 01 13 11 59 00 818627.020964
2017 01 14 11 59 00 818626.748469
2017 01 15 11 59 00 818627.544613
2017 01 16 11 59 00 818627.006681
2017 01 17 11 59 00 818626.783719
2017 01 22 11 59 00 818626.989855
2017 01 23 11 59 00 818626.990447
2017 01 24 11 59 00 818626.958529
2017 01 25 11 59 00 818627.006374
2017 01 26 11 59 00 818626.534363
2017 01 27 11 59 00 818626.577703
2017 01 28 11 59 00 818627.009383
2017 01 29 11 59 00 818626.863573
2017 01 30 11 59 00 818627.141843
2017 01 31 11 59 00 818626.657089
2017 02 04 11 59 00 818626.000541
2017 02 05 11 59 00 818626.077645
2017 02 06 11 59 00 818626.075255
2017 02 07 11 59 00 818626.803582
2017 02 08 11 59 00 818625.385534
2017 02 09 11 59 00 818626.011893
2017 02 10 11 59 00 818625.712743
2017 02 11 11 59 00 818625.954613
2017 02 12 11 59 00 818625.939323
2017 02 13 11 59 00 818625.796469
2017 02 14 11 59 00 818626.314956
2017 02 15 11 59 00 818626.193286
2017 02 16 11 59 00 818625.870385
2017 02 17 11 59 00 818626.065046
2017 02 21 11 59 00 818626.553187
2017 02 22 11 59 00 818626.880163
2017 02 24 11 59 00 818626.213016
2017 02 25 11 59 00 818626.481081
2017 02 26 11 59 00 818626.531652
2017 02 27 11 59 00 818626.506844
2017 02 28 11 59 00 818626.657542
2017 03 01 11 59 00 818626.170280
2017 03 02 11 59 00 818626.369016
2017 03 03 11 59 00 818626.434005
2017 03 04 11 59 00 818626.972742
2017 03 05 11 59 00 818626.234081
2017 03 06 11 59 00 818626.623743
2017 03 07 11 59 00 818626.394535
2017 03 08 11 59 00 818626.378506
2017 03 09 11 59 00 818626.364809
2017 03 10 11 59 00 818626.270289
2017 03 11 11 59 00 818626.229585
2017 03 12 11 59 00 818626.355173
2017 03 13 11 59 00 818626.058553
2017 03 14 11 59 00 818626.210441
2017 03 15 11 59 00 818626.640378
2017 03 16 11 59 00 818626.412108
2017 03 17 11 59 00 818626.497542
2017 03 21 11 59 00 818626.294578
2017 03 22 11 59 00 818626.996818
2017 03 23 11 59 00 818626.492767
2017 03 24 11 59 00 818626.628702
2017 03 25 11 59 00 818626.390151
2017 03 26 11 59 00 818626.253379
2017 03 27 11 59 00 818626.493931
2017 03 28 11 59 00 818626.327472
2017 03 29 11 59 00 818626.510019
2017 03 30 11 59 00 818626.179017
2017 03 31 11 59 00 818626.335237
2017 04 01 11 59 00 818626.357278
2017 04 02 11 59 00 818626.349244
2017 04 03 11 59 00 818626.424762
2017 04 04 11 59 00 818626.521444
2017 04 05 11 59 00 818626.432054
2017 04 06 11 59 00 818626.320243
2017 04 07 11 59 00 818626.314200
2017 04 08 11 59 00 818626.101791
2017 04 09 11 59 00 818626.515498
2017 04 10 11 59 00 818626.925412
2017 04 11 11 59 00 818626.365959
2017 04 12 11 59 00 818626.264187
2017 04 13 11 59 00 818626.779063
2017 04 14 11 59 00 818626.675624
2017 04 15 11 59 00 818626.126443
2017 04 16 11 59 00 818626.198619
2017 04 17 11 59 00 818626.442593
2017 04 21 11 59 00 818626.370058
2017 04 22 11 59 00 818626.559562
2017 04 23 11 59 00 818626.237430
2017 04 24 11 59 00 818626.343975
2017 04 25 11 59 00 818626.517854
2017 04 26 11 59 00 818626.542348
2017 04 27 11 59 00 818626.237772
2017 04 28 11 59 00 818626.511821
2017 04 29 11 59 00 818626.723379
2017 04 30 11 59 00 818626.852511
2017 05 01 11 59 00 818626.603235
2017 05 03 11 59 00 818626.581446
2017 05 04 11 59 00 818626.678297
2017 05 05 11 59 00 818626.527585
2017 05 06 11 59 00 818626.688377
2017 05 07 11 59 00 818626.637021
2017 05 08 11 59 00 818626.546294
2017 05 09 11 59 00 818626.457953
2017 05 10 11 59 00 818626.794935
2017 05 11 11 59 00 818626.558739
2017 05 12 11 59 00 818626.881083
2017 05 13 11 59 00 818626.796820
2017 05 14 11 59 00 818627.000585
2017 05 15 11 59 00 818626.500034
2017 05 16 11 59 00 818627.075121
2017 05 17 11 59 00 818626.726753
2017 05 21 11 59 00 818626.334010
2017 05 22 11 59 00 818626.230272
2017 05 24 11 59 00 818626.221541
2017 05 25 11 59 00 818626.294561
2017 05 26 11 59 00 818626.518777
2017 05 27 11 59 00 818626.280728
2017 05 28 11 59 00 818626.381821
2017 05 29 11 59 00 818626.433030
2017 05 30 11 59 00 818626.533921
2017 05 31 11 59 00 818626.652974
2017 06 01 11 59 00 818626.434421
2017 06 02 11 59 00 818626.470977
2017 06 03 11 59 00 818626.516125
2017 06 04 11 59 00 818626.757873
2017 06 05 11 59 00 818626.740450
2017 06 06 11 59 00 818626.796360
2017 06 07 11 59 00 818626.994849
2017 06 08 11 59 00 818627.190821
2017 06 09 11 59 00 818626.836856
2017 06 10 11 59 00 818626.992326
2017 06 11 11 59 00 818627.216382
2017 06 12 11 59 00 818627.253573
2017 06 13 11 59 00 818627.122298
2017 06 14 11 59 00 818627.073441
2017 06 15 11 59 00 818626.757204
2017 06 16 11 59 00 818626.895791
2017 06 17 11 59 00 818626.874475
2017 06 21 11 59 00 818626.774274
2017 06 22 11 59 00 818626.946418
2017 06 23 11 59 00 818626.735706
2017 06 24 11 59 00 818626.864030
2017 06 25 11 59 00 818626.648488
2017 06 26 11 59 00 818626.997525
2017 06 27 11 59 00 818626.850633
2017 06 28 11 59 00 818627.555382
2017 06 29 11 59 00 818627.129414
2017 06 30 11 59 00 818627.035190
2017 07 01 11 59 00 818626.760856
2017 07 02 11 59 00 818627.108531
2017 07 03 11 59 00 818627.020364
2017 07 04 11 59 00 818626.978866
2017 07 05 11 59 00 818626.913252
2017 07 06 11 59 00 818626.709651
2017 07 06 11 59 00 818626.709651
2017 07 07 11 59 00 818627.018193
2017 07 08 11 59 00 818626.673693
2017 07 09 11 59 00 818627.005643
2017 07 10 11 59 00 818627.034943
2017 07 11 11 59 00 818626.895310
2017 07 12 11 59 00 818627.061675
2017 07 13 11 59 00 818626.889061
2017 07 14 11 59 00 818626.139254
2017 07 15 11 59 00 818626.106005
2017 07 16 11 59 00 818626.116182
2017 07 17 11 59 00 818626.228874
2017 07 21 11 59 00 818625.975022
2017 07 22 11 59 00 818626.182837
2017 07 23 11 59 00 818626.136191
2017 07 24 11 59 00 818626.086139
2017 07 25 11 59 00 818626.189065
2017 07 26 11 59 00 818626.180178
2017 07 27 11 59 00 818626.321558
2017 07 28 11 59 00 818626.327423
2017 07 29 11 59 00 818626.249099
2017 07 30 11 59 00 818625.942947
2017 07 31 11 59 00 818626.047854
2017 08 01 11 59 00 818625.898420
2017 08 01 11 59 00 818625.898420
2017 08 02 11 59 00 818626.174072
2017 08 03 11 59 00 818626.106075
2017 08 04 11 59 00 818625.962535
2017 08 05 11 59 00 818626.118249
2017 08 06 11 59 00 818626.255484
2017 08 07 11 59 00 818626.163703
2017 08 08 11 59 00 818626.158190
2017 08 09 11 59 00 818626.557512
2017 08 10 11 59 00 818626.615988
2017 08 11 11 59 00 818626.502672
2017 08 12 11 59 00 818626.703060
2017 08 13 11 59 00 818626.666406
2017 08 14 11 59 00 818626.461922
2017 08 15 11 59 00 818626.283652
2017 08 16 11 59 00 818626.608589
2017 08 17 11 59 00 818626.653921
2017 08 21 11 59 00 818626.139564
2017 08 22 11 59 00 818626.229540
2017 08 23 11 59 00 818626.229731
2017 08 24 11 59 00 818626.161326
2017 08 25 11 59 00 818626.296422
2017 08 26 11 59 00 818626.054531
2017 08 27 11 59 00 818626.160845
2017 08 29 11 59 00 818626.206924
2017 08 30 11 59 00 818626.267494
2017 08 31 11 59 00 818626.134960
2017 09 01 11 59 00 818626.199880
2017 09 03 11 59 00 818626.063840
2017 09 04 11 59 00 818625.862595
2017 09 05 11 59 00 818625.936409
2017 09 06 11 59 00 818626.160155
2017 09 07 11 59 00 818626.030392
2017 09 08 11 59 00 818626.317790
2017 09 09 11 59 00 818626.166589
2017 09 10 11 59 00 818626.172274
2017 09 11 11 59 00 818626.220530
2017 09 12 11 59 00 818626.233903
2017 09 15 11 59 00 818626.180663
2017 09 16 11 59 00 818626.125589
2017 09 17 11 59 00 818626.325102
2017 09 21 11 59 00 818626.258052
2017 09 22 11 59 00 818626.127540
