################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. FOAG
# FILENAME: BASELINES_FOAG_all.txt
#
#
# CREATED: 11-Jan-2022 09:20:47 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second FOAG-ENOG_(cm) FOAG-FJAG_(cm)
2013 05 09 11 59 00 325793.698275 399540.551019
2013 05 10 11 59 00 325793.658995 399540.594722
2013 05 11 11 59 00 325793.661872 399540.451926
2013 05 12 11 59 00 325793.485982 399540.466606
2013 05 13 11 59 00 325793.574252 399540.583539
2013 05 14 11 59 00 325793.604707 399540.533245
2013 05 21 11 59 00 325793.820345 399540.208596
2013 05 22 11 59 00 325793.750073 399540.476322
2013 05 23 11 59 00 325793.790696 399540.755433
2013 05 24 11 59 00 325793.706915 399540.615748
2013 05 25 11 59 00 325793.695980 399540.353358
2013 05 26 11 59 00 325793.674077 399540.930799
2013 05 27 11 59 00 325793.609919 399540.399121
2013 05 28 11 59 00 325793.616288 399540.544994
2013 05 29 11 59 00 325793.587509 399540.503889
2013 05 30 11 59 00 325793.498917 399540.326088
2013 05 31 11 59 00 325793.628574 399540.937739
2013 06 01 11 59 00 325793.849629 399540.507390
2013 06 02 11 59 00 325794.025229 399540.096452
2013 06 03 11 59 00 325794.027124 399540.468993
2013 06 04 11 59 00 325794.175730 399540.789279
2013 06 05 11 59 00 325793.667600 399540.454652
2013 06 06 11 59 00 325793.598480 399540.502259
2013 06 07 11 59 00 325793.876530 399540.427753
2013 06 08 11 59 00 325793.679525 399540.537312
2013 06 09 11 59 00 325793.642284 399540.575469
2013 06 10 11 59 00 325793.745010 399540.507674
2013 06 11 11 59 00 325793.686817 399540.581293
2013 06 12 11 59 00 325793.692405 399540.500422
2013 06 13 11 59 00 325793.703403 399540.603866
2013 06 14 11 59 00 325793.855719 399540.593622
2013 06 21 11 59 00 325793.615390 399540.601671
2013 06 22 11 59 00 325793.031572 399540.686796
2013 06 23 11 59 00 325793.626930 399540.624557
2013 06 24 11 59 00 325793.804067 399540.600253
2013 06 25 11 59 00 325793.458311 399540.649325
2013 06 26 11 59 00 325793.629657 399540.471814
2013 06 27 11 59 00 325793.663245 399540.438512
2013 06 28 11 59 00 325793.669285 399540.082339
2013 06 29 11 59 00 325793.573570 399540.584533
2013 06 30 11 59 00 325793.620236 399540.598027
2013 07 01 11 59 00 325793.682895 399540.486312
2013 07 02 11 59 00 325793.696670 399540.625511
2013 07 03 11 59 00 325793.632885 399540.544973
2013 07 04 11 59 00 325794.012841 399540.835319
2013 07 05 11 59 00 325793.930874 399540.731013
2013 07 06 11 59 00 325793.676494 399540.544666
2013 07 08 11 59 00 325793.615820 399540.340191
2013 07 09 11 59 00 325793.624292 399540.740092
2013 07 10 11 59 00 325793.589678 399540.612450
2013 07 11 11 59 00 325793.619573 399540.312004
2013 07 12 11 59 00 325793.609593 399540.329569
2013 07 13 11 59 00 325793.120616 399540.487099
2013 07 14 11 59 00 325793.641985 399540.387055
2013 07 21 11 59 00 325793.553108 399539.892406
2013 07 22 11 59 00 325793.525193 399540.216017
2013 07 23 11 59 00 325793.662731 399540.601019
2013 07 24 11 59 00 325793.493653 399540.188863
2013 07 25 11 59 00 325793.517306 399540.695577
2013 07 26 11 59 00 325793.773390 399540.638816
2013 07 27 11 59 00 325793.543512 399540.232383
2013 07 28 11 59 00 325793.117269 399540.482860
2013 07 29 11 59 00 325793.650480 399540.038512
2013 07 30 11 59 00 325793.632403 399540.216788
2013 07 31 11 59 00 325793.887735 399540.117584
2013 08 01 11 59 00 325793.527555 399540.126688
2013 08 02 11 59 00 325793.293248 399540.235460
2013 08 03 11 59 00 325793.651480 399540.468332
2013 08 04 11 59 00 325793.295424 399540.687598
2013 08 05 11 59 00 325793.452872 399540.642669
2013 08 06 11 59 00 325793.245024 399540.724720
2013 08 07 11 59 00 325793.493039 399540.552760
2013 08 08 11 59 00 325793.584788 399540.498681
2013 08 09 11 59 00 325793.422546 399540.504369
2013 08 10 11 59 00 325793.226210 399540.476568
2013 08 11 11 59 00 325793.459334 399540.437790
2013 08 12 11 59 00 325793.658063 399540.491137
2013 08 13 11 59 00 325793.564346 399540.480221
2013 08 14 11 59 00 325793.541799 399540.394637
2013 08 21 11 59 00 325793.528548 399540.455069
2013 08 22 11 59 00 325793.512465 399540.415616
2013 08 23 11 59 00 325793.668615 399540.381622
2013 08 24 11 59 00 325793.366612 399540.484617
2013 08 25 11 59 00 325793.678850 399540.412754
2013 08 26 11 59 00 325794.088305 399540.695506
2013 08 27 11 59 00 325793.275273 399540.550701
2013 08 28 11 59 00 325793.322054 399540.878634
2013 08 29 11 59 00 325793.445492 399540.418119
2013 09 01 11 59 00 325793.662909 399540.555571
2013 09 02 11 59 00 325793.434434 399540.348527
2013 09 03 11 59 00 325793.579802 399540.544161
2013 09 04 11 59 00 325793.637321 399540.414612
2013 09 05 11 59 00 325793.432549 399540.480817
2013 09 06 11 59 00 325793.551620 399540.450280
2013 09 07 11 59 00 325793.508726 399540.506569
2013 09 08 11 59 00 325793.647674 399540.376283
2013 09 09 11 59 00 325793.550149 399540.503294
2013 09 10 11 59 00 325793.529897 399540.612329
2013 09 11 11 59 00 325793.414812 399540.425618
2013 09 12 11 59 00 325793.295068 399540.443003
2013 09 13 11 59 00 325793.422080 399540.422858
2013 09 14 11 59 00 325793.276666 399540.444966
2013 09 21 11 59 00 325793.458395 399540.478102
2013 09 22 11 59 00 325793.145320 399540.426436
2013 09 23 11 59 00 325793.519413 399540.414551
2013 09 24 11 59 00 325793.443638 399540.420688
2013 09 25 11 59 00 325793.522663 399540.369657
2013 09 26 11 59 00 325793.744897 399540.429388
2013 09 27 11 59 00 325793.565542 399540.466545
2013 09 28 11 59 00 325793.591199 399540.402878
2013 09 29 11 59 00 325793.954329 399540.490874
2013 09 30 11 59 00 325793.430139 399540.425088
2013 10 01 11 59 00 325793.560793 399540.327983
2013 10 02 11 59 00 325793.682563 399540.449801
2013 10 03 11 59 00 325793.546185 399540.534709
2013 10 04 11 59 00 325793.698948 399540.541289
2013 10 05 11 59 00 325793.470966 399540.528607
2013 10 06 11 59 00 325793.443273 399540.388940
2013 10 07 11 59 00 325793.589173 399540.420309
2013 10 08 11 59 00 325793.578331 399540.311733
2013 10 09 11 59 00 325793.374530 399540.308080
2013 10 10 11 59 00 325793.520790 399540.543893
2013 10 11 11 59 00 325793.626818 399540.634402
2013 10 12 11 59 00 325793.507260 399540.530358
2013 10 13 11 59 00 325793.610804 399540.477067
2013 10 14 11 59 00 325793.569169 399540.422166
2013 10 21 11 59 00 325793.510892 399540.467978
2013 10 22 11 59 00 325793.655336 399540.445562
2013 10 23 11 59 00 325793.421743 399540.416782
2013 10 24 11 59 00 325793.345099 399540.258321
2013 10 25 11 59 00 325793.248447 399540.292577
2013 10 26 11 59 00 325793.488615 399540.359070
2013 10 27 11 59 00 325793.803188 399540.252538
2013 10 28 11 59 00 325793.776772 399540.740349
2013 10 30 11 59 00 325792.126115 399540.496143
2013 10 31 11 59 00 325793.483079 399540.385316
2013 11 01 11 59 00 325793.740380 399540.443715
2013 11 02 11 59 00 325793.595360 399540.489916
2013 11 03 11 59 00 325793.659173 399540.757966
2013 11 05 11 59 00 325793.492935 399540.561223
2013 11 06 11 59 00 325793.469852 399540.436231
2013 11 07 11 59 00 325793.385525 399540.434015
2013 11 08 11 59 00 325793.445095 399540.389414
2013 11 09 11 59 00 325793.367098 399540.396111
2013 11 10 11 59 00 325793.572746 399540.364071
2013 11 11 11 59 00 325793.525873 399540.548158
2013 11 12 11 59 00 325793.683633 399540.709490
2013 11 13 11 59 00 325793.449819 399540.545538
2013 11 14 11 59 00 325793.793935 399540.641543
2013 11 21 11 59 00 325793.232748 399540.328185
2013 11 22 11 59 00 325793.339126 399540.429019
2013 11 23 11 59 00 325793.447187 399540.479490
2013 11 24 11 59 00 325793.345986 399540.659852
2013 11 25 11 59 00 325793.449619 399540.404206
2013 11 26 11 59 00 325793.521346 399540.331581
2013 11 27 11 59 00 325793.613437 399540.551781
2013 11 28 11 59 00 325793.674098 399540.523899
2013 11 29 11 59 00 325793.691046 399540.667911
2013 11 30 11 59 00 325793.575965 399540.199352
2013 12 04 11 59 00 325793.515037 399540.363849
2013 12 05 11 59 00 325793.381773 399540.573844
2013 12 06 11 59 00 325793.349634 399540.247239
2013 12 07 11 59 00 325793.721255 399540.759364
2013 12 08 11 59 00 325793.542811 399540.376379
2013 12 09 11 59 00 325793.549845 399540.518005
2013 12 11 11 59 00 325793.477629 399540.456841
2013 12 12 11 59 00 325793.476954 399540.393179
2013 12 13 11 59 00 325793.367193 399540.527098
2013 12 14 11 59 00 325793.531532 399540.530480
2013 12 21 11 59 00 325793.585389 399540.355608
2013 12 22 11 59 00 325793.411525 399540.422232
2013 12 23 11 59 00 325793.537639 399540.362284
2013 12 24 11 59 00 325793.479330 399540.485914
2013 12 25 11 59 00 325793.712667 399540.398513
2013 12 26 11 59 00 325793.578868 399540.575722
2013 12 27 11 59 00 325793.267239 399540.466909
2013 12 28 11 59 00 325793.510297 399540.399760
2013 12 29 11 59 00 325793.745511 399540.258200
2013 12 30 11 59 00 325793.668716 399540.289402
2013 12 31 11 59 00 325793.020086 399540.376601
2014 01 02 11 59 00 325793.103896 399540.608903
2014 01 03 11 59 00 325793.563966 399540.312696
2014 01 04 11 59 00 325793.065101 399540.237010
2014 01 05 11 59 00 325793.171489 399540.156563
2014 01 06 11 59 00 325793.555129 399540.386275
2014 01 07 11 59 00 325793.316180 399540.339323
2014 01 08 11 59 00 325793.864213 399540.314943
2014 01 09 11 59 00 325793.546584 399540.392079
2014 01 10 11 59 00 325793.419842 399540.421313
2014 01 11 11 59 00 325793.192169 399540.426552
2014 01 12 11 59 00 325793.397999 399540.371338
2014 01 13 11 59 00 325793.306026 399540.379291
2014 01 14 11 59 00 325793.765832 399540.675118
2014 01 21 11 59 00 325793.503915 399540.405053
2014 01 22 11 59 00 325793.213601 399540.519266
2014 01 23 11 59 00 325793.391886 399540.932379
2014 01 25 11 59 00 325792.611335 399540.290423
2014 01 26 11 59 00 325793.205031 399540.248359
2014 01 29 11 59 00 325793.474868 399540.925011
2014 02 04 11 59 00 325793.449377 399540.455382
2014 02 05 11 59 00 325793.269232 399540.459596
2014 02 06 11 59 00 325793.923544 399540.867960
2014 02 07 11 59 00 325793.438148 399540.192787
2014 02 08 11 59 00 325792.855970 399540.242611
2014 02 09 11 59 00 325793.433612 399540.388380
2014 02 10 11 59 00 325793.708954 399540.490814
2014 02 11 11 59 00 325793.717090 399540.532095
2014 02 12 11 59 00 325793.454243 399539.908587
2014 02 13 11 59 00 325793.180865 399540.258826
2014 02 14 11 59 00 325793.396178 399540.174095
2014 02 21 11 59 00 325793.045932 399540.664444
2014 02 22 11 59 00 325793.115626 399540.610770
2014 02 23 11 59 00 325793.308635 399540.458123
2014 02 24 11 59 00 325793.301523 399540.365569
2014 02 25 11 59 00 325793.108209 399540.093658
2014 02 26 11 59 00 325793.463966 399540.298193
2014 02 27 11 59 00 325793.294260 399540.305158
2014 02 28 11 59 00 325792.670935 399540.329351
2014 03 01 11 59 00 325793.232207 399540.738477
2014 03 02 11 59 00 325793.063763 399540.298289
2014 03 03 11 59 00 325793.397305 399540.474075
2014 03 04 11 59 00 325793.394348 399540.251089
2014 03 05 11 59 00 325793.103232 399540.455816
2014 03 06 11 59 00 325793.043024 399540.254031
2014 03 07 11 59 00 325793.495827 399540.569888
2014 03 08 11 59 00 325793.006877 399540.500518
2014 03 09 11 59 00 325793.465799 399540.163487
2014 03 10 11 59 00 325793.232408 399540.358711
2014 03 11 11 59 00 325793.234764 399540.424947
2014 03 12 11 59 00 325793.094126 399540.395480
2014 03 13 11 59 00 325793.133386 399540.306485
2014 03 14 11 59 00 325793.216643 399540.434187
2014 03 21 11 59 00 325793.489170 399540.418800
2014 03 22 11 59 00 325793.468952 399540.272820
2014 03 24 11 59 00 325793.787865 399540.327065
2014 03 25 11 59 00 325794.505503 399540.653353
2014 03 26 11 59 00 325793.391901 399539.637302
2014 03 27 11 59 00 325793.420749 399540.329376
2014 03 29 11 59 00 325793.304490 399540.708041
2014 03 30 11 59 00 325793.525028 399540.513039
2014 03 31 11 59 00 325793.222969 399540.472429
2014 04 01 11 59 00 325793.405398 399540.232059
2014 04 02 11 59 00 325793.343807 399540.472556
2014 04 03 11 59 00 325793.445766 399540.503032
2014 04 04 11 59 00 325793.208529 399540.702627
2014 04 06 11 59 00 325793.380661 399540.311037
2014 04 07 11 59 00 325793.359240 399540.321887
2014 04 08 11 59 00 325793.504135 399540.597891
2014 04 09 11 59 00 325793.340278 399539.918898
2014 04 10 11 59 00 325793.332383 399539.859621
2014 04 11 11 59 00 325792.943504 399540.381789
2014 04 12 11 59 00 325793.534273 399540.282019
2014 04 13 11 59 00 325793.047962 399540.679508
2014 04 14 11 59 00 325792.957756 399540.363526
2014 04 21 11 59 00 325793.601855 399540.250130
2014 04 22 11 59 00 325793.304344 399540.296498
2014 04 23 11 59 00 325793.312464 399540.150174
2014 04 24 11 59 00 325793.008400 399540.410569
2014 04 25 11 59 00 325793.197060 399540.735726
2014 04 26 11 59 00 325793.302366 399540.309523
2014 04 27 11 59 00 325793.215032 399540.432612
2014 04 28 11 59 00 325793.043427 399540.193922
2014 04 29 11 59 00 325792.377519 399539.790817
2014 04 30 11 59 00 325793.051270 399540.223137
2014 05 01 11 59 00 325793.248601 399540.411846
2014 05 02 11 59 00 325793.081127 399540.448797
2014 05 03 11 59 00 325793.088511 399540.435600
2014 05 04 11 59 00 325793.128060 399540.743488
2014 05 05 11 59 00 325792.949219 399540.621135
2014 05 06 11 59 00 325792.873478 399540.448872
2014 05 07 11 59 00 325793.246074 399540.409146
2014 05 08 11 59 00 325793.323653 399539.967076
2014 05 09 11 59 00 325793.359371 399540.133394
2014 05 10 11 59 00 325793.232069 399540.109040
2014 05 11 11 59 00 325793.290140 399540.385049
2014 05 12 11 59 00 325793.109893 399540.302180
2014 05 13 11 59 00 325793.185185 399540.500352
2014 05 14 11 59 00 325793.169092 399540.085463
2014 05 21 11 59 00 325793.140570 399540.222339
2014 05 22 11 59 00 325793.025179 399539.948006
2014 05 23 11 59 00 325793.922211 399540.901479
2014 05 24 11 59 00 325793.294204 399540.220401
2014 05 25 11 59 00 325793.253419 399540.225322
2014 05 26 11 59 00 325793.130764 399540.121333
2014 05 27 11 59 00 325793.286831 399540.082374
2014 05 28 11 59 00 325793.205752 399539.100630
2014 05 29 11 59 00 325792.402532 399540.220089
2014 05 30 11 59 00 325793.108504 399540.296200
2014 05 31 11 59 00 325793.318466 399540.206392
2014 06 01 11 59 00 325792.882145 399540.160964
2014 06 02 11 59 00 325792.223266 399539.702120
2014 06 03 11 59 00 325793.237700 399540.165712
2014 06 04 11 59 00 325793.017135 399539.967203
2014 06 05 11 59 00 325793.142515 399540.170683
2014 06 06 11 59 00 325792.874097 399540.050904
2014 06 07 11 59 00 325793.269235 399540.257110
2014 06 08 11 59 00 325793.260866 399540.029552
2014 06 09 11 59 00 325793.410770 399540.110367
2014 06 10 11 59 00 325793.151820 399540.275313
2014 06 11 11 59 00 325793.292739 399540.357081
2014 06 12 11 59 00 325793.367017 399540.469255
2014 06 13 11 59 00 325793.543352 399540.700360
2014 06 14 11 59 00 325793.501821 399540.902216
2014 06 21 11 59 00 325797.007570 399545.309443
2014 06 22 11 59 00 325796.221097 399544.945220
2014 06 23 11 59 00 325796.309443 399545.077192
2014 06 24 11 59 00 325796.212952 399544.795329
2014 06 25 11 59 00 325796.149392 399545.020817
2014 06 26 11 59 00 325796.209944 399545.154741
2014 06 28 11 59 00 325796.274705 399545.141176
2014 06 29 11 59 00 325796.447109 399545.134244
2014 06 30 11 59 00 325796.345438 399544.869383
2014 07 01 11 59 00 325796.133018 399545.155994
2014 07 02 11 59 00 325796.038791 399545.446441
2014 07 03 11 59 00 325796.161522 399545.083198
2014 07 04 11 59 00 325795.388488 399545.371925
2014 07 05 11 59 00 325795.862458 399545.456621
2014 07 07 11 59 00 325796.417015 399545.332760
2014 07 08 11 59 00 325796.312828 399545.175117
2014 07 09 11 59 00 325796.847987 399545.513418
2014 07 10 11 59 00 325796.472077 399545.172808
2014 07 11 11 59 00 325796.199618 399544.915965
2014 07 12 11 59 00 325796.381343 399545.105836
2014 07 13 11 59 00 325796.305757 399545.044859
2014 07 14 11 59 00 325796.389471 399545.122014
2014 07 21 11 59 00 325796.219310 399544.955284
2014 07 22 11 59 00 325796.324573 399545.021857
2014 07 23 11 59 00 325796.347561 399545.278685
2014 07 24 11 59 00 325796.335205 399545.218248
2014 07 25 11 59 00 325796.021957 399545.187808
2014 07 26 11 59 00 325796.243752 399544.958325
2014 07 27 11 59 00 325796.348711 399545.258138
2014 07 29 11 59 00 325796.365407 399545.331432
2014 07 30 11 59 00 325796.328949 399545.552605
2014 07 31 11 59 00 325796.288453 399544.966169
2014 08 01 11 59 00 325796.408394 399544.996367
2014 08 02 11 59 00 325796.292101 399545.087083
2014 08 03 11 59 00 325796.153817 399545.120794
2014 08 04 11 59 00 325796.440576 399545.142267
2014 08 05 11 59 00 325796.204975 399545.108924
2014 08 06 11 59 00 325796.350177 399545.077566
2014 08 07 11 59 00 325796.482429 399545.076304
2014 08 08 11 59 00 325796.389925 399545.079963
2014 08 09 11 59 00 325796.392695 399545.074861
2014 08 10 11 59 00 325796.243996 399545.112881
2014 08 11 11 59 00 325796.258361 399545.025319
2014 08 12 11 59 00 325795.875172 399545.404046
2014 08 13 11 59 00 325796.364038 399545.241542
2014 08 14 11 59 00 325796.375277 399545.155812
2014 08 21 11 59 00 325796.412901 399545.175503
2014 08 22 11 59 00 325796.278961 399545.243999
2014 08 23 11 59 00 325796.076141 399544.868352
2014 08 24 11 59 00 325796.368407 399545.404272
2014 08 25 11 59 00 325796.488447 399545.186308
2014 08 26 11 59 00 325796.326371 399545.392522
2014 08 27 11 59 00 325796.606401 399545.780525
2014 08 28 11 59 00 325796.425785 399545.237015
2014 08 29 11 59 00 325796.418145 399545.285291
2014 08 30 11 59 00 325796.347756 399545.366404
2014 08 31 11 59 00 325796.392228 399545.301904
2014 09 01 11 59 00 325796.401856 399545.274773
2014 09 02 11 59 00 325796.587414 399545.241522
2014 09 03 11 59 00 325796.515564 399545.045466
2014 09 04 11 59 00 325796.634669 399545.615143
2014 09 05 11 59 00 325796.640375 399545.758917
2014 09 06 11 59 00 325796.146639 399545.696824
2014 09 07 11 59 00 325796.347547 399545.949167
2014 09 08 11 59 00 325796.680762 399545.523517
2014 09 09 11 59 00 325796.556006 399545.477013
2014 09 10 11 59 00 325796.465942 399545.731504
2014 09 11 11 59 00 325796.529158 399545.694260
2014 09 12 11 59 00 325796.498028 399545.718523
2014 09 13 11 59 00 325796.494161 399545.647262
2014 09 14 11 59 00 325796.576765 399545.696783
2014 09 21 11 59 00 325796.559657 399545.705478
2014 09 22 11 59 00 325796.842957 399545.746729
2014 09 23 11 59 00 325796.371461 399545.588414
2014 09 24 11 59 00 325796.488735 399545.602793
2014 09 25 11 59 00 325796.349341 399545.709344
2014 09 26 11 59 00 325796.199922 399545.747723
2014 09 27 11 59 00 325796.827617 399545.670023
2014 09 28 11 59 00 325796.787108 399545.731232
2014 09 29 11 59 00 325796.771798 399545.708674
2014 09 30 11 59 00 325796.692525 399545.681927
2014 10 01 11 59 00 325796.552413 399545.653883
2014 10 02 11 59 00 325796.573948 399545.677455
2014 10 03 11 59 00 325796.521330 399545.722369
2014 10 04 11 59 00 325796.880738 399545.990244
2014 10 05 11 59 00 325796.716310 399545.810063
2014 10 06 11 59 00 325796.675278 399545.781419
2014 10 07 11 59 00 325796.283338 399545.561582
2014 10 08 11 59 00 325797.215746 399546.124794
2014 10 09 11 59 00 325796.896663 399545.827942
2014 10 10 11 59 00 325796.667324 399545.903675
2014 10 11 11 59 00 325796.430109 399545.836118
2014 10 12 11 59 00 325796.726906 399545.718655
2014 10 13 11 59 00 325796.713060 399545.843769
2014 10 14 11 59 00 325796.572408 399545.756483
2014 10 21 11 59 00 325796.523541 399545.740708
2014 10 22 11 59 00 325796.466941 399545.728723
2014 10 23 11 59 00 325796.105127 399545.865659
2014 10 24 11 59 00 325796.182990 399545.342186
2014 10 25 11 59 00 325796.696223 399545.707346
2014 10 26 11 59 00 325796.945193 399545.910682
2014 10 27 11 59 00 325796.892712 399545.997511
2014 10 28 11 59 00 325797.088769 399546.326987
2014 10 29 11 59 00 325796.899668 399545.778170
2014 10 30 11 59 00 325796.862538 399545.754750
2014 10 31 11 59 00 325796.876132 399545.843114
2014 11 01 11 59 00 325796.834709 399545.886792
2014 11 02 11 59 00 325796.802311 399545.887326
2014 11 03 11 59 00 325796.910331 399546.099940
2014 11 04 11 59 00 325796.850964 399546.380534
2014 11 05 11 59 00 325796.939110 399545.860651
2014 11 06 11 59 00 325796.854959 399546.014312
2014 11 07 11 59 00 325796.175367 399545.781383
2014 11 08 11 59 00 325796.076991 399545.450523
2014 11 09 11 59 00 325796.622229 399545.781358
2014 11 10 11 59 00 325796.956804 399546.201664
2014 11 11 11 59 00 325796.990793 399546.329587
2014 11 12 11 59 00 325796.899082 399546.243750
2014 11 13 11 59 00 325796.933360 399546.076702
2014 11 14 11 59 00 325796.951820 399546.092649
2014 11 21 11 59 00 325797.027079 399546.073185
2014 11 22 11 59 00 325796.921462 399546.093204
2014 11 23 11 59 00 325796.764797 399546.077021
2014 11 24 11 59 00 325797.291424 399546.397868
2014 11 25 11 59 00 325796.854469 399546.130735
2014 11 26 11 59 00 325796.805481 399546.299535
2014 11 27 11 59 00 325797.036106 399546.350329
2014 11 28 11 59 00 325797.083730 399546.393168
2014 11 29 11 59 00 325796.965791 399546.070090
2014 11 30 11 59 00 325797.088992 399546.243690
2014 12 04 11 59 00 325797.019364 399546.544664
2014 12 05 11 59 00 325797.124868 399546.260003
2014 12 06 11 59 00 325796.932223 399546.150179
2014 12 07 11 59 00 325796.651445 399546.394487
2014 12 08 11 59 00 325796.977173 399546.333293
2014 12 09 11 59 00 325797.055087 399546.244029
2014 12 10 11 59 00 325797.135966 399546.380311
2014 12 12 11 59 00 325797.076119 399546.560087
2014 12 13 11 59 00 325797.171770 399546.566763
2014 12 14 11 59 00 325797.669915 399546.801536
2014 12 21 11 59 00 325797.574818 399546.448185
2014 12 22 11 59 00 325797.396906 399546.131777
2014 12 23 11 59 00 325797.695836 399546.027158
2014 12 24 11 59 00 325797.356694 399545.566594
2014 12 25 11 59 00 325797.411829 399546.261519
2014 12 26 11 59 00 325797.205668 399546.308114
2014 12 27 11 59 00 325797.319532 399546.495181
2014 12 28 11 59 00 325796.974209 399546.333227
2014 12 29 11 59 00 325797.279505 399546.590458
2014 12 30 11 59 00 325797.498801 399546.869112
2014 12 31 11 59 00 325797.338412 399547.184941
2015 01 01 11 59 00 325797.497428 399546.929565
2015 01 02 11 59 00 325797.368431 399546.584327
2015 01 03 11 59 00 325797.477110 399546.820056
2015 01 04 11 59 00 325797.256435 399546.700354
2015 01 05 11 59 00 325797.071679 399546.557130
2015 01 06 11 59 00 325797.306453 399546.704302
2015 01 07 11 59 00 325797.289192 399546.657546
2015 01 08 11 59 00 325797.497024 399546.469357
2015 01 09 11 59 00 325797.016817 399546.430240
2015 01 10 11 59 00 325797.064068 399546.657723
2015 01 11 11 59 00 325796.817838 399546.720804
2015 01 12 11 59 00 325797.177228 399546.880699
2015 01 13 11 59 00 325797.490595 399546.994830
2015 01 14 11 59 00 325797.504928 399546.973337
2015 01 21 11 59 00 325797.737376 399547.332135
2015 01 22 11 59 00 325797.474077 399547.162912
2015 01 23 11 59 00 325797.879442 399547.244682
2015 01 24 11 59 00 325797.284346 399546.753762
2015 01 25 11 59 00 325797.308252 399546.914021
2015 01 26 11 59 00 325797.506396 399546.866479
2015 01 27 11 59 00 325797.433762 399547.079122
2015 01 28 11 59 00 325796.677442 399547.128102
2015 01 29 11 59 00 325797.338077 399546.717818
2015 01 30 11 59 00 325797.539297 399547.007956
2015 01 31 11 59 00 325797.403998 399547.230442
2015 02 04 11 59 00 325797.656482 399547.158240
2015 02 05 11 59 00 325797.374852 399547.035417
2015 02 06 11 59 00 325796.773157 399546.785144
2015 02 07 11 59 00 325797.117712 399546.899383
2015 02 08 11 59 00 325796.787153 399546.920410
2015 02 09 11 59 00 325796.976341 399547.436448
2015 02 10 11 59 00 325797.076009 399546.837230
2015 02 11 11 59 00 325796.791235 399547.115673
2015 02 12 11 59 00 325796.602289 399547.187125
2015 02 13 11 59 00 325796.966371 399546.663807
2015 02 14 11 59 00 325796.976455 399546.713339
2015 02 21 11 59 00 325796.981464 399546.792236
2015 02 22 11 59 00 325797.114546 399546.981550
2015 02 23 11 59 00 325797.092466 399546.964578
2015 02 24 11 59 00 325796.959747 399546.892590
2015 02 25 11 59 00 325796.745661 399546.953678
2015 02 26 11 59 00 325796.860782 399547.034779
2015 02 27 11 59 00 325797.046139 399546.865323
2015 02 28 11 59 00 325796.958902 399547.104670
2015 03 01 11 59 00 325797.235612 399547.050299
2015 03 02 11 59 00 325797.152046 399547.084629
2015 03 03 11 59 00 325797.260337 399547.377253
2015 03 04 11 59 00 325796.885432 399546.923095
2015 03 05 11 59 00 325797.165715 399546.777085
2015 03 06 11 59 00 325797.338549 399547.181464
2015 03 07 11 59 00 325797.282608 399547.113284
2015 03 08 11 59 00 325796.940998 399546.819879
2015 03 09 11 59 00 325797.068731 399547.011441
2015 03 10 11 59 00 325797.306207 399546.978820
2015 03 11 11 59 00 325796.829689 399547.837326
2015 03 12 11 59 00 325797.153146 399548.223278
2015 03 13 11 59 00 325796.818589 399546.946507
2015 03 14 11 59 00 325796.710134 399547.110054
2015 03 21 11 59 00 325796.832122 399547.059377
2015 03 22 11 59 00 325796.374957 399546.920643
2015 03 23 11 59 00 325797.199839 399546.995388
2015 03 24 11 59 00 325797.324698 399547.314141
2015 03 25 11 59 00 325797.139611 399547.376439
2015 03 26 11 59 00 325797.335590 399547.359191
2015 03 27 11 59 00 325797.396717 399548.117773
2015 03 28 11 59 00 325797.068855 399547.232331
2015 03 29 11 59 00 325797.232201 399547.894552
2015 03 30 11 59 00 325797.196768 399547.476048
2015 03 31 11 59 00 325797.348378 399547.474671
2015 04 01 11 59 00 325797.402460 399547.463957
2015 04 02 11 59 00 325797.245954 399547.574521
2015 04 03 11 59 00 325797.198857 399547.504526
2015 04 04 11 59 00 325797.183683 399547.697545
2015 04 05 11 59 00 325797.051985 399547.520074
2015 04 06 11 59 00 325797.738275 399548.221270
2015 04 07 11 59 00 325797.230130 399547.480459
2015 04 08 11 59 00 325797.407562 399547.705832
2015 04 09 11 59 00 325797.241633 399547.518253
2015 04 10 11 59 00 325797.553305 399547.287411
2015 04 11 11 59 00 325797.294057 399547.254811
2015 04 12 11 59 00 325797.433042 399547.768251
2015 04 13 11 59 00 325797.415147 399547.393316
2015 04 14 11 59 00 325797.248245 399547.841219
2015 04 15 11 59 00 325797.367535 399548.000533
2015 04 21 11 59 00 325797.449430 399548.045790
2015 04 22 11 59 00 325797.558916 399548.308422
2015 04 23 11 59 00 325797.538932 399548.263270
2015 04 24 11 59 00 325797.750691 399548.358645
2015 04 25 11 59 00 325797.777827 399548.414772
2015 04 26 11 59 00 325798.060184 399548.772176
2015 04 27 11 59 00 325798.397437 399549.005272
2015 04 28 11 59 00 325798.512248 399549.225793
2015 04 29 11 59 00 325798.084373 399549.181318
2015 04 30 11 59 00 325798.626727 399549.329283
2015 05 01 11 59 00 325798.545398 399549.235882
2015 05 02 11 59 00 325798.317871 399549.412591
