################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SFR0,SNEG_all.txt
#
#
# CREATED: 21-Mar-2020 08:42:13 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm) SNEG-DERG_(cm) SNEG-DSRG_(cm)
2012 09 04 11 59 00 158630.162309 35982.278529 128033.186351
2012 09 05 11 59 00 158629.978734 35982.204196 128033.204089
2012 09 06 11 59 00 158629.655578 35982.324698 128032.888634
2012 09 07 11 59 00 158629.874574 35982.296414 128033.145090
2012 09 08 11 59 00 158629.876877 35982.193808 128033.087087
2012 09 09 11 59 00 158630.032508 35982.173000 128033.110337
2012 09 10 11 59 00 158629.973230 35982.197313 128033.047006
2012 09 11 11 59 00 158629.933694 35982.245187 128033.090492
2012 09 12 11 59 00 158629.953940 35982.273136 128033.060196
2012 09 13 11 59 00 158629.719267 35982.306187 128032.983679
2012 09 14 11 59 00 158629.780608 35982.303922 128032.957762
2012 09 20 11 59 00 158629.824266 35982.239199 128032.982001
2012 09 21 11 59 00 158629.870792 35982.157315 128033.027912
2012 09 22 11 59 00 158629.488548 35982.120596 128032.945403
2012 09 23 11 59 00 158629.823533 35982.141750 128032.982736
2012 09 24 11 59 00 158629.835286 35982.118816 128032.906912
2012 09 25 11 59 00 158630.000050 35982.052434 128033.099972
2012 09 26 11 59 00 158629.853097 35982.072141 128032.887235
2012 09 27 11 59 00 158629.883399 35982.152537 128033.032203
2012 09 28 11 59 00 158630.015100 35982.126249 128032.991897
2012 09 29 11 59 00 158629.932821 35982.146993 128033.069036
2012 09 30 11 59 00 158629.822553 35982.124275 128032.900084
2012 10 01 11 59 00 158629.753001 35982.086132 128032.858001
2012 10 02 11 59 00 158629.846793 35982.108331 128032.912233
2012 10 03 11 59 00 158629.796072 35982.136938 128032.884900
2012 10 04 11 59 00 158629.872582 35982.157272 128032.885458
2012 10 05 11 59 00 158629.740989 35982.277364 128032.823008
2012 10 06 11 59 00 158629.410244 35982.264743 128032.734170
2012 10 07 11 59 00 158629.857072 35982.135256 128032.864436
2012 10 08 11 59 00 158629.762261 35982.079940 128032.813925
2012 10 09 11 59 00 158629.620750 35982.079282 128032.757811
2012 10 10 11 59 00 158629.700511 35982.114405 128032.811653
2012 10 11 11 59 00 158629.710502 35982.059898 128032.760071
2012 10 12 11 59 00 158629.717883 35982.085442 128032.749351
2012 10 13 11 59 00 158630.053060 35981.829060 128032.899418
2012 10 14 11 59 00 158629.747955 35982.032693 128032.753716
2012 10 19 11 59 00 158629.428693 35982.211822 128032.650423
2012 10 20 11 59 00 158629.685088 35982.172957 128032.784162
2012 10 21 11 59 00 158629.691086 35982.081203 128032.802902
2012 10 22 11 59 00 158629.695033 35982.096121 128032.782339
2012 10 23 11 59 00 158629.859327 35982.075594 128032.799247
2012 10 24 11 59 00 158629.909924 35982.058561 128032.838745
2012 10 25 11 59 00 158629.503101 35982.142796 128032.809505
2012 10 26 11 59 00 158629.267675 35982.348569 128032.631441
2012 10 27 11 59 00 158629.523811 35982.220171 128032.706822
2012 10 28 11 59 00 158629.750224 35982.088656 128032.719392
2012 10 29 11 59 00 158629.783708 35982.210042 128032.815817
2012 10 30 11 59 00 158629.815749 35982.122549 128032.760429
2012 10 31 11 59 00 158629.593654 35982.056834 128032.693617
2012 11 01 11 59 00 158629.576759 35982.114836 128032.693870
2012 11 02 11 59 00 158629.652348 35982.083867 128032.666836
2012 11 03 11 59 00 158629.359558 35982.177433 128032.564525
2012 11 04 11 59 00 158629.536720 35982.160541 128032.597137
2012 11 05 11 59 00 158629.462356 35982.157369 128032.669011
2012 11 06 11 59 00 158629.619313 35982.210301 128032.693564
2012 11 07 11 59 00 158629.689790 35982.108246 128032.690542
2012 11 08 11 59 00 158629.642053 35982.095420 128032.660123
2012 11 09 11 59 00 158629.587892 35982.100609 128032.526148
2012 11 10 11 59 00 158629.315763 35982.089087 128032.519090
2012 11 11 11 59 00 158629.319531 35982.272564 128032.580954
2012 11 12 11 59 00 158629.241602 35982.103401 128032.460696
2012 11 13 11 59 00 158629.442789 35982.173873 128032.716291
2012 11 14 11 59 00 158629.346376 35982.051840 128032.588925
2012 11 19 11 59 00 158629.506842 35982.120801 128032.734129
2012 11 20 11 59 00 158629.619420 35982.062304 128032.693408
2012 11 21 11 59 00 158629.500798 35982.121676 128032.691027
2012 11 22 11 59 00 158629.574620 35982.189893 128032.718302
2012 11 23 11 59 00 158629.496737 35982.244831 128032.677768
2012 11 24 11 59 00 158629.686468 35982.376400 128032.810528
2012 11 25 11 59 00 158629.879986 35982.352044 128032.877718
2012 11 26 11 59 00 158629.477420 35982.237000 128032.709788
2012 11 27 11 59 00 158629.621201 35982.293297 128032.628150
2012 11 28 11 59 00 158629.813799 35982.324235 128032.812863
2012 11 29 11 59 00 158629.392769 35982.144145 128032.540214
2012 11 30 11 59 00 158629.265800 35982.209341 128032.571159
2012 12 01 11 59 00 158629.496643 35982.195772 128032.524428
2012 12 02 11 59 00 158629.489148 35982.262317 128032.676382
2012 12 03 11 59 00 158629.284415 35982.486201 128032.847577
2012 12 04 11 59 00 158629.294499 35982.303912 128032.664234
2012 12 05 11 59 00 158629.409765 35982.288066 128032.694452
2012 12 06 11 59 00 158629.544978 35982.357081 128032.785573
2012 12 07 11 59 00 158629.488642 35982.056737 128032.701224
2012 12 08 11 59 00 158629.478674 35982.339358 128032.713044
2012 12 09 11 59 00 158629.359578 35982.179829 128032.693421
2012 12 10 11 59 00 158629.337933 35982.174187 128032.605015
2012 12 11 11 59 00 158629.535081 35982.205770 128032.730254
2012 12 12 11 59 00 158629.324309 35982.241876 128032.598008
2012 12 13 11 59 00 158629.302148 35982.373175 128032.754785
2012 12 14 11 59 00 158629.659360 35982.430142 128032.906428
2012 12 19 11 59 00 158629.608232 35982.242815 128032.663495
2012 12 20 11 59 00 158630.072432 35982.390133 128032.871106
2012 12 21 11 59 00 158629.476280 35982.292100 128032.696978
2012 12 22 11 59 00 158629.335115 35982.170703 128032.527830
2012 12 23 11 59 00 158629.414138 35982.048733 128032.589502
2012 12 24 11 59 00 158629.486788 35982.189148 128032.538755
2012 12 25 11 59 00 158629.550069 35982.410003 128032.472174
2012 12 26 11 59 00 158629.380269 35982.455373 128032.620683
2012 12 27 11 59 00 158629.418378 35982.273148 128032.720554
2012 12 28 11 59 00 158629.402719 35982.294894 128032.702785
2012 12 29 11 59 00 158629.329219 35982.232265 128032.552617
2012 12 29 11 59 00 158629.329219 35982.232265 128032.552617
2012 12 30 11 59 00 158629.237355 35982.400100 128032.565256
2012 12 31 11 59 00 158629.343748 35982.364923 128032.740966
2013 01 01 11 59 00 158629.339478 35982.497649 128032.837496
2013 01 02 11 59 00 158629.072782 35982.518326 128032.813143
2013 01 03 11 59 00 158629.311887 35982.267796 128032.824249
2013 01 04 11 59 00 158629.333549 35982.229567 128032.505384
2013 01 05 11 59 00 158629.740955 35981.990181 128032.892578
2013 01 06 11 59 00 158629.243976 35981.910465 128032.298286
2013 01 07 11 59 00 158629.239837 35981.842161 128032.186122
2013 01 08 11 59 00 158629.174046 35981.900057 128032.401206
2013 01 09 11 59 00 158629.268527 35981.961380 128032.332676
2013 01 10 11 59 00 158629.399033 35981.946279 128032.449527
2013 01 11 11 59 00 158629.225181 35981.965825 128032.343482
2013 01 12 11 59 00 158629.161038 35982.016861 128032.501381
2013 01 14 11 59 00 158629.299659 35982.115128 128032.366389
2013 01 19 11 59 00 158629.279664 35982.131548 128032.469196
2013 01 20 11 59 00 158629.112717 35982.090911 128032.327024
2013 01 21 11 59 00 158629.208995 35982.080567 128032.167222
2013 01 22 11 59 00 158629.256840 35981.844676 128032.087388
2013 01 23 11 59 00 158629.341570 35981.829768 128032.285234
2013 01 24 11 59 00 158629.188933 35981.902267 128032.158162
2013 01 25 11 59 00 158629.210907 35981.861794 128032.171370
2013 01 26 11 59 00 158629.460142 35981.909861 128032.313214
2013 01 27 11 59 00 158629.121602 35981.898449 128032.132246
2013 01 28 11 59 00 158629.192406 35981.933055 128032.138160
2013 01 29 11 59 00 158628.953230 35982.053221 128032.153848
2013 01 30 11 59 00 158628.846705 35982.149613 128032.283377
2013 01 31 11 59 00 158628.959972 35982.051656 128032.322935
2013 02 01 11 59 00 158628.893852 35982.072195 128032.405883
2013 02 02 11 59 00 158629.306351 35982.031948 128032.531376
2013 02 03 11 59 00 158629.464611 35981.918923 128032.335703
2013 02 04 11 59 00 158629.291491 35981.979331 128032.183725
2013 02 05 11 59 00 158629.423542 35981.920476 128032.366159
2013 02 06 11 59 00 158629.176166 35981.898827 128032.188632
2013 02 07 11 59 00 158629.104361 35982.009384 128032.159082
2013 02 08 11 59 00 158629.000983 35981.984702 128032.083854
2013 02 09 11 59 00 158629.205550 35981.910435 128032.131458
2013 02 10 11 59 00 158629.093864 35981.914813 128032.264904
2013 02 11 11 59 00 158628.985716 35981.996632 128032.205940
2013 02 12 11 59 00 158628.817099 35982.049326 128032.071833
2013 02 13 11 59 00 158628.890695 35982.165276 128032.055442
2013 02 14 11 59 00 158628.593392 35981.868516 128032.240691
2013 02 19 11 59 00 158629.187731 35981.991747 128032.464537
2013 02 20 11 59 00 158628.958883 35982.291745 128032.245568
2013 02 21 11 59 00 158629.237303 35982.235102 128032.237159
2013 02 22 11 59 00 158629.164941 35982.134404 128032.295676
2013 02 23 11 59 00 158629.265084 35982.036859 128032.284858
2013 02 24 11 59 00 158629.449314 35981.818788 128032.173382
2013 02 25 11 59 00 158629.417199 35981.841579 128032.140435
2013 02 26 11 59 00 158629.242225 35981.938167 128032.171864
2013 02 27 11 59 00 158629.178538 35981.850802 128031.941433
2013 02 28 11 59 00 158629.186092 35981.792262 128032.082606
2013 03 01 11 59 00 158628.990860 35981.994853 128031.975416
2013 03 02 11 59 00 158629.100576 35982.053459 128032.085106
2013 03 03 11 59 00 158628.970810 35982.180327 128031.925455
2013 03 04 11 59 00 158629.186889 35981.894060 128031.993988
2013 03 05 11 59 00 158629.074931 35981.788022 128032.051163
2013 03 06 11 59 00 158629.120107 35982.052897 128032.196228
2013 03 07 11 59 00 158628.984569 35982.184672 128032.228014
2013 03 08 11 59 00 158629.046081 35982.091494 128032.156527
2013 03 09 11 59 00 158629.017863 35982.112649 128032.149118
2013 03 10 11 59 00 158628.903490 35981.940672 128032.000622
2013 03 11 11 59 00 158628.701066 35982.107621 128031.888092
2013 03 12 11 59 00 158629.086616 35981.893067 128032.094128
2013 03 13 11 59 00 158628.815050 35981.811172 128031.852256
2013 03 14 11 59 00 158628.003748 35981.794073 128031.852545
2013 03 19 11 59 00 158628.026188 35982.203132 128031.900129
2013 03 20 11 59 00 158628.459908 35981.978188 128031.999111
2013 03 21 11 59 00 158628.271253 35981.995749 128031.919620
2013 03 22 11 59 00 158627.962050 35981.928394 128031.867065
2013 03 23 11 59 00 158627.792209 35981.703948 128031.649994
2013 03 24 11 59 00 158628.215903 35981.881740 128031.789188
2013 03 25 11 59 00 158628.113815 35982.122107 128032.016298
2013 03 26 11 59 00 158628.323253 35981.824903 128031.830749
2013 03 27 11 59 00 158627.925281 35981.862712 128031.882296
2013 03 28 11 59 00 158628.072570 35981.984551 128031.993217
2013 03 29 11 59 00 158627.982231 35982.220474 128031.990801
2013 03 30 11 59 00 158627.987078 35982.211068 128032.040887
2013 03 31 11 59 00 158628.164213 35982.125785 128031.973354
2013 04 01 11 59 00 158628.114166 35981.894738 128031.873621
2013 04 02 11 59 00 158627.980823 35982.022046 128031.890008
2013 04 03 11 59 00 158627.840194 35981.944575 128031.917294
2013 04 04 11 59 00 158628.178782 35982.085485 128032.065345
2013 04 05 11 59 00 158627.866004 35981.991498 128031.918006
2013 04 06 11 59 00 158628.004028 35982.057580 128032.015666
2013 04 07 11 59 00 158627.833223 35981.934305 128031.790167
2013 04 08 11 59 00 158628.191579 35982.044506 128032.057714
2013 04 09 11 59 00 158628.197916 35981.965760 128032.047463
2013 04 10 11 59 00 158628.166232 35982.195668 128032.067319
2013 04 11 11 59 00 158628.057630 35981.999385 128031.997557
2013 04 12 11 59 00 158627.890353 35982.002871 128031.844288
2013 04 13 11 59 00 158627.914151 35982.041399 128031.936311
2013 04 14 11 59 00 158628.277516 35982.170358 128031.947586
2013 04 19 11 59 00 158628.062534 35981.964570 128031.655806
2013 04 20 11 59 00 158627.847375 35982.058378 128031.723358
2013 04 21 11 59 00 158628.040868 35982.111957 128031.792009
2013 04 22 11 59 00 158628.038745 35982.100200 128031.859625
2013 04 24 11 59 00 158627.731533 35981.950722 128031.577678
2013 04 25 11 59 00 158627.818811 35981.820286 128031.596337
2013 04 26 11 59 00 158627.697625 35982.008822 128031.689507
2013 04 27 11 59 00 158627.867379 35981.987593 128031.830943
2013 04 28 11 59 00 158628.000062 35982.070264 128031.803229
2013 04 29 11 59 00 158627.789654 35982.021507 128031.674165
2013 04 30 11 59 00 158627.868554 35981.935914 128031.699828
2013 05 01 11 59 00 158627.884263 35982.020623 128032.122497
2013 05 02 11 59 00 158627.834301 35982.002716 128031.693646
2013 05 04 11 59 00 158627.727879 35981.975738 128031.541299
2013 05 05 11 59 00 158627.718163 35982.123878 128031.598292
2013 05 06 11 59 00 158627.856478 35982.017171 128031.601693
2013 05 07 11 59 00 158627.788695 35981.980377 128031.611913
2013 05 08 11 59 00 158627.661797 35981.898729 128031.533213
2013 05 09 11 59 00 158627.628263 35981.886755 128031.398778
2013 05 10 11 59 00 158627.681243 35981.914996 128031.437192
2013 05 11 11 59 00 158627.590333 35981.851633 128031.377187
2013 05 12 11 59 00 158627.654501 35981.830372 128031.354697
2013 05 13 11 59 00 158627.554461 35982.033740 128031.466935
2013 05 14 11 59 00 158627.600903 35982.153735 128031.532059
2013 05 19 11 59 00 158627.626988 35981.941154 128031.565183
2013 05 20 11 59 00 158627.656156 35981.997960 128031.400641
2013 05 21 11 59 00 158627.696029 35981.955340 128031.433205
2013 05 22 11 59 00 158627.659970 35981.846347 128031.312528
2013 05 23 11 59 00 158627.664643 35981.869065 128031.367622
2013 05 24 11 59 00 158627.462888 35981.882916 128031.253548
2013 05 25 11 59 00 158627.562250 35981.869616 128031.354894
2013 05 26 11 59 00 158627.616947 35981.740365 128031.279788
2013 05 27 11 59 00 158627.464294 35981.832917 128031.226859
2013 05 28 11 59 00 158627.747808 35981.840932 128031.352178
2013 05 29 11 59 00 158627.660366 35981.811905 128031.177024
2013 05 30 11 59 00 158627.491212 35981.795983 128031.191221
2013 05 31 11 59 00 158627.517953 35981.797309 128031.249051
2013 06 01 11 59 00 158627.741093 35981.896410 128031.363500
2013 06 02 11 59 00 158627.502860 35982.201975 128031.486317
2013 06 03 11 59 00 158627.813571 35982.123088 128031.593931
2013 06 04 11 59 00 158627.666012 35982.268411 128031.514424
2013 06 05 11 59 00 158627.433175 35981.878633 128031.210830
2013 06 06 11 59 00 158627.495967 35981.877566 128031.191979
2013 06 07 11 59 00 158627.479655 35981.898071 128031.254084
2013 06 08 11 59 00 158627.414068 35981.831408 128031.145273
2013 06 09 11 59 00 158627.365836 35981.826543 128031.164199
2013 06 10 11 59 00 158627.309019 35981.847102 128031.122233
2013 06 11 11 59 00 158627.418470 35981.801560 128031.152899
2013 06 12 11 59 00 158627.445569 35981.868332 128031.225325
2013 06 13 11 59 00 158627.323385 35981.946862 128031.102101
2013 06 14 11 59 00 158627.347567 35981.984767 128031.184237
2013 06 20 11 59 00 158627.256397 35981.877565 128031.103493
2013 06 21 11 59 00 158627.533482 35981.821548 128031.260867
2013 06 22 11 59 00 158627.276543 35982.104730 128031.263023
2013 06 23 11 59 00 158627.296664 35982.183766 128031.240210
2013 06 24 11 59 00 158627.416834 35981.873046 128031.045797
2013 06 25 11 59 00 158627.498226 35981.988219 128030.951193
2013 06 26 11 59 00 158627.306606 35981.979730 128030.783435
2013 06 27 11 59 00 158627.255089 35981.510567 128031.098453
2013 06 28 11 59 00 158627.035016 35981.428661 128030.773534
2013 06 29 11 59 00 158627.343302 35981.527988 128030.745738
2013 06 30 11 59 00 158627.333536 35981.506684 128030.751631
2013 07 01 11 59 00 158627.198600 35981.403938 128031.008581
2013 07 02 11 59 00 158627.323284 35981.386926 128030.998692
2013 07 03 11 59 00 158627.228996 35981.509381 128030.990363
2013 07 04 11 59 00 158627.372336 35981.296110 128031.036109
2013 07 05 11 59 00 158627.558413 35981.265119 128031.110059
2013 07 06 11 59 00 158627.346546 35981.281559 128030.981075
2013 07 08 11 59 00 158627.040155 35981.283997 128030.679133
2013 07 09 11 59 00 158627.037955 35981.272789 128030.695354
2013 07 10 11 59 00 158627.112402 35981.287934 128030.736453
2013 07 11 11 59 00 158627.121704 35981.392654 128030.792607
2013 07 12 11 59 00 158627.191899 35981.336572 128030.813123
2013 07 13 11 59 00 158627.330663 35981.594771 128031.022645
2013 07 14 11 59 00 158627.311043 35981.568192 128030.956851
2013 07 20 11 59 00 158627.304709 35981.521409 128030.826100
2013 07 21 11 59 00 158627.252537 35981.456924 128030.806219
2013 07 22 11 59 00 158627.161408 35981.379451 128030.748288
2013 07 23 11 59 00 158627.145586 35981.404725 128030.762168
2013 07 24 11 59 00 158627.201217 35981.479652 128030.756733
2013 07 25 11 59 00 158627.290906 35981.557804 128030.824960
2013 07 26 11 59 00 158627.155757 35981.547394 128030.778425
2013 07 27 11 59 00 158627.141756 35981.490547 128030.769532
2013 07 28 11 59 00 158627.430981 35981.630002 128031.015306
2013 07 29 11 59 00 158627.156000 35981.705651 128030.828669
2013 07 30 11 59 00 158627.047609 35981.682405 128030.742516
2013 07 31 11 59 00 158627.102489 35981.598287 128030.837592
2013 08 01 11 59 00 158627.130302 35981.578105 128030.754598
2013 08 02 11 59 00 158627.098790 35981.455953 128030.664436
2013 08 03 11 59 00 158627.257170 35981.502024 128030.823657
2013 08 04 11 59 00 158627.112700 35981.554319 128030.820917
2013 08 04 11 59 00 158627.112700 35981.554319 128030.820917
2013 08 05 11 59 00 158627.165771 35981.583779 128030.843911
2013 08 06 11 59 00 158627.163587 35981.516015 128030.784230
2013 08 07 11 59 00 158627.087434 35981.551277 128030.746064
2013 08 08 11 59 00 158627.045881 35981.560522 128030.686493
2013 08 09 11 59 00 158627.088806 35981.513038 128030.718642
2013 08 10 11 59 00 158627.196263 35981.589529 128030.822683
2013 08 11 11 59 00 158627.044111 35981.605601 128030.663917
2013 08 12 11 59 00 158627.107075 35981.419040 128030.669383
2013 08 13 11 59 00 158626.996211 35981.396710 128030.639165
2013 08 14 11 59 00 158626.934076 35981.354177 128030.581739
2013 08 19 11 59 00 158626.803479 35981.227461 128030.520372
2013 08 20 11 59 00 158626.846180 35981.184950 128030.493208
2013 08 21 11 59 00 158626.873059 35981.280060 128030.505119
2013 08 22 11 59 00 158626.781613 35981.319831 128030.430321
2013 08 23 11 59 00 158626.830191 35981.290383 128030.353994
2013 08 24 11 59 00 158626.898475 35981.288991 128030.462193
2013 08 25 11 59 00 158626.771749 35981.302313 128030.427601
2013 08 26 11 59 00 158627.075010 35981.372051 128030.611729
2013 08 27 11 59 00 158627.218462 35981.532876 128030.684236
2013 08 28 11 59 00 158627.361738 35981.382106 128030.730189
2013 08 29 11 59 00 158626.927545 35981.487041 128030.502303
2013 09 01 11 59 00 158627.487344 35981.404498 128030.600308
2013 09 02 11 59 00 158626.996829 35981.441024 128030.555470
2013 09 03 11 59 00 158626.776050 35981.498929 128030.506241
2013 09 04 11 59 00 158626.810734 35981.264483 128030.393881
2013 09 05 11 59 00 158626.890373 35981.338568 128030.371512
2013 09 06 11 59 00 158626.814024 35981.291655 128030.359354
2013 09 07 11 59 00 158626.715912 35981.279520 128030.295518
2013 09 08 11 59 00 158626.778134 35981.268194 128030.334048
2013 09 09 11 59 00 158626.758468 35981.267255 128030.392609
2013 09 10 11 59 00 158626.822153 35981.233827 128030.353000
2013 09 11 11 59 00 158626.735392 35981.258108 128030.299677
2013 09 12 11 59 00 158626.877342 35981.408123 128030.573982
2013 09 13 11 59 00 158626.869966 35981.346206 128030.401422
2013 09 14 11 59 00 158626.884572 35981.437119 128030.433057
2013 09 19 11 59 00 158626.966718 35981.379970 128030.348553
2013 09 20 11 59 00 158626.863137 35981.304902 128030.281891
2013 09 21 11 59 00 158626.919780 35981.241626 128030.427454
2013 09 22 11 59 00 158626.769134 35981.371664 128030.321769
2013 09 23 11 59 00 158626.739110 35981.354922 128030.319644
2013 09 24 11 59 00 158626.645462 35981.216308 128030.248252
2013 09 25 11 59 00 158626.763573 35981.267611 128030.289376
2013 09 26 11 59 00 158626.646023 35981.221011 128030.228614
2013 09 27 11 59 00 158626.483737 35981.218876 128030.156698
2013 09 28 11 59 00 158626.526367 35981.250212 128030.172435
2013 09 29 11 59 00 158626.613052 35981.221982 128030.103759
2013 09 30 11 59 00 158626.674743 35981.204682 128030.087401
2013 10 01 11 59 00 158626.692093 35981.288096 128030.364765
2013 10 02 11 59 00 158626.796409 35981.276275 128030.273680
2013 10 03 11 59 00 158626.835635 35981.238132 128030.190392
2013 10 04 11 59 00 158626.757770 35981.205220 128030.207512
2013 10 05 11 59 00 158626.749405 35981.252327 128030.248318
2013 10 06 11 59 00 158626.757944 35981.228618 128030.224798
2013 10 07 11 59 00 158626.643077 35981.216547 128030.140133
2013 10 08 11 59 00 158626.560919 35981.199578 128030.180707
2013 10 09 11 59 00 158626.619643 35981.200624 128029.996145
2013 10 10 11 59 00 158626.659885 35981.213461 128030.306228
2013 10 11 11 59 00 158626.728492 35981.425557 128030.313435
2013 10 12 11 59 00 158626.605371 35981.250256 128030.155310
2013 10 13 11 59 00 158626.523294 35981.187270 128030.046146
2013 10 14 11 59 00 158626.493713 35981.188069 128030.010398
2013 10 20 11 59 00 158626.444726 35981.211994 128029.615841
2013 10 21 11 59 00 158626.389718 35981.213914 128029.605575
2013 10 22 11 59 00 158626.364620 35981.179482 128029.611940
2013 10 23 11 59 00 158626.455997 35981.248767 128029.649243
2013 10 24 11 59 00 158626.502012 35981.375805 128029.747379
2013 10 25 11 59 00 158626.444946 35981.235078 128029.606923
2013 10 26 11 59 00 158626.452817 35981.266339 128029.743068
2013 10 27 11 59 00 158626.472033 35981.366291 128029.764993
2013 10 28 11 59 00 158626.515876 35981.430044 128029.846433
2013 10 30 11 59 00 158626.331012 35981.327436 128029.597995
2013 10 31 11 59 00 158626.218041 35981.328158 128029.533538
2013 11 01 11 59 00 158626.420239 35981.183387 128029.589273
2013 11 02 11 59 00 158626.434690 35981.226600 128029.666650
2013 11 03 11 59 00 158626.690354 35981.374577 128029.827880
2013 11 05 11 59 00 158626.474446 35981.261744 128029.651332
2013 11 06 11 59 00 158626.357228 35981.226696 128029.526901
2013 11 07 11 59 00 158626.475184 35981.284720 128029.653851
2013 11 08 11 59 00 158626.377030 35981.176947 128029.492248
2013 11 09 11 59 00 158626.485831 35981.239771 128029.633965
2013 11 10 11 59 00 158626.553291 35981.201908 128029.751179
2013 11 11 11 59 00 158626.333551 35981.158026 128029.561867
2013 11 12 11 59 00 158626.444857 35981.192771 128029.496714
2013 11 12 11 59 00 158626.444857 35981.192771 128029.496714
2013 11 13 11 59 00 158626.444985 35981.196687 128029.482719
2013 11 14 11 59 00 158626.267628 35981.209350 128029.474074
2013 11 19 11 59 00 158626.268086 35981.118546 128029.390867
2013 11 20 11 59 00 158626.134833 35981.046056 128029.255998
2013 11 21 11 59 00 158626.329518 35981.076098 128029.347391
2013 11 22 11 59 00 158626.297845 35981.121297 128029.318608
2013 11 23 11 59 00 158626.213142 35981.148695 128029.326269
2013 11 24 11 59 00 158626.393314 35981.153831 128029.526286
2013 11 25 11 59 00 158626.206003 35981.221820 128029.392194
2013 11 26 11 59 00 158626.011110 35981.223804 128029.152599
2013 11 27 11 59 00 158626.030782 35981.216351 128029.280527
2013 11 28 11 59 00 158626.161959 35981.282540 128029.300474
2013 11 29 11 59 00 158626.067231 35981.316584 128029.348936
2013 11 30 11 59 00 158626.111930 35981.161154 128029.197679
2013 12 01 11 59 00 158626.131959 35981.272681 128029.354457
2013 12 02 11 59 00 158626.033346 35981.202490 128029.277540
2013 12 03 11 59 00 158626.124311 35981.184756 128029.238990
2013 12 04 11 59 00 158626.066446 35981.078741 128029.233307
2013 12 05 11 59 00 158626.221946 35981.230385 128029.331876
2013 12 06 11 59 00 158626.391609 35981.302108 128029.414911
2013 12 07 11 59 00 158626.156739 35981.109829 128029.307746
2013 12 08 11 59 00 158626.138326 35981.274828 128029.218943
2013 12 09 11 59 00 158626.077601 35981.253416 128029.271276
2013 12 11 11 59 00 158626.073920 35981.182847 128029.265613
2013 12 12 11 59 00 158625.978585 35981.129429 128029.183971
2013 12 13 11 59 00 158625.999892 35981.120595 128029.156071
2013 12 14 11 59 00 158625.983271 35981.202576 128029.252168
2013 12 19 11 59 00 158625.991268 35981.228443 128029.174069
2013 12 20 11 59 00 158625.929957 35981.303078 128029.144892
2013 12 21 11 59 00 158626.065227 35981.197312 128029.293559
2013 12 22 11 59 00 158625.966388 35981.148361 128029.147985
2013 12 23 11 59 00 158626.099020 35981.277611 128029.265452
2013 12 24 11 59 00 158626.040365 35981.288570 128029.357586
2013 12 25 11 59 00 158625.921828 35981.242780 128029.153734
2013 12 26 11 59 00 158626.012346 35981.442447 128029.208425
2013 12 27 11 59 00 158625.935069 35981.329173 128029.335071
2013 12 28 11 59 00 158625.794271 35981.196148 128029.093896
2013 12 29 11 59 00 158625.833253 35981.340272 128029.207138
2013 12 30 11 59 00 158625.958402 35981.262143 128029.263867
2013 12 31 11 59 00 158625.999652 35981.273199 128029.276252
2014 01 02 11 59 00 158626.036775 35981.230827 128029.303163
2014 01 03 11 59 00 158625.663202 35981.292723 128028.996250
2014 01 04 11 59 00 158626.136149 35981.144899 128029.334097
2014 01 05 11 59 00 158625.906068 35981.208779 128029.147496
2014 01 06 11 59 00 158625.962706 35981.271850 128029.095536
2014 01 07 11 59 00 158625.947466 35981.162330 128029.152270
2014 01 08 11 59 00 158625.799463 35981.374241 128029.024933
2014 01 09 11 59 00 158625.757055 35981.235401 128028.902127
2014 01 10 11 59 00 158625.882779 35981.206470 128029.048952
2014 01 11 11 59 00 158625.871025 35981.150367 128029.143499
2014 01 12 11 59 00 158625.815165 35981.120918 128029.066435
2014 01 13 11 59 00 158625.853145 35981.254666 128029.026219
2014 01 14 11 59 00 158626.056615 35981.195026 128029.032922
2014 01 19 11 59 00 158625.685855 35981.046595 128028.729006
2014 01 20 11 59 00 158625.991412 35981.111037 128029.074798
2014 01 21 11 59 00 158625.996831 35981.253577 128029.159165
2014 01 22 11 59 00 158626.095824 35981.176342 128029.325648
2014 01 23 11 59 00 158626.076473 35981.230633 128029.046665
2014 01 25 11 59 00 158625.836207 35981.090078 128029.025467
2014 01 26 11 59 00 158625.705286 35981.208142 128028.967355
2014 01 29 11 59 00 158626.092924 35981.264440 128029.326350
2014 02 01 11 59 00 158625.654546 35981.079205 128028.849773
2014 02 02 11 59 00 158625.775619 35981.010352 128028.901435
2014 02 03 11 59 00 158625.597243 35981.045053 128028.897311
2014 02 04 11 59 00 158626.016229 35981.058624 128029.146966
2014 02 05 11 59 00 158625.810745 35981.107359 128028.972740
2014 02 06 11 59 00 158626.075133 35981.186363 128029.292640
2014 02 07 11 59 00 158625.987845 35981.089983 128029.102602
2014 02 08 11 59 00 158625.573659 35981.005475 128028.761964
2014 02 09 11 59 00 158625.682388 35981.083379 128028.872687
2014 02 10 11 59 00 158625.908392 35981.210040 128029.137321
2014 02 11 11 59 00 158625.991909 35981.256058 128029.279175
2014 02 12 11 59 00 158625.581383 35981.022529 128028.841768
