################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. FJAG
# FILENAME: BASELINES_FJAG_all.txt
#
#
# CREATED: 10-Apr-2020 08:42:40 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second FJAG-FERG_(cm) FJAG-FOAG_(cm)
2012 07 24 11 59 00 142049.103237 399541.290596
2012 07 25 11 59 00 142049.224670 399541.513576
2012 07 26 11 59 00 142049.061838 399541.360218
2012 07 27 11 59 00 142049.202478 399541.387328
2012 07 28 11 59 00 142049.187121 399541.417435
2012 07 29 11 59 00 142049.206955 399541.372355
2012 07 30 11 59 00 142049.163667 399541.468370
2012 07 31 11 59 00 142049.220055 399541.341253
2012 08 01 11 59 00 142048.930101 399541.283324
2012 08 02 11 59 00 142049.073473 399541.260287
2012 08 03 11 59 00 142049.035754 399541.358012
2012 08 04 11 59 00 142049.367397 399541.437081
2012 08 05 11 59 00 142048.887474 399541.347561
2012 08 06 11 59 00 142049.041834 399541.379177
2012 08 07 11 59 00 142049.105412 399541.290581
2012 08 08 11 59 00 142049.221281 399541.330171
2012 08 09 11 59 00 142049.233118 399541.419923
2012 08 10 11 59 00 142049.164804 399541.250754
2012 08 11 11 59 00 142049.201743 399541.356756
2012 08 12 11 59 00 142049.310795 399541.317711
2012 08 13 11 59 00 142049.261778 399541.318201
2012 08 14 11 59 00 142049.143059 399541.390785
2012 08 19 11 59 00 142049.033244 399541.327996
2012 08 20 11 59 00 142049.259702 399541.537557
2012 08 21 11 59 00 142049.368216 399541.482682
2012 08 22 11 59 00 142049.239482 399541.496973
2012 08 23 11 59 00 142049.168418 399541.397819
2012 08 24 11 59 00 142049.125559 399541.443647
2012 08 25 11 59 00 142049.059422 399541.324357
2012 08 26 11 59 00 142049.167403 399541.285423
2012 08 27 11 59 00 142048.955939 399541.318458
2012 08 28 11 59 00 142049.147745 399541.339895
2012 08 29 11 59 00 142048.972484 399541.329000
2012 08 30 11 59 00 142049.142159 399541.324292
2012 08 31 11 59 00 142049.162958 399541.421250
2012 09 01 11 59 00 142049.100106 399541.257804
2012 09 02 11 59 00 142049.024614 399541.300689
2012 09 03 11 59 00 142049.050024 399541.303303
2012 09 04 11 59 00 142049.206669 399541.287992
2012 09 05 11 59 00 142048.585197 399540.627146
2012 09 06 11 59 00 142048.809952 399540.914419
2012 09 07 11 59 00 142049.146417 399541.265999
2012 09 08 11 59 00 142049.099766 399541.304742
2012 09 09 11 59 00 142049.130728 399541.265697
2012 09 10 11 59 00 142049.237390 399541.205078
2012 09 11 11 59 00 142049.193663 399541.325462
2012 09 12 11 59 00 142049.270347 399541.210538
2012 09 13 11 59 00 142049.263915 399541.175061
2012 09 14 11 59 00 142049.230717 399541.234075
2012 09 20 11 59 00 142049.062015 399541.349050
2012 09 21 11 59 00 142049.148349 399541.290616
2012 09 22 11 59 00 142049.186171 399541.179265
2012 09 23 11 59 00 142049.073961 399541.257233
2012 09 24 11 59 00 142049.047047 399541.170090
2012 09 25 11 59 00 142049.351561 399541.284036
2012 09 26 11 59 00 142049.107582 399541.144943
2012 09 27 11 59 00 142049.034864 399541.136253
2012 09 28 11 59 00 142049.149930 399541.272625
2012 09 29 11 59 00 142049.193563 399541.294255
2012 09 30 11 59 00 142049.211921 399541.253721
2012 10 01 11 59 00 142049.030036 399541.208085
2012 10 02 11 59 00 142049.144383 399541.199310
2012 10 03 11 59 00 142049.194515 399541.223725
2012 10 04 11 59 00 142049.164827 399541.211991
2012 10 05 11 59 00 142049.207324 399541.117142
2012 10 06 11 59 00 142049.292977 399541.097864
2012 10 07 11 59 00 142049.021038 399541.120216
2012 10 08 11 59 00 142049.041598 399541.174859
2012 10 09 11 59 00 142049.045355 399541.187304
2012 10 10 11 59 00 142048.985606 399541.087585
2012 10 11 11 59 00 142049.052347 399541.122860
2012 10 12 11 59 00 142049.008905 399541.196928
2012 10 13 11 59 00 142049.030322 399541.225743
2012 10 14 11 59 00 142049.009532 399541.285176
2012 10 19 11 59 00 142049.179805 399541.454951
2012 10 20 11 59 00 142049.135292 399541.188101
2012 10 21 11 59 00 142049.088056 399541.313093
2012 10 22 11 59 00 142048.948624 399541.190029
2012 10 23 11 59 00 142049.001748 399541.296839
2012 10 24 11 59 00 142048.986182 399541.245238
2012 10 25 11 59 00 142049.250795 399541.208615
2012 10 26 11 59 00 142049.047579 399541.091471
2012 10 27 11 59 00 142049.228982 399541.058325
2012 10 28 11 59 00 142049.013053 399541.079334
2012 10 29 11 59 00 142048.860735 399541.256047
2012 10 30 11 59 00 142048.977148 399541.298039
2012 10 31 11 59 00 142049.092686 399541.222367
2012 11 01 11 59 00 142049.087247 399541.262452
2012 11 02 11 59 00 142049.224072 399541.485346
2012 11 03 11 59 00 142049.159822 399541.227010
2012 11 04 11 59 00 142049.135517 399541.189368
2012 11 05 11 59 00 142049.338764 399541.228519
2012 11 06 11 59 00 142049.045970 399541.360515
2012 11 07 11 59 00 142049.050205 399541.210927
2012 11 08 11 59 00 142049.064569 399541.194071
2012 11 09 11 59 00 142049.120182 399541.425681
2012 11 10 11 59 00 142049.045652 399541.066046
2012 11 11 11 59 00 142049.065596 399541.157787
2012 11 12 11 59 00 142048.990334 399541.186713
2012 11 13 11 59 00 142049.036364 399541.285322
2012 11 14 11 59 00 142049.169457 399541.167320
2012 11 19 11 59 00 142049.198848 399541.350170
2012 11 20 11 59 00 142049.042290 399541.310747
2012 11 21 11 59 00 142048.966338 399541.360904
2012 11 22 11 59 00 142048.519683 399540.863772
2012 11 23 11 59 00 142049.280881 399541.345790
2012 11 24 11 59 00 142048.932277 399540.966918
2012 11 25 11 59 00 142049.030415 399541.133680
2012 11 26 11 59 00 142048.865898 399541.011185
2012 11 27 11 59 00 142049.026762 399541.162440
2012 11 28 11 59 00 142049.321049 399541.424071
2012 11 29 11 59 00 142048.882817 399541.061262
2012 11 30 11 59 00 142048.941049 399541.045487
2012 12 01 11 59 00 142049.171241 399541.111697
2012 12 02 11 59 00 142049.268852 399541.473472
2012 12 03 11 59 00 142049.057651 399540.721773
2012 12 04 11 59 00 142049.198968 399540.976829
2012 12 05 11 59 00 142049.189060 399541.148108
2012 12 06 11 59 00 142049.470989 399541.364462
2012 12 07 11 59 00 142049.030576 399541.249608
2012 12 08 11 59 00 142049.328197 399541.136047
2012 12 09 11 59 00 142049.005395 399541.142869
2012 12 10 11 59 00 142049.219744 399541.095256
2012 12 11 11 59 00 142049.204918 399541.315022
2012 12 12 11 59 00 142049.073900 399541.297520
2012 12 13 11 59 00 142048.924288 399540.933364
2012 12 14 11 59 00 142049.128520 399541.238400
2012 12 19 11 59 00 142049.039186 399541.143086
2012 12 20 11 59 00 142048.843469 399541.064992
2012 12 21 11 59 00 142048.783145 399540.962885
2012 12 22 11 59 00 142049.333025 399541.210205
2012 12 23 11 59 00 142048.874007 399541.136374
2012 12 24 11 59 00 142049.298880 399540.919223
2012 12 25 11 59 00 142049.041971 399540.987643
2012 12 26 11 59 00 142049.046530 399541.184215
2012 12 27 11 59 00 142049.234742 399541.355903
2012 12 28 11 59 00 142049.305616 399541.497680
2012 12 29 11 59 00 142049.109570 399541.152301
2012 12 29 11 59 00 142049.109570 399541.152301
2012 12 30 11 59 00 142049.288095 399541.070740
2012 12 31 11 59 00 142049.272750 399541.402684
2013 01 01 11 59 00 142049.032870 399541.255911
2013 01 02 11 59 00 142049.295426 399541.521328
2013 01 04 11 59 00 142048.943909 399541.127513
2013 01 05 11 59 00 142048.657036 399541.770212
2013 01 06 11 59 00 142048.595479 399541.114856
2013 01 07 11 59 00 142048.752034 399541.039456
2013 01 08 11 59 00 142049.012592 399541.056261
2013 01 09 11 59 00 142049.093679 399541.211557
2013 01 10 11 59 00 142049.220687 399541.332507
2013 01 11 11 59 00 142049.123296 399541.040480
2013 01 12 11 59 00 142048.808741 399541.238067
2013 01 14 11 59 00 142049.295960 399541.338578
2013 01 19 11 59 00 142049.024647 399541.194263
2013 01 20 11 59 00 142048.981117 399540.671913
2013 01 21 11 59 00 142049.146777 399540.692024
2013 01 22 11 59 00 142049.009624 399541.270450
2013 01 23 11 59 00 142049.068122 399541.262820
2013 01 24 11 59 00 142049.118792 399540.972605
2013 01 25 11 59 00 142049.067347 399541.076190
2013 01 26 11 59 00 142048.933261 399541.009212
2013 01 27 11 59 00 142048.892844 399541.022303
2013 01 28 11 59 00 142049.089610 399540.696208
2013 01 29 11 59 00 142049.297183 399541.109229
2013 01 30 11 59 00 142049.396925 399541.034304
2013 01 31 11 59 00 142049.174956 399541.401655
2013 02 02 11 59 00 142049.117079 399540.782851
2013 02 03 11 59 00 142048.947535 399540.721384
2013 02 04 11 59 00 142048.883523 399540.867975
2013 02 05 11 59 00 142048.871879 399541.508671
2013 02 06 11 59 00 142049.169153 399541.044508
2013 02 07 11 59 00 142049.230013 399540.996318
2013 02 08 11 59 00 142049.097409 399540.795089
2013 02 09 11 59 00 142049.071730 399541.148284
2013 02 10 11 59 00 142049.339770 399541.097603
2013 02 12 11 59 00 142049.037860 399540.745325
2013 02 13 11 59 00 142049.020203 399541.467794
2013 02 14 11 59 00 142049.174419 399541.445312
2013 02 20 11 59 00 142048.986072 399541.296733
2013 02 21 11 59 00 142049.088725 399540.371630
2013 02 22 11 59 00 142049.090786 399541.000638
2013 02 23 11 59 00 142048.768113 399540.883872
2013 02 24 11 59 00 142048.711712 399541.276910
2013 02 25 11 59 00 142048.802902 399541.115749
2013 02 26 11 59 00 142049.179119 399541.088135
2013 02 27 11 59 00 142048.675905 399541.074696
2013 02 28 11 59 00 142048.989560 399540.907358
2013 03 01 11 59 00 142049.040351 399540.825277
2013 03 02 11 59 00 142049.149078 399541.091264
2013 03 03 11 59 00 142048.935074 399540.831570
2013 03 04 11 59 00 142048.773290 399541.025371
2013 03 05 11 59 00 142048.678954 399540.785238
2013 03 06 11 59 00 142048.611136 399541.229175
2013 03 07 11 59 00 142049.111455 399541.417874
2013 03 08 11 59 00 142049.330276 399541.263052
2013 03 11 11 59 00 142049.000996 399540.702500
2013 03 12 11 59 00 142048.909131 399540.736266
2013 03 13 11 59 00 142049.002852 399540.269494
2013 03 14 11 59 00 142048.994087 399540.967003
2013 03 19 11 59 00 142049.104565 399540.329618
2013 03 20 11 59 00 142048.631563 399540.414238
2013 03 21 11 59 00 142048.881431 399540.767519
2013 03 22 11 59 00 142048.964299 399540.730069
2013 03 23 11 59 00 142048.707454 399540.653428
2013 03 24 11 59 00 142048.970644 399540.780272
2013 03 25 11 59 00 142049.062564 399540.800377
2013 03 26 11 59 00 142048.921643 399540.752193
2013 03 27 11 59 00 142048.979812 399540.616422
2013 03 28 11 59 00 142048.873962 399540.859962
2013 03 29 11 59 00 142049.095906 399541.391602
2013 03 30 11 59 00 142049.280294 399541.099404
2013 04 01 11 59 00 142048.884825 399540.576277
2013 04 03 11 59 00 142048.976038 399540.495760
2013 04 04 11 59 00 142048.936446 399540.746915
2013 04 05 11 59 00 142048.959703 399540.676945
2013 04 06 11 59 00 142049.356582 399539.773362
2013 04 08 11 59 00 142049.093482 399540.994875
2013 04 09 11 59 00 142049.154106 399540.889030
2013 04 10 11 59 00 142049.261955 399541.143545
2013 04 12 11 59 00 142048.828728 399540.675360
2013 04 13 11 59 00 142049.046652 399540.721995
2013 04 14 11 59 00 142048.733220 399540.584084
2013 04 19 11 59 00 142049.312617 399540.942043
2013 04 20 11 59 00 142048.852892 399540.541960
2013 04 21 11 59 00 142049.054297 399540.752476
2013 04 22 11 59 00 142049.142372 399540.344455
2013 04 23 11 59 00 142049.005401 399540.584457
2013 04 24 11 59 00 142048.988797 399540.563494
2013 04 25 11 59 00 142048.880618 399540.553472
2013 04 26 11 59 00 142048.933844 399540.607308
2013 04 27 11 59 00 142048.162537 399539.969867
2013 04 28 11 59 00 142049.103547 399540.512191
2013 05 08 11 59 00 142049.953228 399539.991731
2013 05 09 11 59 00 142048.971407 399540.550590
2013 05 10 11 59 00 142048.876763 399540.593773
2013 05 11 11 59 00 142048.707358 399540.450977
2013 05 12 11 59 00 142048.701888 399540.466560
2013 05 13 11 59 00 142048.885459 399540.583968
2013 05 14 11 59 00 142048.898941 399540.532771
2013 06 06 11 59 00 142049.069342 399540.501356
2013 06 07 11 59 00 142048.564877 399540.427278
2013 06 08 11 59 00 142049.053402 399540.536838
2013 06 09 11 59 00 142048.953551 399540.574995
2013 06 10 11 59 00 142048.958477 399540.507200
2013 06 11 11 59 00 142048.965838 399540.580819
2013 06 12 11 59 00 142048.816064 399540.500851
2013 06 13 11 59 00 142048.836716 399540.603866
2013 06 14 11 59 00 142048.957724 399540.593622
2013 06 20 11 59 00 142049.039341 399540.484158
2013 06 21 11 59 00 142049.133833 399540.603003
2013 06 22 11 59 00 142049.167190 399540.686321
2013 06 23 11 59 00 142048.937810 399540.624082
2013 06 24 11 59 00 142048.873588 399540.603346
2013 06 25 11 59 00 142049.107297 399540.647947
2013 06 26 11 59 00 142049.045108 399540.472243
2013 06 27 11 59 00 142048.881760 399540.437134
2013 06 28 11 59 00 142048.941077 399540.081436
2013 06 29 11 59 00 142049.034233 399540.584533
2013 06 30 11 59 00 142049.081860 399540.597553
2013 07 01 11 59 00 142048.940220 399540.485884
2013 07 02 11 59 00 142048.966443 399540.624607
2013 07 03 11 59 00 142049.005122 399540.544070
2013 07 04 11 59 00 142048.747237 399540.834416
2013 07 05 11 59 00 142048.586427 399540.730110
2013 07 06 11 59 00 142048.197774 399540.544666
2013 07 08 11 59 00 142049.011878 399540.340620
2013 07 09 11 59 00 142048.997700 399540.739188
2013 07 10 11 59 00 142048.893971 399540.612021
2013 07 30 11 59 00 142048.933044 399540.217263
2013 07 31 11 59 00 142048.585008 399540.117584
2013 08 01 11 59 00 142048.931911 399540.124881
2013 08 02 11 59 00 142049.166805 399540.236364
2013 08 03 11 59 00 142049.025517 399540.468761
2013 08 04 11 59 00 142049.149185 399540.686220
2013 08 04 11 59 00 142049.149185 399540.686220
2013 08 05 11 59 00 142049.088908 399540.641765
2013 08 06 11 59 00 142049.205875 399540.724246
2013 08 07 11 59 00 142049.141703 399540.552760
2013 08 08 11 59 00 142049.158258 399540.497733
2013 08 09 11 59 00 142049.193016 399540.504798
2013 08 10 11 59 00 142049.231910 399540.476093
2013 08 11 11 59 00 142049.163717 399540.437790
2013 08 12 11 59 00 142049.079531 399540.491566
2013 08 13 11 59 00 142049.011833 399540.480221
2013 08 14 11 59 00 142049.025736 399540.394163
2013 08 19 11 59 00 142048.985386 399540.418356
2013 08 20 11 59 00 142048.778758 399540.415353
2013 08 21 11 59 00 142049.080411 399540.455069
2013 08 22 11 59 00 142048.988205 399540.416045
2013 08 23 11 59 00 142048.983332 399540.381622
2013 08 24 11 59 00 142048.981536 399540.484617
2013 08 25 11 59 00 142048.912677 399540.414087
2013 08 26 11 59 00 142048.899165 399540.695032
2013 08 27 11 59 00 142049.137865 399540.549323
2013 08 28 11 59 00 142049.124627 399540.877912
2013 08 29 11 59 00 142049.033529 399540.417644
2013 09 01 11 59 00 142048.954321 399540.554667
2013 09 02 11 59 00 142049.107846 399540.348527
2013 09 03 11 59 00 142048.910735 399540.541925
2013 09 04 11 59 00 142048.840110 399540.414612
2013 09 05 11 59 00 142049.159378 399540.480817
2013 09 06 11 59 00 142048.864613 399540.449851
2013 09 07 11 59 00 142049.099947 399540.506569
2013 09 08 11 59 00 142049.066881 399540.375380
2013 09 09 11 59 00 142049.079234 399540.503294
2013 09 10 11 59 00 142049.247745 399540.611855
2013 09 11 11 59 00 142049.076466 399540.424715
2013 09 12 11 59 00 142049.254698 399540.442100
2013 09 13 11 59 00 142049.080158 399540.423287
2013 09 14 11 59 00 142049.153793 399540.444063
2013 09 19 11 59 00 142049.068595 399540.599491
2013 09 20 11 59 00 142049.245428 399540.492797
2013 09 21 11 59 00 142049.214728 399540.476815
2013 09 22 11 59 00 142049.077087 399540.425532
2013 09 23 11 59 00 142049.192680 399540.413648
2013 09 24 11 59 00 142049.095405 399540.419355
2013 09 25 11 59 00 142049.128872 399540.368325
2013 09 26 11 59 00 142049.187419 399540.428484
2013 09 27 11 59 00 142049.120045 399540.466071
2013 09 28 11 59 00 142049.141994 399540.401975
2013 09 29 11 59 00 142049.220610 399540.491303
2013 09 30 11 59 00 142049.258175 399540.424185
2013 10 01 11 59 00 142048.991209 399540.326176
2013 10 02 11 59 00 142048.908565 399540.449327
2013 10 03 11 59 00 142049.037709 399540.533805
2013 10 04 11 59 00 142049.135754 399540.540386
2013 10 05 11 59 00 142049.045525 399540.527704
2013 10 06 11 59 00 142049.105358 399540.388037
2013 10 07 11 59 00 142049.042631 399540.419880
2013 10 08 11 59 00 142049.103067 399540.311733
2013 10 09 11 59 00 142049.006825 399540.308509
2013 10 10 11 59 00 142048.986874 399540.542990
2013 10 11 11 59 00 142049.016042 399540.634831
2013 10 12 11 59 00 142049.101546 399540.530358
2013 10 13 11 59 00 142049.082953 399540.477496
2013 10 14 11 59 00 142049.114992 399540.422166
2013 10 20 11 59 00 142049.048196 399540.364792
2013 10 21 11 59 00 142049.054814 399540.467978
2013 10 22 11 59 00 142049.064169 399540.445991
2013 10 23 11 59 00 142049.038385 399540.416782
2013 10 24 11 59 00 142048.831948 399540.257847
2013 10 25 11 59 00 142049.010900 399540.291673
2013 10 26 11 59 00 142048.918025 399540.358595
2013 10 27 11 59 00 142049.305441 399540.252967
2013 10 28 11 59 00 142049.215953 399540.741252
2013 10 30 11 59 00 142049.110555 399540.496098
2013 10 31 11 59 00 142049.019644 399540.384413
2013 11 01 11 59 00 142049.096147 399540.443715
2013 11 02 11 59 00 142049.159060 399540.489441
2013 11 03 11 59 00 142049.051122 399540.758870
2013 11 05 11 59 00 142049.004885 399540.560320
2013 11 06 11 59 00 142048.970699 399540.436660
2013 11 07 11 59 00 142048.987776 399540.432638
2013 11 08 11 59 00 142049.068112 399540.389414
2013 11 09 11 59 00 142049.040900 399540.395208
2013 11 10 11 59 00 142048.991879 399540.363596
2013 11 11 11 59 00 142049.166600 399540.547254
2013 11 12 11 59 00 142049.076186 399540.709444
2013 11 12 11 59 00 142049.076186 399540.709444
2013 11 13 11 59 00 142048.842215 399540.545538
2013 11 14 11 59 00 142049.084460 399540.641972
2013 11 19 11 59 00 142049.121188 399540.410882
2013 11 20 11 59 00 142048.954172 399540.280788
2013 11 21 11 59 00 142048.897278 399540.328614
2013 11 22 11 59 00 142048.906737 399540.428116
2013 11 23 11 59 00 142049.052996 399540.480822
2013 11 24 11 59 00 142049.258235 399540.658949
2013 11 25 11 59 00 142049.049848 399540.404635
2013 11 26 11 59 00 142049.084496 399540.332010
2013 11 27 11 59 00 142049.042851 399540.550878
2013 11 28 11 59 00 142049.065854 399540.524328
2013 11 29 11 59 00 142049.154489 399540.667437
2013 11 30 11 59 00 142049.044631 399540.199352
2013 12 01 11 59 00 142049.043147 399540.681855
2013 12 02 11 59 00 142049.050953 399540.505272
2013 12 03 11 59 00 142049.081267 399540.460757
2013 12 04 11 59 00 142048.943410 399540.363374
2013 12 05 11 59 00 142048.927097 399540.573370
2013 12 06 11 59 00 142049.245931 399540.246810
2013 12 07 11 59 00 142049.325912 399540.758461
2013 12 08 11 59 00 142049.037220 399540.375047
2013 12 09 11 59 00 142049.126619 399540.517101
2013 12 11 11 59 00 142049.018749 399540.455937
2013 12 12 11 59 00 142049.054309 399540.392705
2013 12 13 11 59 00 142049.079844 399540.527527
2013 12 14 11 59 00 142049.080904 399540.529576
2013 12 19 11 59 00 142049.317361 399540.178586
2013 12 20 11 59 00 142048.860781 399540.383121
2013 12 21 11 59 00 142048.657766 399540.356037
2013 12 22 11 59 00 142049.006950 399540.421757
2013 12 23 11 59 00 142048.783097 399540.362713
2013 12 24 11 59 00 142048.927197 399540.485914
2013 12 25 11 59 00 142049.275710 399540.398039
2013 12 26 11 59 00 142049.352359 399540.575247
2013 12 27 11 59 00 142049.129954 399540.466005
2013 12 28 11 59 00 142049.088852 399540.400189
2013 12 29 11 59 00 142049.163966 399540.257726
2013 12 30 11 59 00 142048.983255 399540.288928
2013 12 31 11 59 00 142049.071616 399540.376601
2014 01 02 11 59 00 142048.938143 399540.607999
2014 01 04 11 59 00 142048.874852 399540.236581
2014 01 05 11 59 00 142049.033408 399540.155660
2014 01 06 11 59 00 142049.122439 399540.384943
2014 01 07 11 59 00 142049.018215 399540.339752
2014 01 08 11 59 00 142049.048081 399540.315846
2014 01 09 11 59 00 142049.070710 399540.391650
2014 01 10 11 59 00 142048.951386 399540.420839
2014 01 11 11 59 00 142049.082393 399540.426077
2014 01 12 11 59 00 142049.159829 399540.370863
2014 01 13 11 59 00 142048.904590 399540.379720
2014 01 14 11 59 00 142049.624753 399540.674643
2014 01 19 11 59 00 142049.173478 399540.260435
2014 01 20 11 59 00 142049.142203 399540.521255
2014 01 21 11 59 00 142049.038605 399540.404579
2014 01 22 11 59 00 142048.903588 399540.519221
2014 01 23 11 59 00 142049.226918 399540.931430
2014 01 25 11 59 00 142048.825258 399540.289519
2014 01 26 11 59 00 142048.882849 399540.248359
2014 01 29 11 59 00 142049.206852 399540.924537
2014 02 01 11 59 00 142049.038890 399540.354740
2014 02 02 11 59 00 142048.940709 399540.262535
2014 02 03 11 59 00 142048.897974 399540.705291
2014 02 04 11 59 00 142049.064246 399540.454908
2014 02 05 11 59 00 142049.091318 399540.459122
2014 02 06 11 59 00 142048.895516 399540.867057
2014 02 07 11 59 00 142048.882074 399540.190980
2014 02 08 11 59 00 142048.612065 399540.242137
2014 02 09 11 59 00 142049.184101 399540.386573
2014 02 10 11 59 00 142048.625374 399540.489007
2014 02 11 11 59 00 142048.873486 399540.531620
2014 02 12 11 59 00 142048.925258 399539.907684
2014 02 13 11 59 00 142049.220447 399540.257922
2014 02 14 11 59 00 142049.065623 399540.175427
2014 02 19 11 59 00 142049.107324 399540.299420
2014 02 20 11 59 00 142049.145163 399540.475604
2014 02 21 11 59 00 142049.194475 399540.663970
2014 02 22 11 59 00 142049.137067 399540.609392
2014 02 23 11 59 00 142049.181694 399540.457219
2014 02 24 11 59 00 142049.060547 399540.363763
2014 02 25 11 59 00 142049.093322 399540.093658
2014 02 26 11 59 00 142048.954407 399540.298193
2014 02 27 11 59 00 142048.701891 399540.304254
2014 02 28 11 59 00 142049.221110 399540.327115
2014 03 01 11 59 00 142049.145179 399540.737574
2014 03 02 11 59 00 142049.227093 399540.296957
2014 03 03 11 59 00 142049.003973 399540.472742
2014 03 04 11 59 00 142049.043912 399540.250186
2014 03 05 11 59 00 142049.130014 399540.455342
2014 03 06 11 59 00 142049.271215 399540.254460
2014 03 07 11 59 00 142049.136073 399540.569888
2014 03 08 11 59 00 142049.218946 399540.500044
2014 03 09 11 59 00 142049.119919 399540.162584
2014 03 10 11 59 00 142048.983254 399540.357808
2014 03 11 11 59 00 142048.929866 399540.424518
2014 03 12 11 59 00 142049.435293 399540.395006
2014 03 13 11 59 00 142049.142675 399540.306011
2014 03 14 11 59 00 142049.073000 399540.433284
2014 03 21 11 59 00 142049.187041 399540.418326
2014 03 22 11 59 00 142049.061746 399540.270584
2014 03 24 11 59 00 142049.093709 399540.326162
2014 03 25 11 59 00 142048.708352 399540.651546
2014 03 26 11 59 00 142048.805111 399539.636398
2014 03 27 11 59 00 142048.982278 399540.328902
2014 03 29 11 59 00 142049.179140 399540.708041
2014 03 30 11 59 00 142049.081183 399540.513039
2014 03 31 11 59 00 142048.999858 399540.472858
2014 04 01 11 59 00 142048.754633 399540.232013
2014 04 02 11 59 00 142049.272424 399540.472081
2014 04 03 11 59 00 142049.124395 399540.502557
2014 04 04 11 59 00 142049.259424 399540.702152
2014 04 06 11 59 00 142049.044262 399540.311037
2014 04 07 11 59 00 142049.064162 399540.322316
2014 04 08 11 59 00 142048.751810 399540.597846
2014 04 09 11 59 00 142049.441111 399539.917994
2014 04 10 11 59 00 142048.594443 399539.859147
2014 04 11 11 59 00 142048.914995 399540.381315
2014 04 12 11 59 00 142048.909862 399540.282019
2014 04 13 11 59 00 142049.198114 399540.679463
2014 04 14 11 59 00 142049.072898 399540.363526
2014 04 19 11 59 00 142049.053408 399540.216939
2014 04 20 11 59 00 142049.143437 399540.552947
2014 04 21 11 59 00 142049.082168 399540.250559
2014 04 22 11 59 00 142048.893504 399540.295594
2014 04 23 11 59 00 142049.120139 399540.150603
2014 04 24 11 59 00 142049.164904 399540.410569
2014 04 25 11 59 00 142049.205808 399540.734823
2014 04 26 11 59 00 142048.962344 399540.308145
2014 04 27 11 59 00 142049.100353 399540.431280
2014 04 28 11 59 00 142049.046338 399540.193019
2014 04 29 11 59 00 142048.671368 399539.791246
2014 04 30 11 59 00 142048.594076 399540.221330
2014 05 01 11 59 00 142049.114618 399540.410943
2014 05 02 11 59 00 142049.204907 399540.448797
2014 05 03 11 59 00 142048.962455 399540.433793
2014 05 04 11 59 00 142049.153886 399540.742585
2014 05 05 11 59 00 142049.046213 399540.619758
2014 05 06 11 59 00 142049.128581 399540.448398
2014 05 07 11 59 00 142049.140456 399540.407340
2014 05 08 11 59 00 142048.983844 399539.966602
2014 05 09 11 59 00 142048.864591 399540.131588
2014 05 10 11 59 00 142048.881266 399540.109040
2014 05 11 11 59 00 142049.052084 399540.384575
2014 05 12 11 59 00 142049.015008 399540.300848
2014 05 13 11 59 00 142049.168523 399540.499449
2014 05 14 11 59 00 142049.740393 399540.084559
2014 05 20 11 59 00 142049.041747 399540.262706
2014 05 21 11 59 00 142048.910729 399540.221436
2014 05 22 11 59 00 142048.973599 399539.948006
2014 05 23 11 59 00 142048.711752 399540.901479
2014 05 24 11 59 00 142048.937897 399540.219498
2014 05 25 11 59 00 142048.912312 399540.225751
2014 05 26 11 59 00 142048.833942 399540.121333
2014 05 27 11 59 00 142048.738154 399540.081900
2014 05 28 11 59 00 142048.782241 399539.099727
2014 05 29 11 59 00 142049.001042 399540.219185
2014 05 30 11 59 00 142049.113883 399540.295297
2014 05 31 11 59 00 142048.885529 399540.205060
2014 06 01 11 59 00 142048.970847 399540.161393
2014 06 02 11 59 00 142049.048364 399539.701217
2014 06 03 11 59 00 142048.905639 399540.163477
2014 06 04 11 59 00 142048.816994 399539.966774
2014 06 05 11 59 00 142048.995477 399540.171587
2014 06 06 11 59 00 142049.154165 399540.050904
2014 06 07 11 59 00 142049.005896 399540.256206
2014 06 08 11 59 00 142048.682225 399540.028649
2014 06 09 11 59 00 142048.945692 399540.109464
2014 06 10 11 59 00 142049.013553 399540.274884
2014 06 11 11 59 00 142048.974940 399540.357081
2014 06 12 11 59 00 142049.043851 399540.468781
2014 06 13 11 59 00 142049.145702 399540.700360
2014 06 14 11 59 00 142049.249298 399540.902216
2014 06 19 11 59 00 142049.416769 399541.664815
2014 06 20 11 59 00 142049.510141 399542.009291
2014 06 21 11 59 00 142050.136228 399545.308066
2014 06 22 11 59 00 142050.455347 399544.943843
2014 06 23 11 59 00 142050.553825 399545.076717
2014 06 24 11 59 00 142050.400184 399544.795329
2014 06 25 11 59 00 142050.452145 399545.019010
2014 06 26 11 59 00 142050.484651 399545.153792
2014 06 28 11 59 00 142050.443285 399545.139370
2014 06 29 11 59 00 142050.535442 399545.133770
2014 06 30 11 59 00 142050.518986 399544.868908
2014 07 01 11 59 00 142050.709142 399545.155519
2014 07 02 11 59 00 142050.759461 399545.444634
2014 07 03 11 59 00 142050.610329 399545.082295
2014 07 09 11 59 00 142050.614865 399545.512989
2014 07 10 11 59 00 142050.398558 399545.171431
2014 07 11 11 59 00 142050.376467 399544.916394
2014 07 12 11 59 00 142050.508456 399545.104933
2014 07 13 11 59 00 142050.515980 399545.044385
