################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 19-Jan-2022 08:52:40 by sysop@pitondescalumets
# COPYRIGHT: 2022, OVPF-IPGP
################################################################################
#
year month day hour minute second BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm)
2016 05 03 23 55 00 78359.294261 118910.698621 125274.981281
2016 05 04 23 55 00 78359.360621 118910.760212 125274.938577
2016 05 05 23 55 00 78359.426970 118910.808201 125275.286669
2016 05 06 23 55 00 78359.551649 118911.337858 125275.512726
2016 05 07 23 55 00 78359.458391 118910.879012 125274.932944
2016 05 08 23 55 00 78359.292469 118910.962878 125275.054303
2016 05 09 23 55 00 78359.464610 118911.004024 125275.114606
2016 05 10 23 55 00 78359.622504 118910.572990 125275.043711
2016 05 11 23 55 00 78359.676389 118910.575643 125275.186399
2016 05 12 23 55 00 78359.429537 118910.786757 125275.241394
2016 05 13 23 55 00 78359.690794 118910.797547 125275.374711
2016 05 14 23 55 00 78359.428590 118910.849666 125275.223318
2016 05 15 23 55 00 78359.419301 118910.617461 125275.040040
2016 05 16 23 55 00 78359.191073 118910.557353 125275.026771
2016 05 17 23 55 00 78359.473428 118910.799483 125275.137229
2016 05 18 23 55 00 78359.579270 118910.962464 125275.201316
2016 05 19 23 55 00 78359.776874 118911.041023 125275.564297
2016 05 20 23 55 00 NaN 118911.061791 125275.566543
2016 05 21 08 35 00 NaN 118911.387489 125275.384931
2016 05 31 23 55 00 78359.925825 118907.027977 125267.509425
2016 06 01 23 55 00 78360.090429 118906.963938 125267.599483
2016 06 03 23 55 00 78360.136182 118907.114376 125267.960230
2016 06 04 23 55 00 78360.088055 118907.417160 125268.149788
2016 06 05 23 55 00 78360.153418 118907.526228 125268.299130
2016 06 06 23 55 00 78360.221329 118907.499510 125268.164744
2016 06 07 23 55 00 78360.569419 118907.781898 125268.549744
2016 06 08 23 55 00 78360.171898 118907.925476 125268.475022
2016 06 09 23 55 00 78360.290825 118907.942164 125268.585011
2016 06 10 23 55 00 78360.456003 118908.051927 125268.769283
2016 06 11 19 00 00 78360.494498 118908.267411 125268.960454
2016 06 12 10 45 00 78360.468461 118908.350421 125268.984855
2016 06 13 23 55 00 78360.733553 118908.789760 125269.355306
2016 06 14 23 55 00 78360.446781 118908.651507 125269.248639
2016 06 15 23 55 00 78360.612567 118908.450445 125269.181209
2016 06 16 23 55 00 78360.597004 118908.537170 125269.272010
2016 06 17 23 55 00 78360.558757 118908.579711 125269.268811
2016 06 18 23 55 00 78360.617603 118908.652760 125269.405627
2016 06 19 23 55 00 78360.606279 118908.683466 125269.384627
2016 06 20 23 55 00 78360.483053 118908.522812 125269.293941
2016 06 21 23 55 00 78360.494305 118908.527167 125269.335539
2016 06 22 23 55 00 78360.566072 118908.579630 125269.289550
2016 06 23 23 55 00 78360.728986 118908.584631 125269.502623
2016 06 24 23 55 00 78360.654158 118908.645451 125269.399942
2016 06 25 23 55 00 78360.525945 118908.689809 125269.452015
2016 06 26 23 55 00 78360.516134 118908.686701 125269.342389
2016 06 27 23 55 00 78360.469918 118908.687466 125269.344976
2016 06 28 23 55 00 78360.537866 118908.642685 NaN
2016 06 29 23 55 00 78360.479646 118908.623082 NaN
2016 06 30 23 55 00 78360.491153 118908.720195 125269.428153
2016 07 01 19 25 00 78360.598152 118908.749413 125269.463825
2016 07 02 23 55 00 78360.482209 118908.656066 125269.300433
2016 07 03 23 55 00 78360.430354 118908.578591 125269.284863
2016 07 04 23 55 00 78360.492388 118908.515994 125269.430026
2016 07 05 02 00 00 78360.092068 118909.080271 125269.555013
2016 07 06 23 55 00 78360.581911 118908.705986 125269.711711
2016 07 07 09 15 00 78360.255180 118908.940951 125269.660236
2016 07 15 23 55 00 78360.501618 118909.264806 125270.128281
2016 07 16 23 55 00 78360.737619 118909.314391 125270.299202
2016 07 17 23 55 00 78360.703952 118909.065622 125270.128861
2016 07 18 23 55 00 78360.668580 118909.186144 125270.191387
2016 07 19 23 55 00 78360.602008 118909.384125 125270.230352
2016 07 20 09 35 00 78359.715846 118909.651625 125269.782853
2016 07 21 23 55 00 78360.646196 118909.307879 125270.181577
2016 07 22 23 55 00 78360.720842 118909.213513 125270.039275
2016 07 23 23 55 00 78360.909970 118909.455616 125270.544164
2016 07 24 23 55 00 78360.657786 118909.386915 125270.259304
2016 07 25 23 55 00 78360.719744 118909.474531 125270.522836
2016 07 26 23 55 00 78360.898590 118909.678078 125270.477699
2016 07 27 23 55 00 78360.875775 118909.654346 125270.472677
2016 07 28 23 55 00 78360.951173 118909.648489 125270.561106
2016 07 29 23 55 00 78360.727323 118909.533712 125270.515774
2016 07 30 23 55 00 78360.919646 118909.722776 125270.543676
2016 07 31 23 55 00 78360.847060 118909.788506 125270.360030
2016 08 01 23 55 00 78360.838161 118909.624530 125270.450992
2016 08 02 23 55 00 78360.795206 118909.683292 125270.580325
2016 08 03 23 55 00 78360.851115 118909.656592 125270.659939
2016 08 04 23 55 00 78360.775717 118909.683346 125270.610223
2016 08 05 23 55 00 78360.756625 118909.736518 125270.523658
2016 08 06 23 55 00 78360.812191 118909.656435 125270.504076
2016 08 07 23 55 00 78360.961587 118909.697196 125270.591392
2016 08 08 23 55 00 78360.864854 118909.602883 125270.670793
2016 08 09 23 55 00 78360.773126 118909.621186 125270.490648
2016 08 10 10 25 00 78360.855470 118909.568422 125270.571259
2016 08 11 23 55 00 78360.684891 118909.710520 125270.516875
2016 08 12 23 55 00 78360.878231 118909.624972 125270.580352
2016 08 13 23 55 00 78360.465362 118909.630466 125270.529381
2016 08 14 23 55 00 78360.786251 118909.650711 125270.574432
2016 08 15 23 55 00 78360.859128 118909.661145 125270.562215
2016 08 16 23 55 00 78360.747192 118909.664173 125270.514679
2016 08 17 23 55 00 78360.807627 118909.537353 125270.411186
2016 08 18 23 55 00 78360.870992 118909.564066 125270.465038
2016 08 19 23 55 00 78360.877569 118909.623690 125270.482997
2016 08 20 23 55 00 78360.814231 118909.655433 125270.591863
2016 08 21 23 55 00 78360.767479 118909.638675 125270.416478
2016 08 22 23 55 00 78360.863485 118909.503902 125270.407077
2016 08 23 23 55 00 78360.927634 118909.652232 125270.625525
2016 08 24 23 55 00 78360.795426 118909.620513 125270.460969
2016 08 25 23 55 00 78360.987771 118909.759017 125270.571015
2016 08 26 23 55 00 78360.681077 118909.740153 125270.454848
2016 08 27 23 55 00 78360.842818 118909.713007 125270.524523
2016 08 28 23 55 00 78360.750818 118909.705815 125270.610306
2016 08 29 06 55 00 78360.104662 118909.790256 125270.197562
2016 08 30 23 55 00 78360.665222 118909.631447 125270.380845
2016 08 31 23 55 00 78360.668443 118909.673435 125270.514773
2016 09 01 23 55 00 78360.884787 118909.582510 125270.489863
2016 09 02 23 55 00 78360.681436 118909.520087 125270.432307
2016 09 03 23 55 00 78360.645590 118909.442195 125270.306962
2016 09 04 23 55 00 78360.788609 118909.588159 125270.261714
2016 09 05 23 55 00 78360.840525 118909.529491 125270.322720
2016 09 06 23 55 00 78360.814924 118909.452642 125270.457176
2016 09 07 23 55 00 78360.924893 118909.401159 125270.214033
2016 09 08 23 55 00 78360.712848 118909.464029 125270.565444
2016 09 09 23 55 00 78360.723410 118909.736713 125270.601277
2016 09 10 23 55 00 78360.800481 118909.657253 125270.547060
2016 09 11 23 55 00 78358.624633 118935.139056 125277.674597
2016 09 12 23 55 00 78358.780030 118935.047456 125277.240632
2016 09 13 23 55 00 78358.922794 118934.765609 125277.216381
2016 09 14 23 55 00 78358.828221 118934.619838 125276.900515
2016 09 15 19 35 00 78358.792367 118934.488517 125276.811430
2016 09 16 23 55 00 78358.746377 118934.117074 125276.525457
2016 09 17 23 55 00 78358.823060 118933.983420 125276.475279
2016 09 18 23 55 00 78358.703502 118933.951620 NaN
2016 09 19 23 55 00 78358.877956 118933.980056 NaN
2016 09 20 23 55 00 78358.774946 118934.142446 125276.571572
2016 09 21 23 55 00 78358.972093 118934.239866 125276.498149
2016 09 22 23 55 00 78358.990319 118934.462616 125276.923957
2016 09 23 23 55 00 78359.034472 118934.566146 125277.136548
2016 09 24 23 55 00 78359.011438 118934.609690 125277.218010
2016 09 25 23 55 00 78359.130457 118934.663736 125277.274018
2016 09 26 23 55 00 78359.316209 118935.002789 125277.456491
2016 09 27 23 55 00 78359.204437 118935.041523 125277.577111
2016 09 28 23 55 00 78359.341658 118935.266196 125277.818647
2016 09 29 23 55 00 78359.284069 118935.216244 125277.844763
2016 09 30 23 55 00 78359.302606 118935.378656 NaN
2016 10 01 23 55 00 78359.471665 118935.393133 NaN
2016 10 02 23 55 00 78359.449308 118935.626957 125278.016403
2016 10 03 23 55 00 78359.471480 118935.593996 125277.898272
2016 10 04 23 55 00 78359.407683 118935.576300 125278.160375
2016 10 05 23 55 00 78359.676659 118935.779852 125278.356000
2016 10 06 23 55 00 78359.785875 118935.742663 125278.578927
2016 10 07 23 55 00 78359.565634 118935.541901 125278.272313
2016 10 08 23 55 00 78359.374930 118935.621693 125278.166873
2016 10 09 23 55 00 78359.479720 118935.484596 125278.042468
2016 10 10 23 55 00 78359.394026 118935.506324 125278.089127
2016 10 11 23 55 00 78359.338364 118935.342044 125277.943313
2016 10 12 23 55 00 78359.361457 118935.382925 125277.971296
2016 10 13 23 55 00 78359.472686 118935.493907 125278.122713
2016 10 14 23 55 00 78359.430382 118935.386728 125277.961306
2016 10 15 23 55 00 78359.503124 118935.423631 125277.988696
2016 10 16 23 55 00 78359.430740 118935.443841 125277.972357
2016 10 17 23 55 00 78359.557740 118935.490135 125278.071117
2016 10 18 23 55 00 78359.521965 118935.438080 125278.066155
2016 10 19 23 55 00 78359.416148 118935.359277 125278.001717
2016 10 20 23 55 00 78359.538448 118935.475094 125278.086089
2016 10 21 23 55 00 78359.604356 118935.325192 NaN
2016 10 22 23 55 00 78359.449092 118935.413632 NaN
2016 10 23 23 55 00 78359.350842 118935.413209 125278.166240
2016 10 24 23 55 00 78359.269105 118935.433054 125278.211709
2016 10 25 23 55 00 78359.373581 118935.406125 125277.977291
2016 10 26 23 55 00 78359.490981 118935.339612 125277.913155
2016 10 27 23 55 00 78359.334726 118935.390821 125277.815848
2016 10 28 23 55 00 78359.409230 118935.318070 125277.954215
2016 10 29 23 55 00 78359.572874 118935.470397 125278.145194
2016 10 30 23 55 00 78359.587104 118935.587875 125278.238002
2016 10 31 23 55 00 78359.414134 118935.434714 125277.809810
2016 11 01 23 55 00 78359.529089 118935.420791 125278.086455
2016 11 02 23 55 00 78359.748154 118935.677416 125277.931929
2016 11 03 23 55 00 78359.494262 118935.496500 125277.996604
2016 11 04 23 55 00 78359.629675 118935.404965 125278.392994
2016 11 05 23 55 00 78359.416833 118935.464681 125278.077963
2016 11 06 23 55 00 78359.341949 118935.377528 125278.035174
2016 11 07 23 55 00 78359.401782 118935.474346 NaN
2016 11 08 23 55 00 78359.373273 118935.423389 NaN
2016 11 09 23 55 00 78359.415321 118935.402364 125278.074892
2016 11 10 23 55 00 78359.507205 118935.450732 125278.243349
2016 11 11 23 55 00 78359.406902 118935.546294 125278.072047
2016 11 12 23 55 00 78359.614161 118935.442423 125278.179158
2016 11 13 23 55 00 78359.626146 118935.549048 125278.258543
2016 11 14 23 55 00 78359.430633 118935.370982 125278.086543
2016 11 15 23 55 00 78359.535419 118935.520212 125277.810627
2016 11 16 23 55 00 78359.341455 118935.276736 125277.683782
2016 11 17 23 55 00 78359.406097 118935.389165 125278.085840
2016 11 18 23 55 00 78359.352240 118935.389378 125278.103982
2016 11 19 23 55 00 78359.558380 118935.555152 125278.252941
2016 11 20 23 55 00 78359.596266 118935.488173 125278.185070
2016 11 21 23 55 00 78359.518985 118935.456878 125278.073523
2016 11 22 23 55 00 78359.486290 118935.333279 125278.177963
2016 11 23 23 55 00 78359.685152 118935.750680 125278.344001
2016 11 24 23 55 00 78359.529312 118935.538610 125278.191697
2016 11 25 23 55 00 78359.476289 118935.408673 125278.179042
2016 11 26 23 55 00 78359.459740 118935.297318 125277.971646
2016 11 27 23 55 00 78359.396797 118935.450633 125277.985879
2016 11 28 23 55 00 78359.487862 118935.584589 125278.279301
2016 11 29 23 55 00 78359.490879 118935.375496 125278.173212
2016 11 30 23 55 00 78359.584511 118935.372842 125278.520847
2016 12 01 23 55 00 78359.587004 118935.143433 125278.169385
2016 12 02 23 55 00 78359.402124 118935.157347 125277.994200
2016 12 03 23 55 00 78359.551567 118935.168465 125278.031717
2016 12 04 23 55 00 78359.485500 118935.422513 125278.275315
2016 12 05 23 55 00 78359.493293 118935.349755 125277.987295
2016 12 06 23 55 00 78359.484134 118935.205894 125278.157373
2016 12 07 23 55 00 78359.483512 118935.272475 125278.099220
2016 12 08 23 55 00 78359.526637 118935.115087 125278.066102
2016 12 09 23 55 00 78359.659945 118934.660411 125278.005654
2016 12 10 23 55 00 78359.600376 118935.259139 125278.274745
2016 12 11 23 55 00 78359.632178 118935.408570 125278.286773
2016 12 12 23 55 00 78359.790502 118935.381139 125278.148833
2016 12 13 23 55 00 78359.608104 118935.416288 125278.475352
2016 12 14 23 55 00 78359.783903 118935.183175 125278.062525
2016 12 15 23 55 00 78359.463222 118935.294441 125278.063675
2016 12 16 23 55 00 78359.260642 118935.553436 125278.446801
2016 12 17 23 55 00 78359.601219 118935.559190 125278.576308
2016 12 18 23 55 00 78359.632940 118935.572685 125278.594047
2016 12 19 23 55 00 78359.708664 118935.720841 125278.517082
2016 12 20 23 55 00 78359.502793 118935.794399 125278.618490
2016 12 21 23 55 00 78359.742616 118935.921199 125278.731565
2016 12 22 23 55 00 78359.673343 118936.010677 125278.724840
2016 12 23 23 55 00 78359.713552 118936.078097 125278.880967
2016 12 24 23 55 00 78359.801782 118936.058834 125278.664404
2016 12 25 23 55 00 78359.703857 118936.096915 125278.993560
2016 12 26 23 55 00 78359.685016 118936.201049 125279.063512
2016 12 27 23 55 00 78359.704028 118936.173155 125278.838512
2016 12 28 23 55 00 78359.799936 118936.217195 125278.962209
2016 12 29 23 55 00 78359.724147 118936.072284 125278.713954
2016 12 30 23 55 00 78359.967905 118935.762263 125278.685101
2016 12 31 23 55 00 78360.006048 118936.135014 125278.998201
2017 01 01 23 55 00 78359.941281 118935.957682 125279.058702
2017 01 02 23 55 00 78359.842214 118936.159443 125278.998669
2017 01 03 23 55 00 78359.837921 118936.083132 125278.923330
2017 01 04 23 55 00 78359.710772 118936.148960 125278.851645
2017 01 05 23 55 00 78359.808291 118935.993126 125278.872352
2017 01 06 23 55 00 78359.858445 118936.232318 125279.003114
2017 01 07 23 55 00 78359.770241 118936.016862 125278.941606
2017 01 08 23 55 00 78359.750436 118936.022912 125278.722314
2017 01 09 23 55 00 78359.696285 118935.975725 125278.940288
2017 01 10 23 55 00 78359.534281 118936.006120 125278.839006
2017 01 11 23 55 00 78359.901671 118935.998393 125278.859768
2017 01 12 23 55 00 78359.798639 118935.948911 125278.772839
2017 01 13 23 55 00 78359.906468 118935.917284 125278.920842
2017 01 14 23 55 00 78359.646355 118935.903918 125278.716383
2017 01 15 23 55 00 78359.810889 118936.068076 125278.999677
2017 01 16 23 55 00 78359.678335 118935.980417 125278.784944
2017 01 17 23 55 00 78359.756983 118935.794315 125278.845699
2017 01 18 23 55 00 78359.964056 118935.977447 125278.923613
2017 01 19 23 55 00 78359.925254 118935.915048 125278.842486
2017 01 20 23 55 00 78359.724158 118936.003378 125278.824965
2017 01 21 23 55 00 78359.671393 118936.131222 125278.953454
2017 01 22 23 55 00 78359.849530 118936.089902 125278.983902
2017 01 23 23 55 00 78359.964692 118936.184643 125279.122511
2017 01 24 23 55 00 78359.826174 118935.983717 125279.059103
2017 01 25 23 55 00 78359.886755 118936.131847 125279.142105
2017 01 26 23 55 00 78359.544314 118936.262036 125278.939197
2017 01 27 23 55 00 78359.784570 118936.417048 125279.199384
2017 01 28 23 55 00 78359.910336 118936.230109 125279.149909
2017 01 29 23 55 00 78360.041867 118936.389546 125279.280577
2017 01 30 23 55 00 78360.134879 118936.444775 125279.394412
2017 01 31 23 55 00 78361.138794 118937.044612 125277.102544
2017 02 01 23 55 00 78361.280135 118937.312717 125272.351228
2017 02 02 23 55 00 78361.191359 118937.036834 125272.195314
2017 02 03 23 55 00 78361.303455 118937.116152 125272.436831
2017 02 04 23 55 00 78361.105330 118937.033574 125272.210436
2017 02 05 23 55 00 78361.239108 118937.176412 125272.573958
2017 02 06 23 55 00 78360.985001 118937.220978 125272.666333
2017 02 07 23 55 00 78361.469958 118937.288818 125272.903215
2017 02 08 23 55 00 78361.662619 118937.192013 125272.825911
2017 02 09 23 55 00 78361.496069 118937.278097 125272.682483
2017 02 10 23 55 00 78361.314384 118937.224658 125272.478123
2017 02 11 23 55 00 78361.312366 118937.313869 125272.610149
2017 02 12 23 55 00 78361.384394 118937.277100 125272.627254
2017 02 13 23 55 00 78361.447176 118937.296643 125272.753091
2017 02 14 23 55 00 78361.470483 118937.527662 125272.635643
2017 02 15 23 55 00 78361.389693 118937.553536 125272.771324
2017 02 16 23 55 00 78361.514578 118937.727228 125272.908970
2017 02 17 23 55 00 78361.432228 118937.737760 125272.995597
2017 02 18 23 55 00 78361.653924 118937.627381 125273.136106
2017 02 19 23 55 00 78361.693225 118937.831635 125273.411283
2017 02 20 23 55 00 78361.489778 118938.160779 125273.290302
2017 02 21 23 55 00 78361.426834 118938.136020 125273.261088
2017 02 22 23 55 00 78361.659770 118938.520094 125273.476328
2017 02 23 23 55 00 78361.733055 118938.112622 125273.382152
2017 02 24 23 55 00 78361.518831 118938.151350 125273.442617
2017 02 25 23 55 00 78361.738379 118938.475325 125273.562482
2017 02 26 23 55 00 78361.888425 118938.443576 125273.564891
2017 02 27 23 55 00 78361.893556 118938.570675 125273.621923
2017 02 28 23 55 00 78361.645473 118938.632059 125273.673112
2017 03 01 23 55 00 78361.773600 118938.554541 125273.864671
2017 03 02 23 55 00 78361.690753 118938.744307 125273.993805
2017 03 03 23 55 00 78361.843492 118938.475264 125273.825806
2017 03 04 23 55 00 78361.812182 118938.663467 125273.959047
2017 03 05 23 55 00 78361.552073 118938.740914 125273.998493
2017 03 06 23 55 00 78361.694289 118938.556345 125273.870613
2017 03 07 23 55 00 78361.610356 118938.487947 125273.909010
2017 03 08 23 55 00 78361.589345 118938.685477 125273.862950
2017 03 09 23 55 00 78361.597025 118938.639800 125273.740615
2017 03 10 23 55 00 78361.821166 118938.839227 125273.974555
2017 03 11 23 55 00 78361.647573 118938.632011 125273.781793
2017 03 12 23 55 00 78361.859717 118938.924524 125274.167593
2017 03 13 23 55 00 78361.824959 118938.763604 125274.019411
2017 03 14 23 55 00 78361.833138 118938.722288 125273.858316
2017 03 15 23 55 00 78361.677895 118938.593388 125273.822973
2017 03 16 23 55 00 78361.887470 118938.804505 125274.100720
2017 03 17 23 55 00 78361.622588 118938.906345 125274.166178
2017 03 18 23 55 00 78361.893276 118938.938667 125274.258047
2017 03 19 23 55 00 78361.470884 118938.893037 125273.992248
2017 03 20 23 55 00 78361.749043 118938.709383 125273.881599
2017 03 21 23 55 00 78361.758535 118938.597086 125273.783130
2017 03 22 23 55 00 78361.592900 118938.568043 125274.109359
2017 03 23 23 55 00 78361.741021 118938.599677 125273.947720
2017 03 24 23 55 00 78361.716265 118938.688772 125274.162027
2017 03 25 23 55 00 78361.799927 118938.690895 125274.107394
2017 03 26 23 55 00 78361.859347 118938.477685 125273.851107
2017 03 27 23 55 00 78361.816452 118938.693695 125273.828734
2017 03 28 23 55 00 78361.611494 118938.638797 125273.958877
2017 03 29 23 55 00 78361.918818 118938.781091 125274.146740
2017 03 30 23 55 00 78361.773791 118938.840126 125274.062968
2017 03 31 23 55 00 78361.836044 118938.716097 125273.984290
2017 04 01 23 55 00 78361.931026 118938.682890 125274.099902
2017 04 02 23 55 00 78361.867521 118938.867569 125274.192371
2017 04 03 23 55 00 78361.836528 118938.836142 125274.144509
2017 04 04 23 55 00 78361.811316 118938.894264 125274.207163
2017 04 05 23 55 00 78361.966237 118938.876943 125274.108757
2017 04 06 23 55 00 78361.846346 118938.570963 125274.028602
2017 04 07 23 55 00 78361.982281 118938.733411 125274.108866
2017 04 08 23 55 00 78361.847505 118938.832296 125274.168680
2017 04 09 23 55 00 78361.838715 118938.864566 125274.156522
2017 04 10 23 55 00 78362.046121 118938.682569 125274.230256
2017 04 11 23 55 00 78361.919745 118938.786905 125274.138873
2017 04 12 23 55 00 78361.939154 118938.985743 125274.285985
2017 04 13 23 55 00 78361.914439 118938.639348 125274.262522
2017 04 14 23 55 00 78361.557349 118938.717896 125274.300193
2017 04 15 23 55 00 78361.859126 118938.789152 125274.358905
2017 04 16 23 55 00 78361.908794 118938.993924 125274.271881
2017 04 17 23 55 00 78361.831437 118938.866499 125274.263202
2017 04 18 23 55 00 78361.975657 118939.090259 125274.367533
2017 04 19 23 55 00 78361.910624 118939.072814 125274.547148
2017 04 20 23 55 00 78361.877813 118938.857321 125274.335148
2017 04 21 23 55 00 78361.939380 118938.914394 125274.333243
2017 04 22 23 55 00 78361.985552 118939.092619 125274.556992
2017 04 23 23 55 00 78361.929881 118939.156492 125274.462730
2017 04 24 23 55 00 78361.986948 118939.056087 125274.454920
2017 04 25 23 55 00 78361.888702 118939.304303 125274.546821
2017 04 26 23 55 00 78362.063109 118939.264418 125274.625745
2017 04 27 23 55 00 78361.845964 118939.238742 125274.371833
2017 04 28 23 55 00 78361.785110 118939.231859 125274.581584
2017 04 29 23 55 00 78361.892482 118939.281474 125274.611212
2017 04 30 23 55 00 78362.024069 118939.331447 125274.926436
2017 05 01 23 55 00 78361.829739 118939.104621 125274.649143
2017 05 02 23 55 00 78361.938814 118939.272647 125274.875318
2017 05 03 23 55 00 78361.924973 118939.076027 125274.842342
2017 05 04 23 55 00 78362.031424 118939.559014 125274.848111
2017 05 05 23 55 00 78362.084156 118939.286555 125275.096295
2017 05 06 23 55 00 78362.079625 118939.307467 125274.786388
2017 05 07 23 55 00 78362.166516 118939.188249 125274.874078
2017 05 08 23 55 00 78361.980390 118939.430778 125274.930045
2017 05 09 23 55 00 78362.028275 118939.625995 125274.894115
2017 05 10 23 55 00 78362.341954 118939.539091 125275.215111
2017 05 11 23 55 00 78362.201872 118939.388262 125274.845568
2017 05 12 23 55 00 78362.457453 118939.540389 125275.250438
2017 05 13 23 55 00 78362.216650 118939.673958 125274.998268
2017 05 14 23 55 00 78362.044974 118939.730998 125275.229913
2017 05 15 23 55 00 78362.093061 118939.747557 125275.004488
2017 05 16 23 55 00 78362.283479 118939.677588 125275.269243
2017 05 17 23 55 00 78359.791594 118963.871785 125279.030597
2017 05 18 23 55 00 78358.058230 118967.762548 125280.057777
2017 05 19 23 55 00 78358.238990 118967.760588 125279.932303
2017 05 20 23 55 00 78358.242612 118967.597694 125280.141831
2017 05 21 23 55 00 78358.460791 118967.815389 125280.228408
2017 05 22 23 55 00 78358.707898 118967.746566 125280.401196
2017 05 23 23 55 00 78358.823539 118967.629692 125280.414518
2017 05 24 23 55 00 78358.801340 118967.707449 125280.497610
2017 05 25 23 55 00 78358.918302 118967.738721 125280.754791
2017 05 26 23 55 00 78358.954659 118967.769497 125280.815306
2017 05 27 23 55 00 78359.034387 118967.993131 125281.046929
2017 05 28 23 55 00 78359.066462 118968.067462 125280.906045
2017 05 29 23 55 00 78359.128313 118968.161510 125281.081886
2017 05 30 23 55 00 78359.273544 118968.205741 125281.224940
2017 05 31 23 55 00 78359.188653 118968.209531 125281.276582
2017 06 01 23 55 00 78359.355460 118968.288789 125281.330184
2017 06 02 23 55 00 78359.284487 118968.537644 125281.498490
2017 06 03 23 55 00 78359.360076 118968.670362 125281.530690
2017 06 04 23 55 00 78359.443160 118968.731088 125281.734605
2017 06 05 23 55 00 78359.654197 118968.816846 125281.850734
2017 06 06 23 55 00 78359.591150 118968.733038 125281.723426
2017 06 07 23 55 00 78359.659119 118968.925423 125282.012209
2017 06 08 23 55 00 78359.747130 118968.949404 125282.036603
2017 06 09 23 55 00 78359.938024 118969.085571 125282.307692
2017 06 10 23 55 00 78359.696593 118968.953369 125282.103399
2017 06 11 23 55 00 78359.704745 118969.237941 125282.326171
2017 06 12 23 55 00 78359.891941 118969.225767 125282.282570
2017 06 13 23 55 00 78359.977759 118969.017274 125282.178949
2017 06 14 23 55 00 78359.845303 118968.992265 125282.095653
2017 06 15 23 55 00 78359.809997 118968.919147 125281.996760
2017 06 16 23 55 00 78360.060019 118969.134614 125282.269162
2017 06 17 23 55 00 78359.924637 118969.037320 125282.023226
2017 06 18 23 55 00 78359.859725 118968.920691 125281.918586
2017 06 19 23 55 00 78359.830239 118968.774162 125281.875735
2017 06 20 23 55 00 78359.877260 118968.708843 125281.993301
2017 06 21 23 55 00 78359.782220 118968.909859 125282.032505
2017 06 22 23 55 00 78359.783711 118968.901262 125282.101924
2017 06 23 23 55 00 78359.856998 118968.763185 125281.864867
2017 06 24 23 55 00 78359.799949 118968.662557 125281.891168
2017 06 25 23 55 00 78359.770029 118968.741021 125282.044472
2017 06 26 23 55 00 78359.927544 118968.713127 125282.019855
2017 06 27 23 55 00 78360.035190 118968.695805 125282.101599
2017 06 28 09 10 00 78359.840191 118969.056477 125282.284796
2017 06 29 23 55 00 78360.089951 118968.469631 125281.940304
2017 06 30 23 55 00 78359.842321 118968.421315 125281.839446
2017 07 01 23 55 00 78359.961665 118968.538027 125281.899758
2017 07 02 23 55 00 78359.849536 118968.164396 125281.738740
2017 07 03 23 55 00 78359.881854 118968.188198 125281.689651
2017 07 04 23 55 00 78360.055657 118968.680859 125282.115644
2017 07 05 23 55 00 78360.007521 118968.718279 125281.934096
2017 07 06 23 55 00 78359.964504 118968.678724 125282.120165
2017 07 07 23 55 00 78360.107521 118968.680617 125282.188946
2017 07 08 07 40 00 78359.629215 118968.782621 125281.905288
2017 07 09 23 55 00 78359.969588 118968.576506 125281.994662
2017 07 10 23 55 00 78359.902750 118968.734459 125282.013033
2017 07 11 23 55 00 78360.168184 118968.931126 125282.166392
2017 07 12 23 55 00 78360.210276 118969.002537 125282.526256
2017 07 13 23 55 00 78360.482359 118970.085828 125283.352826
2017 07 14 23 55 00 78361.261014 118975.557300 125281.013518
2017 07 15 23 55 00 78361.039860 118975.616952 125280.851485
2017 07 16 23 55 00 78361.145665 118975.487227 125280.799745
2017 07 17 23 55 00 78361.071021 118975.396537 125280.899580
2017 07 18 23 55 00 78361.068501 118975.426353 125280.798279
2017 07 19 23 55 00 78361.031607 118975.461686 125280.796348
2017 07 20 23 55 00 78360.970005 118975.231396 125280.759840
2017 07 21 23 55 00 78360.888010 118975.341360 125280.654720
2017 07 22 23 55 00 78360.968639 118975.260866 125280.877108
2017 07 23 23 55 00 78361.106405 118975.240888 125280.849735
2017 07 24 23 55 00 78361.079890 118975.243949 125280.750733
2017 07 25 23 55 00 78361.111577 118975.255630 125280.804206
2017 07 26 23 55 00 78361.074575 118975.311578 125280.887040
2017 07 27 23 55 00 78360.911255 118975.136821 125280.810599
2017 07 28 23 55 00 78361.064203 118975.185214 125280.827412
2017 07 29 23 55 00 78361.139108 118975.391857 125280.871392
2017 07 30 23 55 00 78361.137600 118975.319028 125280.976902
2017 07 31 23 55 00 78361.281498 118975.429377 125280.954382
2017 08 01 08 20 00 78360.949709 118975.669761 125280.896802
2017 08 02 23 55 00 78361.125157 118975.578229 125281.101018
2017 08 03 23 55 00 78361.173021 118975.493795 125281.118850
2017 08 04 23 55 00 78361.177592 118975.467355 125281.101457
2017 08 05 23 55 00 78361.139912 118975.548932 125281.036156
2017 08 06 07 10 00 78360.655999 118975.814629 125280.892143
