################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SNEG_all.txt
#
#
# CREATED: 01-Feb-2024 13:08:01 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm)_gipsyx SNEG-DERG_(cm)_gipsyx SNEG-DSRG_(cm)_gipsyx
2021 12 23 23 55 00 139763.570389 41647.216253 115978.460461
2021 12 24 23 55 00 139763.061017 41646.961216 115978.141477
2021 12 25 23 55 00 139763.482446 41647.037363 115978.553869
2021 12 26 23 55 00 139763.537341 41647.060858 115978.578262
2021 12 27 23 55 00 139762.885127 41646.891534 115978.120021
2021 12 28 23 55 00 139762.976708 41647.047942 115978.375203
2021 12 29 23 55 00 139762.655565 41647.221811 115978.296321
2021 12 30 23 55 00 139762.868155 41647.014934 115978.454885
2021 12 31 23 55 00 139763.014755 41647.103299 115978.471272
2021 04 26 20 55 00 139757.075973 41637.978038 115988.790300
2021 04 26 20 55 00 NaN NaN NaN
2022 01 01 23 55 00 139762.954924 41647.049164 115978.383625
2022 01 02 23 55 00 139762.927470 41646.964792 115978.390699
2022 01 03 23 55 00 139763.050369 41647.040687 115978.480804
2022 01 04 23 55 00 139762.936199 41646.915794 115978.414753
2022 01 05 23 55 00 139762.761550 41646.963729 115978.616395
2022 01 06 23 55 00 139762.652872 41646.895652 115978.269867
2022 01 07 23 55 00 139762.435459 41646.817706 115978.092187
2022 01 08 23 55 00 139762.441741 41646.758545 115978.001417
2022 01 09 23 55 00 139761.983717 41646.827742 115977.953969
2022 01 10 23 55 00 139762.396573 41646.830787 115978.244363
2022 01 11 23 55 00 139762.157408 41646.771797 115978.151643
2022 01 12 23 55 00 139762.033855 41646.563973 115977.853875
2022 01 13 23 55 00 139761.795137 41646.886974 115977.792472
2022 01 14 23 55 00 139761.310766 41646.516923 115977.346365
2022 01 15 23 55 00 139760.943520 41646.358390 115977.184845
2022 01 16 23 55 00 139760.977667 41646.330518 115976.982845
2022 01 17 23 55 00 139760.518510 41646.212463 115976.916538
2022 01 18 23 55 00 139761.033682 41646.250399 115976.985994
2022 01 19 23 55 00 139761.019438 41646.244991 115976.955136
2022 01 20 23 55 00 139761.093321 41646.269125 115977.072014
2022 01 21 23 55 00 139761.009608 41646.471753 115977.277850
2022 01 22 23 55 00 139761.592454 41646.447416 115977.570063
2022 01 23 23 55 00 139761.254528 41646.403401 115977.247388
2022 01 24 23 55 00 139761.208763 41646.323698 115977.208429
2022 01 25 23 55 00 139761.386362 41646.430288 115977.365771
2022 01 26 23 55 00 139761.368114 41646.537760 115977.448965
2022 01 27 23 55 00 139761.420038 41646.476558 115977.385928
2022 01 28 23 55 00 139761.518461 41646.370971 115977.389197
2022 01 29 23 55 00 139761.650309 41646.352695 115977.542895
2022 01 30 23 55 00 139761.567296 41646.520841 115977.541738
2022 01 31 23 55 00 139761.584486 41646.450038 115977.623163
2022 02 01 23 55 00 139761.616561 41646.538108 115977.711246
2022 02 02 23 55 00 139761.545858 41646.553204 115977.695266
2022 02 03 23 55 00 139761.533027 41646.646121 115977.839857
2022 02 04 23 55 00 139761.612757 41646.653571 115977.965711
2022 02 05 14 30 00 139761.987724 41646.509085 115978.206652
2022 02 07 23 55 00 139762.131745 41646.740785 115977.777463
2022 02 08 23 55 00 139761.922664 41646.605032 115977.739423
2022 02 09 23 55 00 139762.165930 41646.771729 115977.903061
2022 02 10 23 55 00 139762.023724 41646.591686 115978.043536
2022 02 11 23 55 00 139761.797493 41646.443368 115977.832088
2022 02 12 23 55 00 139762.053605 41646.525755 115978.050316
2022 02 13 23 55 00 139762.075453 41646.573000 115978.068296
2022 02 14 23 55 00 139762.129766 41646.493567 115978.061783
2022 02 15 23 55 00 139761.903301 41646.503373 115977.791223
2022 02 16 23 55 00 139761.977032 41646.443144 115977.975419
2022 02 17 23 55 00 139762.004361 41646.525526 115978.082425
2022 02 18 23 55 00 139762.191076 41646.558944 115978.205581
2022 02 19 23 55 00 139761.857455 41646.548158 115977.995090
2022 02 20 23 55 00 139761.793024 41646.417576 115978.074288
2022 02 21 23 55 00 139761.950543 41646.511294 115978.170751
2022 02 22 23 55 00 139762.309515 41646.692928 115978.561684
2022 02 23 23 55 00 139761.952476 41646.438136 115977.916814
2022 02 24 23 55 00 139762.457771 41646.554957 115978.026435
2022 02 25 23 55 00 139762.273519 41646.418326 115978.042349
2022 02 26 23 55 00 139762.011816 41646.566911 115978.073894
2022 02 27 23 55 00 139762.305385 41646.518389 115978.028721
2022 02 28 23 55 00 139762.157314 41646.410980 115978.249746
2022 03 01 23 55 00 139762.141406 41646.416432 115978.168433
2022 03 02 23 55 00 139761.994937 41646.499338 115978.170221
2022 03 03 23 55 00 139762.136328 41646.508924 115978.219235
2022 03 04 23 55 00 139761.895230 41646.379413 115978.095978
2022 03 05 23 55 00 139762.284214 41646.620927 115978.192822
2022 03 06 23 55 00 139762.020565 41646.560141 115978.218109
2022 03 07 23 55 00 139762.133286 41646.472177 115978.120825
2022 03 08 23 55 00 139761.844306 41646.554514 115978.107134
2022 03 09 23 55 00 139762.297589 41646.438862 115978.109244
2022 03 10 23 55 00 139762.255046 41646.359221 115978.202140
2022 03 11 23 55 00 139762.104600 41646.315943 115978.081486
2022 03 12 23 55 00 139762.198058 41646.442608 115978.343871
2022 03 13 23 55 00 139762.173547 41646.474506 115978.235045
2022 03 14 23 55 00 139762.319686 41646.572329 115978.271431
2022 03 15 23 55 00 139762.171170 41646.446516 115978.436140
2022 03 16 23 55 00 139762.154373 41646.607968 115978.395401
2022 03 17 23 55 00 139762.354283 41646.443772 115978.449230
2022 03 18 23 55 00 139762.587652 41646.579911 115978.639378
2022 03 19 23 55 00 139762.297523 41646.472343 115978.270361
2022 03 20 23 55 00 139762.587535 41646.232325 115978.487899
2022 03 21 23 55 00 139762.333269 41646.466504 115978.525702
2022 03 22 23 55 00 139762.081414 41646.435953 115978.340155
2022 03 23 23 55 00 139762.336545 41646.463488 115978.379934
2022 03 24 23 55 00 139762.495787 41646.528199 115978.522325
2022 03 25 23 55 00 139762.619181 41646.454730 115978.493063
2022 03 26 23 55 00 139762.826451 41646.491190 115978.706751
2022 03 27 23 55 00 139762.408214 41646.628985 115978.159417
2022 03 28 23 55 00 139762.727406 41646.609213 115978.807634
2022 03 29 23 55 00 139762.238947 41646.404830 115978.332872
2022 03 30 23 55 00 139762.379204 41646.476302 115978.378798
2022 03 31 23 55 00 139762.558583 41646.627378 115978.696479
2022 04 01 23 55 00 139762.606355 41646.682610 115978.658623
2022 04 02 23 55 00 139762.483348 41646.762252 115978.704003
2022 04 03 23 55 00 139762.520236 41646.599746 115978.728427
2022 04 04 23 55 00 139761.952519 41646.499165 115978.640617
2022 04 05 23 55 00 139762.023581 41646.493229 115978.357582
2022 04 06 23 55 00 139762.449430 41646.481321 115978.540706
2022 04 07 23 55 00 139762.643236 41646.556990 115978.681737
2022 04 08 23 55 00 139762.680587 41646.501165 115978.649481
2022 04 09 23 55 00 139762.387581 41646.429747 115978.555560
2022 04 10 23 55 00 139762.527835 41646.579302 115978.626597
2022 04 11 23 55 00 139762.844738 41646.708038 115978.906561
2022 04 12 23 55 00 139763.020639 41646.531346 115978.875139
2022 04 13 23 55 00 139762.575987 41646.628511 115978.855181
2022 04 14 23 55 00 139762.814840 41646.827149 115979.072599
2022 04 15 23 55 00 139763.044400 41646.626665 115979.151157
2022 04 16 23 55 00 139762.900161 41646.714528 115979.115324
2022 04 17 23 55 00 139763.345646 41646.494375 115979.405462
2022 04 18 23 55 00 139763.331336 41646.791937 115979.453515
2022 04 19 23 55 00 139763.434713 41646.789149 115979.409332
2022 04 20 23 55 00 139763.488205 41646.840952 115979.569707
2022 04 21 23 55 00 139763.908295 41646.814551 115979.636826
2022 04 22 23 55 00 139763.795330 41646.895786 115979.615504
2022 04 23 23 55 00 139764.031912 41646.910913 115979.829289
2022 04 24 23 55 00 139764.305799 41646.879258 115980.066158
2022 04 25 23 55 00 139764.206141 41647.016511 115980.176618
2022 04 26 23 55 00 139764.229659 41646.999041 115980.171699
2022 04 27 23 55 00 139764.385065 41646.985275 115980.136768
2022 04 28 23 55 00 139764.319707 41646.886304 115980.122145
2022 04 29 23 55 00 139764.584155 41647.058422 115980.190650
2022 04 30 23 55 00 139764.635236 41647.052777 115980.451665
2022 05 01 23 55 00 139764.786499 41647.070702 115980.533621
2022 05 02 23 55 00 139764.685568 41647.116238 115980.487143
2022 05 03 23 55 00 139764.728166 41646.936034 115980.480743
2022 05 04 23 55 00 139764.761083 41646.917370 115980.395478
2022 05 05 23 55 00 139764.830994 41647.378710 115980.852754
2022 05 06 23 55 00 139764.995148 41647.207764 115980.661909
2022 05 07 23 55 00 139764.827623 41647.102085 115980.582651
2022 05 08 23 55 00 139764.867271 41647.032644 115980.494146
2022 05 09 23 55 00 139765.208316 41646.930149 115980.570526
2022 05 10 23 55 00 139765.179962 41647.041765 115980.795434
2022 05 11 23 55 00 139764.937113 41647.095286 115980.698009
2022 05 12 23 55 00 139765.089794 41647.108806 115980.711759
2022 05 13 23 55 00 139765.041067 41647.042947 115980.753014
2022 05 14 23 55 00 139765.256759 41647.088655 115980.694489
2022 05 15 23 55 00 139765.092778 41646.994417 115980.563645
2022 05 16 23 55 00 139764.677388 41647.051999 115980.500583
2022 05 17 23 55 00 139764.624816 41646.985980 115980.540968
2022 05 18 23 55 00 139764.975622 41646.990962 115980.545734
2022 05 19 23 55 00 139764.747241 41647.037621 115980.531290
2022 05 20 23 55 00 139764.505942 41646.981159 115980.152436
2022 05 21 23 55 00 139764.697165 41646.978629 115980.289495
2022 05 22 23 55 00 139764.819154 41647.058822 115980.463156
2022 05 23 23 55 00 139764.800784 41647.012864 115980.476893
2022 05 24 23 55 00 139764.913330 41647.086695 115980.665752
2022 05 25 23 55 00 139764.860506 41646.954965 115980.561152
2022 05 26 23 55 00 139764.682469 41646.898372 115980.306499
2022 05 27 23 55 00 139764.657369 41646.874467 115980.362602
2022 05 28 23 55 00 139764.604479 41646.968885 115980.381906
2022 05 29 23 55 00 139764.573286 41647.126093 115980.240293
2022 05 30 23 55 00 139764.644078 41647.115479 115980.325032
2022 05 31 23 55 00 139764.630500 41647.081247 115980.078477
2022 06 01 23 55 00 139764.622939 41646.993322 115980.217315
2022 06 02 23 55 00 139764.888973 41646.980916 115980.654889
2022 06 03 23 55 00 139764.849195 41647.068632 115980.513550
2022 06 04 23 55 00 139765.080016 41647.109378 115980.533060
2022 06 05 23 55 00 139764.765987 41647.169070 115980.353292
2022 06 06 23 55 00 139764.872520 41646.985993 115980.456426
2022 06 07 23 55 00 139764.725898 41646.950022 115980.216894
2022 06 08 23 55 00 139764.781937 41647.135604 115980.368592
2022 06 09 23 55 00 139764.950590 41647.066738 115980.507695
2022 06 10 23 55 00 139764.804435 41647.197463 115980.222112
2022 06 11 23 55 00 139764.979912 41647.088763 115980.426296
2022 06 12 23 55 00 139764.887845 41647.038013 115980.291799
2022 06 13 23 55 00 139764.885646 41647.089412 115980.184337
2022 06 14 23 55 00 139764.969579 41647.017027 115980.253263
2022 06 15 23 55 00 139764.786359 41647.209657 115980.096625
2022 06 16 23 55 00 139764.852667 41647.090044 115980.262980
2022 06 17 23 55 00 139764.972519 41647.011261 115980.379881
2022 06 18 23 55 00 139764.783930 41647.016357 115980.278308
2022 06 19 23 55 00 139765.327866 41647.015722 115980.426579
2022 06 20 23 55 00 139765.005142 41647.187629 115980.489475
2022 06 21 23 55 00 139765.095352 41647.062403 115980.446529
2022 06 22 23 55 00 139764.990848 41647.025430 115980.362591
2022 06 23 23 55 00 139764.925157 41646.995308 115980.408736
2022 06 24 23 55 00 139765.136062 41646.972543 115980.323114
2022 06 25 23 55 00 139765.018560 41646.924556 115980.353245
2022 06 26 23 55 00 139765.031358 41647.091000 115980.473711
2022 06 27 23 55 00 139765.131556 41646.964854 115980.367332
2022 06 28 23 55 00 139765.140004 41647.064345 115980.576917
2022 06 29 23 55 00 139765.135420 41647.023552 115980.604558
2022 06 30 23 55 00 139765.105292 41647.018673 115980.477682
2022 07 01 23 55 00 139765.172527 41647.004899 115980.389300
2022 07 02 23 55 00 139765.207530 41647.145648 115980.648761
2022 07 03 23 55 00 139765.081414 41647.110788 115980.472236
2022 07 04 23 55 00 139765.232544 41647.094230 115980.751965
2022 07 05 23 55 00 139765.225281 41647.102577 115980.842488
2022 07 06 23 55 00 139765.302983 41647.075429 115980.772499
2022 07 07 23 55 00 139765.372764 41647.170856 115980.851536
2022 07 08 23 55 00 139765.387254 41647.132919 115980.835511
2022 07 09 23 55 00 139765.336986 41647.197455 115980.832446
2022 07 10 23 55 00 139765.425497 41647.251306 115980.800481
2022 07 11 23 55 00 139765.293277 41647.223112 115980.821424
2022 07 12 23 55 00 139765.301200 41647.240078 115980.806348
2022 07 13 23 55 00 139765.015170 41647.311123 115980.756377
2022 07 14 23 55 00 139765.107712 41647.165709 115980.599104
2022 07 15 23 55 00 139765.133913 41647.176942 115980.697808
2022 07 16 23 55 00 139765.089909 41647.300287 115980.688080
2022 07 17 23 55 00 139765.427207 41647.315997 115981.047378
2022 07 18 23 55 00 139765.483597 41647.340735 115981.076253
2022 07 19 23 55 00 139765.373084 41647.446736 115981.062442
2022 07 20 23 55 00 139765.489081 41647.311415 115981.092567
2022 07 21 23 55 00 139765.596886 41647.311109 115981.168313
2022 07 22 23 55 00 139765.426485 41647.254037 115980.917779
2022 07 23 23 55 00 139765.388627 41647.402799 115981.085108
2022 07 24 23 55 00 139765.522440 41647.239815 115980.992793
2022 07 25 23 55 00 139765.565420 41647.188930 115980.921977
2022 07 26 23 55 00 139765.581589 41647.137602 115980.929730
2022 07 27 23 55 00 139765.638629 41647.149831 115980.935232
2022 07 28 23 55 00 139765.641094 41647.188134 115980.990677
2022 07 29 23 55 00 139765.604516 41647.195928 115981.022282
2022 07 30 23 55 00 139765.533681 41647.187034 115980.931992
2022 07 31 23 55 00 139765.522878 41647.127602 115980.911229
2022 08 01 23 55 00 139765.657514 41647.187380 115981.106688
2022 08 02 23 55 00 139765.663569 41647.302387 115981.153286
2022 08 03 23 55 00 139765.525614 41647.459965 115981.278003
2022 08 04 23 55 00 139765.457297 41647.329944 115981.033763
2022 08 05 23 55 00 139765.610029 41647.254020 115981.041766
2022 08 06 23 55 00 139765.765278 41647.151125 115980.964241
2022 08 07 23 55 00 139765.474221 41647.137167 115980.981712
2022 08 08 23 55 00 139765.644346 41647.279998 115981.043749
2022 08 09 23 55 00 139765.762169 41647.205174 115981.085541
2022 08 10 23 55 00 139765.664389 41647.133285 115980.962526
2022 08 11 23 55 00 139765.604364 41647.219108 115981.045579
2022 08 12 23 55 00 139765.620473 41647.176559 115981.152130
2022 08 13 23 55 00 139765.673247 41647.199588 115981.133116
2022 08 14 23 55 00 139765.641781 41647.314566 115981.201315
2022 08 15 23 55 00 139765.733872 41647.267466 115981.218952
2022 08 16 23 55 00 139765.782846 41647.245419 115981.265340
2022 08 17 23 55 00 139765.807605 41647.225374 115981.223384
2022 08 18 23 55 00 139765.817850 41647.295394 115981.235538
2022 08 19 23 55 00 139765.803201 41647.258912 115981.134522
2022 08 20 23 55 00 139765.787945 41647.169025 115981.096495
2022 08 21 23 55 00 139765.821080 41647.271216 115981.142579
2022 08 22 23 55 00 139765.807043 41647.183980 115981.149185
2022 08 23 23 55 00 139765.748395 41647.251629 115981.144325
2022 08 24 23 55 00 139765.759373 41647.214525 115981.193156
2022 08 25 23 55 00 139765.750986 41647.381295 115981.224076
2022 08 26 23 55 00 139765.675797 41647.394791 115981.309955
2022 08 27 23 55 00 139765.660452 41647.347333 115981.324406
2022 08 28 23 55 00 139765.607020 41647.355348 115981.200788
2022 08 29 23 55 00 139765.953179 41647.286363 115981.376533
2022 08 30 23 55 00 139765.868808 41647.388329 115981.416223
2022 08 31 23 55 00 139765.937391 41647.406346 115981.400663
2022 09 01 23 55 00 139766.197646 41647.384541 115981.487207
2022 09 02 23 55 00 139766.082499 41647.456603 115981.514639
2022 09 03 23 55 00 139765.985283 41647.439553 115981.455376
2022 09 04 23 55 00 139766.124846 41647.476112 115981.446359
2022 09 05 23 55 00 139766.175670 41647.566193 115981.544559
2022 09 06 23 55 00 139766.328742 41647.378847 115981.576221
2022 09 07 23 55 00 139766.574614 41647.378721 115981.894617
2022 09 08 23 55 00 139766.794078 41647.558903 115982.117217
2022 09 09 23 55 00 139766.879683 41647.555842 115982.295514
2022 09 10 23 55 00 139766.985604 41647.563968 115982.300254
2022 09 11 23 55 00 139766.996627 41647.694137 115982.367120
2022 09 12 23 55 00 139767.027914 41647.677145 115982.375625
2022 09 13 23 55 00 139767.138828 41647.719125 115982.482761
2022 09 14 23 55 00 139767.083789 41647.677569 115982.457196
2022 09 15 23 55 00 139767.236544 41647.797022 115982.591399
2022 09 16 23 55 00 139766.820345 41647.888022 115982.471676
2022 09 17 23 55 00 139767.237269 41647.833306 115982.578711
2022 09 18 23 55 00 139766.897873 41647.893585 115982.578314
2022 09 19 23 55 00 139769.001333 41648.092093 115976.399530
2022 09 20 23 55 00 139768.824239 41648.075853 115976.483524
2022 09 21 23 55 00 139768.735086 41647.966970 115976.362399
2022 09 22 23 55 00 139768.471145 41648.018453 115976.416698
2022 09 23 23 55 00 139768.664269 41647.862948 115976.400433
2022 09 24 23 55 00 139768.843420 41647.900526 115976.485901
2022 09 25 23 55 00 139768.983129 41647.806487 115976.602142
2022 09 26 23 55 00 139768.837894 41647.814913 115976.453924
2022 09 27 23 55 00 139768.905877 41647.827578 115976.499674
2022 09 28 23 55 00 139768.816681 41647.838944 115976.467341
2022 09 29 23 55 00 139768.802227 41647.900397 115976.375852
2022 09 30 23 55 00 139768.603421 41647.757910 115976.300962
2022 10 01 23 55 00 139768.296515 41647.607971 115975.926577
2022 10 02 23 55 00 139767.740816 41647.422082 115975.372958
2022 10 03 23 55 00 139767.174593 41647.307723 115974.932910
2022 10 04 23 55 00 139766.757800 41647.150832 115974.667643
2022 10 05 23 55 00 139766.764291 41647.018152 115974.585045
2022 10 06 23 55 00 139766.974307 41647.103009 115974.679076
2022 10 07 23 55 00 139767.090929 41647.246277 115974.942573
2022 10 08 23 55 00 139767.259069 41647.305463 115975.089471
2022 10 09 23 55 00 139767.386755 41647.299954 115975.169625
2022 10 10 23 55 00 139767.481830 41647.395616 115975.334851
2022 10 11 23 55 00 139767.759630 41647.357585 115975.526955
2022 10 12 23 55 00 139767.771072 41647.520169 115975.658260
2022 10 13 23 55 00 139768.068676 41647.550987 115975.776197
2022 10 14 23 55 00 139767.992065 41647.609467 115975.716008
2022 10 15 23 55 00 139768.110276 41647.510237 115975.878679
2022 10 16 23 55 00 139768.311367 41647.518761 115975.907408
2022 10 17 23 55 00 139768.415087 41647.639178 115976.053875
2022 10 18 23 55 00 139768.525657 41647.543119 115976.173764
2022 10 19 23 55 00 139768.515366 41647.682402 115976.121645
2022 10 20 23 55 00 139768.703649 41647.692748 115976.368106
2022 10 21 23 55 00 139768.668965 41647.729865 115976.276853
2022 10 22 23 55 00 139768.539822 41647.705087 115976.343837
2022 10 23 23 55 00 139768.799537 41647.733321 115976.498003
2022 10 24 23 55 00 139768.677499 41647.707915 115976.450036
2022 10 25 23 55 00 139768.670583 41647.642799 115976.418568
2022 10 26 23 55 00 139768.712314 41647.665925 115976.482943
2022 10 27 23 55 00 139768.552836 41647.738398 115976.394609
2022 10 28 23 55 00 139768.611316 41647.634448 115976.211218
2022 10 29 23 55 00 139768.643746 41647.560096 115976.209992
2022 10 30 23 55 00 139768.362166 41647.601520 115976.181763
2022 10 31 23 55 00 139768.511922 41647.623236 115976.211376
2022 11 01 23 55 00 139768.673036 41647.803787 115976.373416
2022 11 02 23 55 00 139768.288602 41647.677174 115976.202337
2022 11 03 23 55 00 139768.735280 41647.763296 115976.564238
2022 11 04 23 55 00 139768.577970 41647.583957 115976.383339
2022 11 05 23 55 00 139768.544547 41647.582275 NaN
2022 11 06 23 55 00 139768.691637 41647.723736 115976.525365
2022 11 07 23 55 00 139768.390216 41647.724415 115976.515466
2022 11 08 23 55 00 139768.565335 41647.666192 115976.337189
2022 11 09 23 55 00 139768.525238 41647.517967 115976.157711
2022 11 10 23 55 00 139768.434236 41647.578687 115976.156250
2022 11 11 23 55 00 139768.476937 41647.500600 115976.062540
2022 11 12 23 55 00 139768.342012 41647.579406 115976.036117
2022 11 13 23 55 00 139768.377886 41647.601188 115976.131379
2022 11 14 23 55 00 139768.272423 41647.663585 115976.190110
2022 11 15 23 55 00 139768.532055 41647.562316 115976.168341
2022 11 16 23 55 00 139768.510915 41647.534088 115976.110242
2022 11 17 23 55 00 139768.508143 41647.563856 115976.238395
2022 11 18 23 55 00 139768.585314 41647.568651 115976.313138
2022 11 19 23 55 00 139768.456751 41647.639016 115976.241401
2022 11 20 23 55 00 139768.717147 41647.661307 115976.564848
2022 11 21 23 55 00 139768.675400 41647.632895 115976.343091
2022 11 22 23 55 00 139768.447673 41647.420224 115976.107185
2022 11 23 23 55 00 139768.363457 41647.616553 115976.190587
2022 11 24 23 55 00 139768.436984 41647.512939 115976.089324
2022 11 25 23 55 00 139768.274542 41647.521254 115975.931864
2022 11 26 23 55 00 139768.291064 41647.519502 115975.935808
2022 11 27 23 55 00 139768.263208 41647.554844 115975.939295
2022 11 28 23 55 00 139768.238997 41647.532646 115975.976377
2022 11 29 23 55 00 139768.446645 41647.567605 115976.147418
2022 11 30 23 55 00 139768.443849 41647.564163 115976.268159
2022 12 01 23 55 00 139768.550960 41647.610972 115976.299984
2022 12 02 23 55 00 139768.546934 41647.574349 115976.297348
2022 12 03 23 55 00 139768.526447 41647.592142 115976.199932
2022 12 04 23 55 00 139768.219546 41647.580322 115976.199297
2022 12 05 23 55 00 139768.399188 41647.661018 115976.270970
2022 12 06 23 55 00 139767.924192 41647.489022 115975.889712
2022 12 07 23 55 00 139768.310339 41647.565609 115976.194330
2022 12 08 23 55 00 139768.230928 41647.522812 115976.087362
2022 12 09 23 55 00 139768.376661 41647.393890 115975.981963
2022 12 10 23 55 00 139768.073677 41647.579793 115976.254803
2022 12 11 23 55 00 139768.113382 41647.582346 115976.034441
2022 12 12 23 55 00 139768.259691 41647.549974 115976.114036
2022 12 13 23 55 00 139768.150382 41647.518216 115976.143169
2022 12 14 23 55 00 139768.327416 41647.624786 115976.204337
2022 12 15 23 55 00 139768.251476 41647.551996 115976.184670
2022 12 16 23 55 00 139768.391296 41647.725986 115976.364061
2022 12 17 23 55 00 139768.264725 41647.576159 115976.123443
2022 12 18 23 55 00 139768.558910 41647.647730 115976.211571
2022 12 19 23 55 00 139768.731592 41647.596008 115976.440575
2022 12 20 23 55 00 139768.355611 41647.573509 115976.253019
2022 12 21 23 55 00 139768.708297 41647.604294 115976.358997
2022 12 22 23 55 00 139768.544434 41647.543617 115976.218114
2022 12 23 23 55 00 139768.362990 41647.521773 115975.988169
2022 12 24 23 55 00 139768.451281 41647.534808 115976.127960
2022 12 25 23 55 00 139768.393703 41647.505681 115975.970346
2022 12 26 23 55 00 139768.586930 41647.517029 115976.291565
2022 12 27 23 55 00 139768.431152 41647.675033 115976.365100
2022 12 28 23 55 00 139768.404831 41647.597443 115976.216978
2022 12 29 23 55 00 139768.481317 41647.565860 115976.336599
2022 12 30 23 55 00 139768.627338 41647.573093 115976.353271
2022 12 31 23 55 00 139769.260646 41647.713471 115977.019357
2023 01 01 23 55 00 139769.484958 41647.954134 115977.234594
2023 01 02 23 55 00 139769.690967 41647.893420 115977.450133
2023 01 03 23 55 00 139769.445214 41647.724182 115977.167409
2023 01 04 23 55 00 139769.571773 41647.873053 115977.108056
2023 01 05 23 55 00 139769.716454 41647.874484 115977.298585
2023 01 06 23 55 00 139769.683267 41647.932386 115977.358444
2023 01 07 23 55 00 139769.452374 41647.798126 115977.170982
2023 01 08 23 55 00 139769.431438 41647.801097 115977.135251
2023 01 09 23 55 00 139769.491927 41647.786293 115977.072329
2023 01 10 23 55 00 139769.206328 41647.719900 115976.917810
2023 01 11 23 55 00 139769.222617 41647.836856 115976.987928
2023 01 12 23 55 00 139769.248077 41647.855636 115977.065876
2023 01 13 23 55 00 139769.109969 41647.744124 115977.035741
2023 01 14 23 55 00 139769.218625 41647.796760 115976.908775
2023 01 15 23 55 00 139769.079905 41647.913389 115977.052295
2023 01 16 23 55 00 139769.088061 41647.764435 115977.023451
2023 01 17 23 55 00 139769.147097 41647.685417 115976.965915
2023 01 18 23 55 00 139768.757495 41647.772769 115976.618408
2023 01 19 23 55 00 NaN 41647.674499 115976.765056
2023 01 20 23 55 00 NaN 41647.763353 115976.554351
2023 01 21 23 55 00 NaN 41647.842323 115976.621302
2023 01 22 23 55 00 NaN 41647.777089 115976.881316
2023 01 23 23 55 00 NaN 41647.618620 115976.606400
2023 01 24 23 55 00 139768.105142 41647.732828 115976.623148
2023 01 25 23 55 00 139768.231072 41647.656178 115976.735976
2023 01 26 23 55 00 139768.270384 41647.662246 115976.506247
2023 01 27 23 55 00 139768.122964 41647.720882 115976.757422
2023 01 28 23 55 00 139768.197972 41647.619903 115976.647746
2023 01 29 23 55 00 139768.159036 41647.575168 115976.584977
2023 01 30 23 55 00 139768.250127 41647.648743 115976.609275
2023 01 31 23 55 00 139768.139597 41647.816939 115976.667327
2023 02 01 23 55 00 139768.602561 41647.664987 115976.628122
2023 02 02 23 55 00 139768.364978 41647.700730 115976.699057
2023 02 03 23 55 00 139768.239003 41647.702468 115976.594710
2023 02 04 23 55 00 139768.026992 41647.643924 115976.552747
2023 02 05 23 55 00 139768.405572 41647.844875 115976.738129
2023 02 06 23 55 00 139768.619463 41647.676434 115976.518012
2023 02 07 23 55 00 139768.709736 41647.679793 115976.442039
2023 02 08 23 55 00 139768.688230 41647.633203 115976.493050
2023 02 09 23 55 00 139768.642631 41647.565619 115976.505691
2023 02 10 23 55 00 139768.731862 41647.722922 115976.737006
2023 02 11 23 55 00 139768.921688 41647.708360 115976.772225
2023 02 12 23 55 00 139768.969772 41647.526217 115976.702620
2023 02 13 23 55 00 139768.804947 41647.500859 115976.451392
2023 02 14 23 55 00 139768.631717 41647.621918 115976.345200
2023 02 15 23 55 00 139768.889369 41647.802275 115976.590858
2023 02 16 23 55 00 139768.888631 41647.571264 115976.507835
2023 02 17 23 55 00 139768.968528 41647.567252 115976.584841
2023 02 18 23 55 00 139768.853126 41647.610800 115976.708244
2023 02 19 23 55 00 139768.885783 41647.636556 115976.523409
2023 02 20 23 55 00 139768.921267 41647.931253 115976.604732
2023 02 21 23 55 00 139768.824266 41647.580135 115976.879552
2023 02 22 23 55 00 139768.994415 41647.706296 115976.837602
2023 02 23 23 55 00 139768.911914 41647.677376 115976.745559
2023 02 24 23 55 00 139768.997826 41647.729421 115976.872414
2023 02 25 23 55 00 139768.692145 41647.591758 115976.568172
2023 02 26 23 55 00 139768.845963 41647.676400 115976.569787
2023 02 27 23 55 00 139768.867390 41647.575665 115976.635713
2023 02 28 23 55 00 139768.987622 41647.747597 115976.796296
2023 03 01 23 55 00 139768.762386 41647.475667 115976.582901
2023 03 02 23 55 00 139769.260463 41647.792515 115977.097677
2023 03 03 23 55 00 139769.025196 41647.575370 115976.414702
2023 03 04 23 55 00 139769.095450 41647.586481 115976.583858
2023 03 05 23 55 00 139768.871769 41647.682681 115976.571616
2023 03 06 23 55 00 NaN 41647.704345 115976.707626
2023 03 07 23 55 00 NaN 41647.599667 115976.703866
2023 03 08 23 55 00 NaN 41647.502300 115976.672744
2023 03 09 23 55 00 NaN 41647.948891 115976.903626
2023 03 10 23 55 00 NaN 41647.640971 115976.683872
