################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 10-Jan-2024 13:34:35 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm) BOMG-SNEG_(cm)
2009 12 29 11 59 00 88055.013677 107968.807997 112022.699827 90444.451878
2009 12 30 11 59 00 88055.198925 107969.607045 112023.325561 90445.257498
2009 12 31 11 59 00 88055.321271 107969.571961 112023.287182 90445.533131
2010 01 01 11 59 00 88056.124121 107969.546760 112023.195755 90445.775941
2010 01 02 11 59 00 88058.019335 107974.060463 112028.581954 90449.305498
2010 01 03 11 59 00 88061.864074 107974.674168 112031.546299 90449.797240
2010 01 04 11 59 00 88061.532921 107974.156688 112030.959526 90449.454163
2010 01 07 11 59 00 88061.067679 107973.685681 112030.230813 90448.903386
2010 01 08 11 59 00 88061.026623 107973.665972 112030.354724 90448.729574
2010 01 09 11 59 00 88060.809174 107973.566040 112030.204587 90448.662152
2010 01 10 11 59 00 88060.775610 107973.832878 112030.130173 90448.753221
2010 01 11 11 59 00 88060.595602 107973.661281 112029.795448 90448.713208
2010 01 12 11 59 00 88061.047547 107973.621186 112029.998918 90448.611897
2010 01 13 11 59 00 88060.563028 107973.633344 112030.163485 90448.582730
2010 01 21 11 59 00 88060.635324 107973.761231 112029.812770 90449.156209
2010 01 22 11 59 00 88060.680632 107973.501649 112029.821998 90449.123371
2010 01 24 11 59 00 88059.978847 107973.453381 112029.909965 90448.793997
2010 01 26 11 59 00 88059.856014 107973.826527 112029.821024 90449.125390
2010 01 27 11 59 00 88060.219019 107974.005024 112029.869112 90449.210427
2010 01 28 11 59 00 88060.593643 107974.290715 112030.367017 90449.517299
2010 01 29 11 59 00 88060.715126 107973.549785 112029.806157 90449.236996
2010 01 30 11 59 00 88060.492659 107973.314437 112029.670304 90449.019196
2010 01 31 11 59 00 88060.493161 107973.310420 112029.680847 90449.065233
2010 02 04 11 59 00 88060.297597 107973.570060 112029.792358 90449.032564
2010 02 05 11 59 00 88060.433045 107973.656893 112029.637319 90449.148549
2010 02 06 11 59 00 88060.205041 107973.402267 112029.424803 90449.259942
2010 02 07 11 59 00 88060.100809 107973.351090 112029.355629 90449.147902
2010 02 08 11 59 00 88059.852939 107973.932079 112029.616845 90448.913295
2010 02 09 11 59 00 88060.523725 107974.226243 112029.737472 90448.971730
2010 02 11 11 59 00 88060.086194 107974.813582 112029.595753 90449.015665
2010 02 12 11 59 00 88059.989576 107975.263869 112029.814533 90449.210702
2010 02 13 11 59 00 88060.569702 107974.710696 112029.512195 90449.070193
2010 02 21 11 59 00 88059.925529 107974.549587 112029.017779 90449.002024
2010 02 22 11 59 00 88060.471512 107974.474041 112029.423135 90448.845996
2010 02 23 11 59 00 88060.051903 107974.305633 112028.776179 90448.762923
2010 02 24 11 59 00 88059.826572 107974.396640 112028.991875 90449.061524
2010 02 25 11 59 00 88059.663096 107974.016164 112028.656515 90448.749946
2010 02 26 11 59 00 88059.811733 107974.070547 112028.721899 90448.714351
2010 02 27 11 59 00 88059.868472 107974.002246 112028.620480 90448.813597
2010 02 28 11 59 00 88059.882593 107974.017487 112028.622629 90448.881049
2010 03 01 11 59 00 88059.552501 107973.857575 112028.677593 90448.805524
2010 03 02 11 59 00 88060.177046 107973.369552 112028.494391 90448.717130
2010 03 03 11 59 00 88060.091433 107975.101235 112028.466587 90448.585471
2010 03 04 11 59 00 88060.121298 107974.926900 112028.423817 90448.531469
2010 03 05 11 59 00 88059.804076 107974.959815 112028.548658 90448.392164
2010 03 06 11 59 00 88060.105136 107974.951795 112028.845915 90448.289377
2010 03 07 11 59 00 88060.277953 107975.182840 112028.667209 90448.293093
2010 03 08 11 59 00 88059.889654 107974.995994 112028.384857 90448.437965
2010 03 09 11 59 00 88059.555090 107974.993297 112028.342285 90448.381062
2010 03 10 11 59 00 88059.754970 107975.140786 112028.426435 90448.181973
2010 03 11 11 59 00 88060.100774 107974.697632 112028.272205 90448.386924
2010 03 12 11 59 00 88059.983442 107974.722071 112028.219561 90448.428536
2010 03 13 11 59 00 NaN NaN NaN NaN
2010 03 21 11 59 00 88060.044690 107974.496198 112027.890236 90448.209349
2010 03 22 11 59 00 88059.964288 107974.484885 112027.915919 90448.140193
2010 03 23 11 59 00 88059.907981 107974.603583 112027.830763 90448.068653
2010 03 24 11 59 00 88059.785807 107974.327294 112027.815574 90448.127429
2010 03 25 11 59 00 88059.848300 107974.493578 112027.799473 90448.215162
2010 03 26 11 59 00 88059.874135 107974.385801 112027.739265 90447.853792
2010 03 27 11 59 00 88059.814503 107973.954282 112027.566116 90448.158203
2010 03 28 11 59 00 88059.742249 107974.397753 112027.665919 90448.055689
2010 03 29 11 59 00 88059.956630 107973.917802 112027.444242 90447.909331
2010 03 30 11 59 00 88059.906416 107975.090620 112027.679712 90448.118617
2010 03 31 11 59 00 88059.774444 107973.820614 112027.528297 90447.883378
2010 04 01 11 59 00 88059.683089 107974.310819 112027.631431 90448.107680
2010 04 02 11 59 00 88059.722625 107973.886886 112027.468586 90448.012935
2010 04 03 11 59 00 88059.896981 107974.099209 112027.540103 90447.879600
2010 04 04 11 59 00 88059.660673 107974.916658 112027.368631 90447.620144
2010 04 05 11 59 00 88059.819433 107973.450942 112027.332956 90447.800984
2010 04 06 11 59 00 88059.629957 107974.982808 112027.142793 90447.792036
2010 04 07 11 59 00 88059.733203 107974.641940 112027.249155 90447.732824
2010 04 08 11 59 00 88059.743869 107973.003583 112027.232994 90447.802918
2010 04 09 11 59 00 88059.961502 107973.054057 112027.496659 90447.898563
2010 04 10 11 59 00 88059.672094 107973.582132 112027.230532 90447.848170
2010 04 11 11 59 00 88059.892150 107973.490007 112027.133673 90447.790596
2010 04 12 11 59 00 88059.882957 107973.423356 112027.060707 90447.705133
2010 04 13 11 59 00 88059.625975 107973.198068 112027.022076 90447.748801
2010 04 21 11 59 00 88059.611232 107972.863852 112027.036905 90447.811448
2010 04 22 11 59 00 88059.637497 107972.794440 112026.969444 90447.739427
2010 04 25 11 59 00 88059.614971 107972.968138 112026.851719 90447.748390
2010 04 26 11 59 00 88059.628678 107972.944912 112026.660142 90447.560070
2010 04 28 11 59 00 88059.568422 107972.358992 112026.701705 90447.513890
2010 04 29 11 59 00 88059.478398 107972.502751 112026.640961 90447.572378
2010 04 30 11 59 00 88059.419287 107972.949385 112026.499789 90447.685249
2010 05 01 11 59 00 88059.541731 107972.682234 112026.823844 90447.704090
2010 05 02 11 59 00 88059.441004 107972.477690 112026.648833 90447.428305
2010 05 03 11 59 00 88059.370033 107972.519461 112026.431675 90447.563825
2010 05 04 11 59 00 88059.431418 107972.562585 112026.479948 90447.505222
2010 05 05 11 59 00 88059.399472 107972.735150 112026.441121 90447.524140
2010 05 06 11 59 00 88059.484604 107972.864671 112026.518746 90447.540399
2010 05 07 11 59 00 88059.395632 107972.889916 112026.348192 90447.560322
2010 05 08 11 59 00 88059.409519 107972.449743 112026.386246 90447.413340
2010 05 09 11 59 00 88059.495084 107972.721853 112026.379463 90447.375429
2010 05 10 11 59 00 88059.450099 107972.458237 112026.338898 90447.370289
2010 05 11 11 59 00 88059.413599 107972.070570 112026.421440 90447.319996
2010 05 12 11 59 00 88059.400750 107972.385210 112026.373643 90447.313735
2010 05 13 11 59 00 88059.262907 107972.312714 112026.279744 90447.343337
2010 05 25 11 59 00 88059.343206 107973.974959 112026.009395 90447.189151
2010 05 26 11 59 00 88059.349036 107973.834374 112026.044084 90447.208776
2010 05 27 11 59 00 88059.297077 107973.779379 112026.027396 90447.138575
2010 05 28 11 59 00 88059.239201 107973.615338 112025.897169 90447.099896
2010 05 29 11 59 00 88059.283757 107973.869135 112026.111304 90447.066067
2010 05 30 11 59 00 88059.334161 107974.145742 112025.991009 90446.959837
2010 05 31 11 59 00 88059.242378 107973.721249 112025.972768 90446.922969
2010 06 01 11 59 00 88059.385727 107974.435978 112026.185625 90447.137075
2010 06 02 11 59 00 88059.354965 107972.822440 112025.853732 90446.982706
2010 06 03 11 59 00 88059.452102 107974.605345 112026.059297 90447.098129
2010 06 04 11 59 00 88059.215931 107973.457417 112025.888264 90447.200087
2010 06 05 11 59 00 88059.426869 107973.030493 112026.007422 90447.308701
2010 06 06 11 59 00 88059.154728 107972.591922 112025.630841 90447.047279
2010 06 07 11 59 00 88059.336808 107972.390046 112025.734684 90447.245019
2010 06 08 11 59 00 88059.268682 107972.726445 112025.789654 90447.079128
2010 06 09 11 59 00 88059.243609 107972.569569 112025.687245 90447.030723
2010 06 10 11 59 00 88059.248397 107972.533917 112025.665902 90446.960172
2010 06 11 11 59 00 88059.270345 107972.569264 112025.681494 90446.965190
2010 06 12 11 59 00 88059.308741 107972.362119 112025.720265 90446.948276
2010 06 13 11 59 00 88059.257877 107972.279568 112025.734036 90446.851519
2010 06 21 11 59 00 88059.320834 107972.364127 112025.507913 90446.908850
2010 06 22 11 59 00 88059.159566 107972.385364 112025.404416 90446.745662
2010 06 23 11 59 00 88059.291027 107972.688123 112025.473828 90446.720241
2010 06 24 11 59 00 88058.948430 107972.810968 112025.305229 90446.374491
2010 06 25 11 59 00 88059.229298 107972.406719 112025.470695 90446.535661
2010 06 26 11 59 00 88059.214173 107972.365148 112025.486354 90446.722122
2010 06 27 11 59 00 88059.160412 107972.347104 112025.282523 90446.820150
2010 06 28 11 59 00 88059.235976 107972.090070 112025.447417 90446.806587
2010 06 29 11 59 00 88059.135484 107971.917427 112025.385554 90446.643140
2010 06 30 11 59 00 88059.282464 107971.847349 112025.669887 90446.641244
2010 07 01 11 59 00 88059.179424 107971.713610 112025.380520 90446.725785
2010 07 02 11 59 00 88059.191749 107972.083462 112025.359108 90446.729395
2010 07 03 11 59 00 88059.164122 107971.824268 112025.387493 90446.664235
2010 07 04 11 59 00 88059.029024 107972.185457 112025.245642 90446.489304
2010 07 05 11 59 00 88059.215789 107971.582971 112025.393658 90446.542850
2010 07 06 11 59 00 88059.225782 107971.614706 112025.455429 90446.667997
2010 07 07 11 59 00 88059.026589 107971.717904 112025.228229 90446.816769
2010 07 08 11 59 00 88059.226545 107971.448523 112025.230389 90446.432195
2010 07 09 11 59 00 88058.869732 107971.612518 112025.032699 90446.330625
2010 07 10 11 59 00 88059.003848 107971.693172 112025.167725 90446.467912
2010 07 11 11 59 00 88059.011478 107971.614046 112025.068270 90446.563816
2010 07 12 11 59 00 88059.079545 107972.113844 112025.103801 90446.654845
2010 07 13 11 59 00 88059.053572 107972.309649 112025.088487 90446.695368
2010 07 21 11 59 00 88058.865095 107971.912806 112024.913741 90446.401321
2010 07 22 11 59 00 88058.960843 107972.075242 112025.022080 90446.470334
2010 07 23 11 59 00 88058.877492 107972.177372 112025.008237 90446.490751
2010 07 24 11 59 00 88058.990263 107972.013161 112025.134776 90446.604178
2010 07 25 11 59 00 88058.985258 107971.622281 112024.854512 90446.359968
2010 07 26 11 59 00 88058.932352 107971.510147 112024.794291 90446.750225
2010 07 27 11 59 00 88059.040801 107971.314199 112025.067706 90446.614467
2010 07 28 11 59 00 88058.905612 107972.118503 112024.865107 90446.492990
2010 07 29 11 59 00 88058.971849 107970.932072 112024.814407 90446.184633
2010 07 30 11 59 00 88058.906472 107971.485656 112024.693150 90446.471956
2010 07 31 11 59 00 88058.973688 107971.537975 112024.806913 90446.505625
2010 08 01 11 59 00 88058.939798 107971.319508 112024.712434 90446.626791
2010 08 02 11 59 00 88058.991564 107971.235447 112024.838693 90446.433253
2010 08 03 11 59 00 88058.937712 107971.671119 112024.688784 90446.491010
2010 08 04 11 59 00 88059.003031 107972.046138 112024.695863 90446.424146
2010 08 05 11 59 00 88058.763596 107972.072527 112024.635765 90446.083376
2010 08 06 11 59 00 88058.845649 107971.604451 112024.676037 90446.441021
2010 08 07 11 59 00 88058.790796 107971.511134 112024.714356 90446.466922
2010 08 08 11 59 00 88058.938171 107972.502328 112024.909610 90446.437533
2010 08 09 11 59 00 88058.766389 107972.304166 112024.730948 90446.293750
2010 08 10 11 59 00 88058.754450 107972.039455 112024.764316 90446.251514
2010 08 11 11 59 00 88058.906517 107972.317300 112024.642805 90446.442827
2010 08 12 11 59 00 88058.854756 107972.111951 112024.636463 90446.276158
2010 08 13 11 59 00 88058.754406 107972.376748 112024.682290 90446.293552
2010 08 21 11 59 00 88058.871347 107972.989530 112024.665928 90446.301998
2010 08 22 11 59 00 88058.886520 107972.854946 112024.611573 90446.216108
2010 08 23 11 59 00 88058.933353 107972.842194 112024.604312 90446.301487
2010 08 24 11 59 00 88058.962972 107973.070957 112024.699767 90446.367942
2010 08 25 11 59 00 88059.015930 107973.638003 112024.627662 90446.313916
2010 08 26 11 59 00 88058.779895 107974.119901 112024.542684 90446.264651
2010 08 27 11 59 00 88058.840046 107973.621292 112024.527598 90446.359145
2010 08 28 11 59 00 88058.735095 107974.421744 112024.432108 90446.503157
2010 08 29 11 59 00 88058.858155 107974.088526 112024.739679 90446.417542
2010 08 30 11 59 00 88058.998858 107973.770769 112024.636819 90446.494194
2010 08 31 11 59 00 88058.972404 107973.924106 112024.585715 90446.596518
2010 09 01 11 59 00 88058.999326 107973.692348 112024.643238 90446.683596
2010 09 02 11 59 00 88058.952729 107973.979297 112024.685511 90446.412584
2010 09 03 11 59 00 88058.826121 107974.306882 112024.692995 90446.395579
2010 09 04 11 59 00 88059.032084 107972.471365 112024.435124 90446.576831
2010 09 05 11 59 00 88059.037818 107971.546853 112024.654299 90446.888190
2010 09 06 11 59 00 88059.038578 107971.592481 112024.499804 90446.828978
2010 09 07 11 59 00 88059.017005 107971.776638 112024.691222 90446.978527
2010 09 08 11 59 00 88058.981453 107971.432900 112024.498761 90446.753302
2010 09 09 11 59 00 88058.953318 107971.378920 112024.736022 90447.135759
2010 09 10 11 59 00 88059.110145 107971.370547 112024.811284 90446.969312
2010 09 11 11 59 00 88059.065881 107971.341596 112024.772756 90446.933922
2010 09 12 11 59 00 88059.134756 107971.894440 112024.837688 90447.028310
2010 09 13 11 59 00 88058.963195 107972.217339 112024.816158 90447.023215
2010 09 21 11 59 00 88059.151909 107972.781121 112025.071438 90447.393921
2010 09 22 11 59 00 88059.087968 107971.261938 112025.134527 90447.115523
2010 09 23 11 59 00 88059.002861 107973.029812 112025.218675 90447.592826
2010 09 24 11 59 00 88059.492190 107977.326172 112029.267462 90450.624810
2010 09 25 11 59 00 88059.561070 107977.395958 112029.220558 90450.503004
2010 09 26 11 59 00 88059.563815 107977.509996 112029.266867 90450.719038
2010 09 27 11 59 00 88059.552817 107977.531614 112029.266142 90450.721948
2010 09 28 11 59 00 88059.703464 107977.824152 112029.576586 90450.935191
2010 09 29 11 59 00 88059.650942 107977.675261 112029.615368 90450.871797
2010 09 30 11 59 00 88059.531578 107976.567318 112029.509534 90450.641688
2010 10 01 11 59 00 88059.516692 107976.743649 112029.605103 90450.636542
2010 10 02 11 59 00 88059.534844 107977.033216 112029.565008 90450.845149
2010 10 03 11 59 00 88059.530341 107977.657543 112029.608244 90450.878171
2010 10 04 11 59 00 88059.601163 107978.767182 112029.750456 90450.862088
2010 10 05 11 59 00 88059.498871 107979.596730 112029.701867 90450.830174
2010 10 06 11 59 00 88059.813580 107978.722900 112029.965050 90451.229510
2010 10 07 11 59 00 88059.633538 107978.422435 112029.698905 90451.402346
2010 10 08 11 59 00 88059.650176 107979.736175 112029.570980 90451.450682
2010 10 09 11 59 00 88059.843016 107977.956339 112029.722402 90451.569632
2010 10 10 11 59 00 88059.607506 107978.133374 112029.687634 90451.524323
2010 10 11 11 59 00 88059.640452 107978.392289 112029.744993 90451.575951
2010 10 12 11 59 00 88059.676244 107978.382142 112029.737073 90451.566728
2010 10 13 11 59 00 88059.556926 107978.570419 112029.820696 90451.746205
2010 10 21 11 59 00 88062.007072 107982.078885 112025.968136 90452.915938
2010 10 22 11 59 00 88062.075525 107981.581634 112025.961955 90452.804571
2010 10 23 11 59 00 88061.858422 107981.799192 112025.911047 90452.702932
2010 10 24 11 59 00 88061.940150 107981.512511 112026.007575 90452.537252
2010 10 25 11 59 00 88061.883178 107981.369903 112025.960317 90452.450584
2010 10 26 11 59 00 88061.813526 107981.778108 112025.798533 90452.647618
2010 10 27 11 59 00 88061.727583 107981.752730 112025.737337 90452.659146
2010 10 28 11 59 00 88061.780959 107981.724426 112025.664646 90452.614115
2010 10 29 11 59 00 88061.800813 107981.749322 112025.854960 90452.872110
2010 10 30 11 59 00 88061.746922 107981.665262 112025.711878 90452.677784
2010 10 31 11 59 00 88061.599776 107981.735771 112025.673155 90452.739195
2010 11 01 11 59 00 88061.839116 107981.979567 112025.875172 90452.822153
2010 11 02 11 59 00 88061.825933 107982.180750 112026.204378 90452.908271
2010 11 03 11 59 00 88062.158859 107981.762146 112025.973034 90452.841583
2010 11 04 11 59 00 88061.752895 107981.519427 112025.617281 90452.584491
2010 11 05 11 59 00 88061.655091 107980.909085 112025.847355 90452.492995
2010 11 06 11 59 00 88061.637275 107981.181123 112025.692362 90452.638662
2010 11 07 11 59 00 88061.584843 107981.198071 112025.761853 90452.797959
2010 11 08 11 59 00 88061.535734 107981.624639 112025.722129 90452.803830
2010 11 09 11 59 00 88061.654908 107981.970916 112025.762950 90452.881440
2010 11 10 11 59 00 88061.661969 107982.137077 112025.849508 90452.925305
2010 11 11 11 59 00 88061.650305 107982.029026 112025.873645 90452.922887
2010 11 12 11 59 00 88061.617548 107982.104776 112025.919121 90453.008864
2010 11 13 11 59 00 88061.708280 107982.175101 112026.017993 90453.100299
2010 11 21 11 59 00 88061.678735 107982.080544 112026.454334 90453.817222
2010 11 22 11 59 00 88061.903050 107982.418531 112026.628947 90453.756626
2010 11 23 11 59 00 88061.795391 107982.211787 112026.832944 90453.926900
2010 11 24 11 59 00 88061.850996 107982.800890 112026.747201 90454.147502
2010 11 25 11 59 00 88061.775391 107982.972973 112026.709781 90453.966546
2010 11 26 11 59 00 88062.355792 107983.196567 112027.273825 90453.992556
2010 11 27 11 59 00 88061.921624 107983.180527 112027.094822 90454.106353
2010 11 28 11 59 00 88061.738224 107984.004003 112026.999698 90453.939652
2010 11 29 11 59 00 88061.817196 107983.193785 112027.118551 90454.132833
2010 11 30 11 59 00 88061.791683 107983.119312 112027.155466 90454.453850
2010 12 04 11 59 00 88061.970163 107983.987421 112027.402653 90454.679475
2010 12 05 11 59 00 88061.892228 107983.905217 112027.364655 90454.791866
2010 12 06 11 59 00 88062.099145 107983.961150 112027.525478 90454.789239
2010 12 07 11 59 00 88062.117114 107983.997094 112027.384611 90454.766027
2010 12 08 11 59 00 88062.287533 107984.003738 112027.567106 90454.833498
2010 12 09 11 59 00 88062.724933 107986.094796 112028.832226 90455.959689
2010 12 11 11 59 00 88074.755719 107973.275421 112025.004900 90450.787374
2010 12 12 11 59 00 88074.554045 107973.555175 112024.863615 90450.825752
2010 12 13 11 59 00 88074.548037 107973.786739 112024.939534 90450.945629
2010 12 21 11 59 00 88074.414697 107974.320308 112025.352107 90451.603442
2010 12 22 11 59 00 88074.661711 107974.529935 112025.466651 90451.669203
2010 12 23 11 59 00 88074.543275 107974.036015 112025.489097 90451.725938
2010 12 24 11 59 00 88074.750380 107973.888759 112025.625181 90451.737407
2010 12 25 11 59 00 88074.532907 107974.167137 112025.594802 90451.900827
2010 12 26 11 59 00 88074.711071 107974.508231 112025.451010 90451.761619
2010 12 27 11 59 00 88074.568977 107974.684254 112025.534729 90451.823884
2010 12 28 11 59 00 88074.660740 107974.818444 112025.635571 90451.880027
2010 12 29 11 59 00 88074.792160 107974.399288 112025.601699 90451.732537
2010 12 30 11 59 00 88074.654450 107974.257401 112025.726457 90451.851537
2010 12 31 11 59 00 88074.930444 107974.247616 112025.736979 90451.962224
2011 01 05 11 59 00 88074.468545 107974.175864 112025.915345 90452.093232
2011 01 06 11 59 00 88074.674242 107974.233601 112026.014572 90452.111913
2011 01 07 11 59 00 88074.755742 107974.181430 112026.008944 90452.217418
2011 01 08 11 59 00 88074.749146 107974.648492 112025.718848 90452.130655
2011 01 09 11 59 00 88074.781250 107974.636776 112025.938418 90452.199849
2011 01 10 11 59 00 88074.657459 107975.075490 112025.983199 90452.417215
2011 01 11 11 59 00 88074.533868 107974.373221 112025.908951 90452.316420
2011 01 12 11 59 00 88074.558123 107974.008529 112025.921307 90452.046200
2011 01 13 11 59 00 88074.721863 107974.247661 112025.948565 90452.133097
2011 01 22 11 59 00 88074.559944 107974.342943 112026.065613 90452.218135
2011 01 23 11 59 00 88074.634113 107973.837109 112026.063396 90452.240510
2011 01 25 11 59 00 88074.544283 107974.003932 112026.119668 90452.211594
2011 01 26 11 59 00 88074.573233 107973.735060 112026.036559 90452.188428
2011 01 27 11 59 00 88074.575557 107973.590680 112026.132101 90452.113436
2011 01 28 11 59 00 88074.526075 107973.742898 112026.186087 90452.215617
2011 01 29 11 59 00 88074.530160 107974.108557 112026.188877 90452.128112
2011 01 30 11 59 00 88074.380447 107974.257483 112026.208077 90452.153254
2011 01 31 11 59 00 88074.667985 107973.748266 112025.988986 90452.268847
2011 02 04 11 59 00 88074.993414 107974.624532 112027.550009 90452.994030
2011 02 05 11 59 00 88074.939612 107974.944758 112027.640296 90453.126858
2011 02 06 11 59 00 88075.070749 107974.978392 112027.653229 90453.181878
2011 02 07 11 59 00 88075.071107 107974.614845 112027.683093 90452.999640
2011 02 08 11 59 00 88075.098994 107975.166891 112027.710452 90453.156960
2011 02 09 11 59 00 88074.570884 107975.213988 112027.939081 90453.205126
2011 02 11 11 59 00 88075.193406 107974.750860 112027.796765 90452.854006
2011 02 12 11 59 00 88075.392107 107974.937371 112027.788546 90452.845751
2011 02 13 11 59 00 88075.312862 107975.059022 112027.870472 90452.828104
2011 02 21 11 59 00 88075.384456 107975.434126 112027.699417 90452.861594
2011 02 22 11 59 00 88075.532078 107975.260374 112027.662372 90452.925577
2011 02 23 11 59 00 88075.425560 107975.240171 112027.546548 90452.723310
2011 02 24 11 59 00 88075.294927 107974.874993 112027.556186 90452.669155
2011 02 25 11 59 00 88075.312826 107975.379857 112027.564835 90452.878300
2011 02 26 11 59 00 88075.187057 107975.135985 112027.541022 90452.830502
2011 02 27 11 59 00 88075.357173 107975.091919 112027.433381 90452.772975
2011 02 28 11 59 00 88075.268596 107975.319874 112027.317064 90452.756128
2011 03 01 11 59 00 88075.266002 107975.470775 112027.401828 90452.756733
2011 03 02 11 59 00 88075.399973 107975.300167 112027.529005 90452.704383
2011 03 03 11 59 00 88075.237982 107975.033896 112027.515559 90452.789578
2011 03 04 11 59 00 88075.217054 107974.751396 112027.500573 90452.510822
2011 03 05 11 59 00 88075.322890 107974.928377 112027.429205 90452.674136
2011 03 06 11 59 00 88075.344124 107975.053524 112027.518051 90452.665936
2011 03 07 11 59 00 88075.401905 107975.003692 112027.654036 90452.608986
2011 03 09 11 59 00 88075.140948 107975.018794 112027.084993 90452.468314
2011 03 10 11 59 00 88075.581940 107974.611587 112027.357776 90452.371002
2011 03 11 11 59 00 88075.261110 107974.873599 112027.238312 90452.483659
2011 03 12 11 59 00 88075.318716 107974.970174 112027.136389 90452.447210
2011 03 13 11 59 00 88075.059929 107974.712473 112027.123657 90452.371633
2011 03 21 11 59 00 88075.178890 107974.584551 112027.057789 90452.233151
2011 03 22 11 59 00 88075.108209 107974.631008 112026.879737 90452.159930
2011 03 23 11 59 00 88075.310551 107974.724074 112027.291727 90452.364301
2011 03 24 11 59 00 88075.217291 107974.895253 112027.107250 90452.409752
2011 03 25 11 59 00 88075.442505 107974.633807 112027.264099 90452.267219
2011 03 26 11 59 00 88075.125196 107974.659126 112027.279952 90452.428082
2011 03 27 11 59 00 88074.933680 107974.469185 112027.031208 90452.187122
2011 03 28 11 59 00 88074.945397 107974.209167 112026.920426 90452.108858
2011 03 29 11 59 00 88075.065050 107974.417514 112027.000585 90452.191015
2011 03 30 11 59 00 88075.150976 107974.658386 112026.962151 90452.229855
2011 03 31 11 59 00 88075.211246 107974.685881 112026.992304 90452.181890
2011 04 01 11 59 00 88075.136122 107974.277321 112026.966941 90452.100881
2011 04 02 11 59 00 88075.087997 107974.671607 112026.966083 90452.269946
2011 04 03 11 59 00 88074.974761 107974.012272 112026.960031 90451.979928
2011 04 04 11 59 00 88075.020797 107974.227049 112026.905668 90452.040335
2011 04 05 11 59 00 88074.956101 107974.292535 112026.865177 90451.984569
2011 04 06 11 59 00 88074.934426 107974.416751 112027.122078 90452.111334
2011 04 07 11 59 00 88075.104202 107974.254497 112027.142355 90452.035206
2011 04 08 11 59 00 88075.082126 107974.347066 112027.002419 90451.978320
2011 04 09 11 59 00 88074.837756 107974.174016 112026.806692 90452.070524
2011 04 10 11 59 00 88075.046831 107974.598632 112026.783012 90452.268722
2011 04 11 11 59 00 88075.197774 107974.856577 112026.917342 90452.180433
2011 04 12 11 59 00 88075.097764 107974.746070 112026.866494 90452.235549
2011 04 13 11 59 00 88075.235127 107974.780575 112026.938222 90452.232386
2011 04 21 11 59 00 88075.186880 107974.416961 112026.737690 90451.935340
2011 04 22 11 59 00 88075.075876 107974.466850 112026.556309 90451.893831
2011 04 23 11 59 00 88075.003206 107974.453451 112026.684794 90451.957688
2011 04 24 11 59 00 88075.141891 107974.214605 112026.781427 90451.964934
2011 04 25 11 59 00 88075.003955 107974.285857 112026.624207 90451.886916
2011 04 27 11 59 00 88074.975496 107974.188224 112026.524223 90451.858934
2011 04 29 11 59 00 88074.886910 107974.582510 112026.453433 90451.958403
2011 04 30 11 59 00 88075.003275 107974.518011 112026.416711 90451.821084
2011 05 01 11 59 00 88075.064870 107974.404536 112026.480614 90451.783553
2011 05 02 11 59 00 88075.340461 107974.508385 112026.805094 90451.785193
2011 05 03 11 59 00 88074.817268 107973.972216 112026.434514 90451.749779
2011 05 04 11 59 00 88074.952205 107974.029513 112026.463812 90451.727310
2011 05 05 11 59 00 88074.915367 107974.090628 112026.488295 90451.796753
2011 05 06 11 59 00 88074.786520 107974.208900 112026.353806 90451.834571
2011 05 07 11 59 00 88074.977157 107974.579922 112026.562527 90451.961008
2011 05 08 11 59 00 88075.137884 107974.505043 112026.337712 90451.978033
2011 05 09 11 59 00 88074.981632 107974.026677 112026.368978 90451.704332
2011 05 10 11 59 00 88074.966965 107973.869487 112026.491443 90451.610558
2011 05 11 11 59 00 88074.785010 107973.682176 112026.341822 90451.588764
2011 05 12 11 59 00 88074.762114 107973.937383 112026.247801 90451.525242
2011 05 13 11 59 00 88074.894834 107974.323157 112026.358700 90451.692982
2011 05 21 11 59 00 88074.913222 107974.195722 112026.149995 90451.501706
2011 05 22 11 59 00 88074.993202 107974.191229 112026.242489 90451.474947
2011 05 23 11 59 00 88074.889298 107974.044545 112026.223487 90451.583981
2011 05 24 11 59 00 88074.804925 107974.135312 112026.089912 90451.449295
2011 05 25 11 59 00 88074.876255 107973.964901 112026.209833 90451.526009
2011 05 26 11 59 00 88074.733427 107973.810950 112026.072017 90451.529289
2011 05 27 11 59 00 88074.792703 107974.168185 112026.062849 90451.548857
2011 05 28 11 59 00 88074.833144 107974.162218 112026.041296 90451.556750
2011 05 29 11 59 00 88074.899166 107974.200879 112026.119000 90451.542690
2011 05 30 11 59 00 88074.878458 107974.176792 112026.106134 90451.458823
2011 06 09 11 59 00 88074.882884 107973.615024 112026.086555 90451.345828
2011 06 10 11 59 00 88074.759677 107973.917152 112025.892935 90451.421099
2011 06 11 11 59 00 88074.861346 107973.907053 112025.997129 90451.477209
2011 06 12 11 59 00 88074.769960 107973.583695 112025.966264 90451.417052
