date,timestamp,GPS_BOMG-BORG_(cm),GPS_BOMG-DERG_(cm),GPS_BOMG-DSRG_(cm),Earthquakes_per_day,Label
2010-06-04,1642546800,13.9127189999999,24.2891320000053,43.7425750000111,5,
2010-06-05,1642546800,14.0270469999959,23.741750000001,43.746490000005,3,
2010-06-06,1642546800,13.8522410000005,23.0054380000074,43.4521290000121,1,
2010-06-07,1642546800,13.8836160000064,23.131859000001,43.4383670000098,2,
2010-06-08,1642546800,13.8842830000067,23.1630449999939,43.5550070000027,4,
2010-06-09,1642546800,13.8842830000067,23.1418200000044,43.532744000011,8,
2010-06-10,1642546800,13.8842830000067,23.0977370000037,43.4189130000013,7,
2010-06-11,1642546800,13.7304830000066,23.0068880000035,43.4204960000061,15,
2010-06-12,1642546800,13.7532999999967,22.8716129999957,43.4350990000094,10,
2010-06-13,1642546800,13.7915709999943,22.847489000007,43.5106930000038,3,
2010-06-14,1642546800,13.7443079999939,22.6630540000042,43.296932000012,2,
2010-06-15,1642546800,13.771470000007,22.7145290000044,43.5228620000125,1,
2010-06-16,1642546800,13.7816529999982,22.7335290000046,43.4637120000116,1,
2010-06-17,1642546800,13.7414850000059,22.7169739999954,43.3877330000105,2,
2010-06-18,1642546800,13.6412790000031,22.6229040000035,43.2856319999992,5,
2010-06-19,1642546800,13.7039240000013,22.6142890000046,43.2574880000029,3,
2010-06-20,1642546800,13.7039240000013,22.6247830000066,43.3005360000097,2,
2010-06-21,1642546800,13.7039240000013,22.6505929999985,43.318729000006,4,
2010-06-22,1642546800,13.7236089999933,22.3548540000047,43.1509030000016,1,
2010-06-23,1642546800,13.6722330000048,22.361103999996,43.2031170000118,1,
2010-06-24,1642546800,13.6261059999961,22.1761030000052,42.9909580000094,2,
2010-06-25,1642546800,13.9056560000026,22.0268760000035,43.1503070000035,0,
2010-06-26,1642546800,13.8117530000018,21.9226670000062,43.2151370000065,0,
2010-06-27,1642546800,13.6751030000014,22.1233900000079,43.0046920000023,3,
2010-06-28,1642546800,13.847649000003,22.5089600000065,43.115226000009,2,
2010-06-29,1642546800,13.6452790000039,22.3520379999973,43.0672600000107,1,
2010-06-30,1642546800,13.9821729999967,22.8421950000047,43.3992090000102,0,
2010-07-01,1642546800,13.9235080000071,22.4196030000021,43.1353470000031,1,
2010-07-02,1642546800,13.7637419999955,22.6138070000015,43.0156450000068,1,
2010-07-03,1642546800,13.8448820000049,22.4242649999942,43.0802530000074,1,
2010-07-04,1642546800,13.6803650000074,22.1582889999991,42.9578990000009,8,
2010-07-05,1642546800,13.871656000003,22.1756489999971,43.1404910000128,1,
2010-07-06,1642546800,13.9526310000074,22.2269550000055,43.1890030000068,3,
2010-07-07,1642546800,13.6324040000036,22.2215209999995,42.9473410000064,1,
2010-07-08,1642546800,13.8733289999946,21.9485229999991,43.0061879999994,1,
2010-07-09,1642546800,13.4318000000058,22.0836839999974,42.6980610000028,2,
2010-07-10,1642546800,13.5560779999942,22.1197769999999,42.8958100000018,4,
2010-07-11,1642546800,13.6708729999955,21.8773050000018,42.8392300000123,0,
2010-07-12,1642546800,13.647186000002,22.0178980000055,42.817200000005,1,
2010-07-13,1642546800,13.7045070000022,21.8341150000051,42.8062690000079,5,
2010-07-14,1642546800,13.7655159999995,21.906713999997,42.7865359999996,5,
2010-07-15,1642546800,13.7289120000059,22.1021120000078,42.7796710000112,5,
2010-07-16,1642546800,13.7616719999933,21.790491000007,42.7563190000074,5,
2010-07-17,1642546800,13.6801229999983,21.730601999996,42.7013280000101,14,
2010-07-18,1642546800,13.6801229999983,21.9853719999955,42.8397010000044,6,
2010-07-19,1642546800,13.6801229999983,22.256057999999,42.9686670000083,3,
2010-07-20,1642546800,13.6472829999984,22.2108140000055,42.7402330000041,0,
2010-07-21,1642546800,13.5305939999962,22.2516650000034,42.6943800000008,1,
2010-07-22,1642546800,13.4869540000072,22.2101240000047,42.6537170000083,2,
2010-07-23,1642546800,13.4869540000072,22.4088570000022,42.6894680000114,1,
2010-07-24,1642546800,13.4869540000072,22.4048230000044,42.9463180000021,0,
2010-07-25,1642546800,13.4869540000072,21.6299759999965,42.5813400000043,1,
2010-07-26,1642546800,13.6341720000055,21.703622999994,42.5927450000017,1,
2010-07-27,1642546800,13.6341720000055,21.7725110000028,42.8195910000068,3,
2010-07-28,1642546800,13.6341720000055,21.977687999999,42.6757540000108,1,
2010-07-29,1642546800,13.6404690000054,21.4848910000001,42.5320670000074,0,
2010-07-30,1642546800,13.6634150000027,21.8291259999969,42.4117130000086,1,
2010-07-31,1642546800,13.7194759999984,21.9838739999977,42.5165540000016,3,
2010-08-01,1642546800,13.6431969999976,21.8462,42.4217880000069,4,
2010-08-02,1642546800,13.6341649999958,21.6287640000082,42.4509470000048,1,
2010-08-03,1642546800,13.6219580000034,21.8574430000008,42.3749430000025,2,
2010-08-04,1642546800,13.5458010000002,21.9916620000004,42.3225860000093,2,
2010-08-05,1642546800,13.4387920000008,22.0345300000044,42.2253280000004,3,
2010-08-06,1642546800,13.5446859999938,22.1193480000074,42.3431459999993,1,
2010-08-07,1642546800,13.3682830000034,22.6759049999964,42.3904100000073,2,
2010-08-08,1642546800,13.6226400000014,22.6987490000029,42.611957000001,0,
2010-08-09,1642546800,13.3359159999964,22.3963720000029,42.3952710000012,0,
2010-08-10,1642546800,13.4603689999931,22.5373519999994,42.3774830000039,0,
2010-08-11,1642546800,13.7534860000014,22.3959469999973,42.3776890000008,5,
2010-08-12,1642546800,13.4787199999992,22.2892419999989,42.2344090000115,3,
2010-08-13,1642546800,13.4177979999949,22.6602859999984,42.270079000009,3,
2010-08-14,1642546800,13.4280779999972,22.6164319999953,42.2943540000124,11,
2010-08-15,1642546800,13.4101970000047,22.7342480000079,42.2422080000106,8,
2010-08-16,1642546800,13.6949739999982,22.7143150000047,42.3425019999995,11,
2010-08-17,1642546800,13.5422640000033,23.1598209999938,42.357170000003,8,
2010-08-18,1642546800,13.6280930000066,23.0548200000048,42.3687550000031,0,
2010-08-19,1642546800,13.4287369999947,22.8061790000065,42.2353340000118,4,
2010-08-20,1642546800,13.6723270000075,23.1832859999995,42.4126749999996,6,
2010-08-21,1642546800,13.5151530000003,23.3436249999941,42.3592050000007,4,
2010-08-22,1642546800,13.5590870000015,23.0317380000051,42.3338680000015,3,
2010-08-23,1642546800,13.4995369999961,23.1555789999984,42.3365230000054,9,
2010-08-24,1642546800,13.6303530000005,23.3170130000071,42.3704330000037,2,
2010-08-25,1642546800,13.6487860000052,23.4429720000044,42.2940590000071,11,
2010-08-26,1642546800,13.5650569999998,23.4946449999989,42.2344020000019,12,
2010-08-27,1642546800,13.439394999994,23.8130970000057,42.1861020000069,13,
2010-08-28,1642546800,13.3984329999948,24.2407070000045,42.2796930000041,5,
2010-08-29,1642546800,13.4908319999959,23.716637000005,42.1872609999991,9,
2010-08-30,1642546800,13.606203000003,23.8288940000057,42.3532530000084,5,
2010-08-31,1642546800,13.6131569999998,23.8360939999984,42.2586340000125,13,
2010-09-01,1642546800,13.6237019999971,24.1179520000005,42.3755810000002,15,
2010-09-02,1642546800,13.6650640000007,24.1297659999982,42.348113,15,
2010-09-03,1642546800,13.3624940000009,24.6022660000017,42.3567830000102,4,
2010-09-04,1642546800,13.6658339999995,22.7378009999957,42.0862010000128,22,
2010-09-05,1642546800,13.6689360000019,21.8816789999983,42.3944160000101,20,
2010-09-06,1642546800,13.7385490000015,22.1593810000049,42.3045790000033,14,
2010-09-07,1642546800,13.8259169999947,22.1980069999991,42.4759080000076,53,
2010-09-08,1642546800,13.5143839999946,21.8123080000078,42.2623640000093,45,
2010-09-09,1642546800,13.7467400000023,21.9139819999982,42.4393240000063,55,
2010-09-10,1642546800,13.7413269999961,21.7101750000002,42.5215120000066,32,
2010-09-11,1642546800,13.5566689999978,21.7394199999981,42.4724180000048,74,
2010-09-12,1642546800,13.7776169999997,22.2968850000034,42.6641540000128,55,
2010-09-13,1642546800,13.5401200000051,22.5542200000054,42.5390180000104,37,
2010-09-14,1642546800,13.5387990000017,22.8156299999973,42.5160410000099,47,
2010-09-15,1642546800,13.6375580000022,22.7000370000023,42.5521220000082,40,
2010-09-16,1642546800,13.5968290000019,22.9696750000003,42.605018000002,26,
2010-09-17,1642546800,13.6149410000071,22.9643000000069,42.6230910000013,51,
2010-09-18,1642546800,13.5013420000032,23.0941980000061,42.6853080000001,50,
2010-09-19,1642546800,13.5683949999948,23.2026170000026,42.7140500000096,59,2
2010-09-20,1642546800,13.6686999999947,23.0997420000058,42.645509000009,103,
2010-09-21,1642546800,13.7986209999945,23.2352970000065,42.8541150000092,38,
2010-09-22,1642546800,13.6775530000014,21.8064000000013,42.8743200000026,98,
2010-09-23,1642546800,13.6685529999959,23.3405749999947,42.9484010000015,650,2
2010-09-24,1642546800,14.5005620000011,27.8228729999973,47.0445089999994,141,
2010-09-25,1642546800,14.5390929999994,27.8489249999984,47.0328370000061,30,
2010-09-26,1642546800,14.5754219999944,28.0109530000045,47.1026030000066,28,
2010-09-27,1642546800,14.4445509999932,27.9649999999965,47.0972050000128,18,
2010-09-28,1642546800,14.6717300000018,28.230223999999,47.4033540000091,38,
2010-09-29,1642546800,14.6144460000069,28.1192699999956,47.4549499999994,34,
2010-09-30,1642546800,14.5540310000069,27.164976,47.3004150000052,28,
2010-10-01,1642546800,14.4973219999956,26.9497039999987,47.4052040000097,33,
2010-10-02,1642546800,14.5641980000073,27.4682650000032,47.39190100001,33,
2010-10-03,1642546800,14.4649899999931,28.0966950000002,47.4849370000011,30,
2010-10-04,1642546800,14.6681499999977,28.7980839999946,47.5303520000016,26,
2010-10-05,1642546800,14.3978990000032,30.0166699999972,47.6847990000097,26,
2010-10-06,1642546800,14.7427820000012,29.0301869999967,47.6980800000019,21,
2010-10-07,1642546800,14.4875489999977,28.7940729999973,47.4935160000023,59,
2010-10-08,1642546800,14.5607219999947,29.8698920000024,47.3559210000094,66,
2010-10-09,1642546800,14.954654000001,28.4761540000036,47.5037870000087,47,
2010-10-10,1642546800,14.6694540000026,28.6070460000046,47.5390440000047,64,
2010-10-11,1642546800,14.695544000002,28.8386980000068,47.5527819999988,82,
2010-10-12,1642546800,14.6366160000034,28.8095520000061,47.5507150000049,61,
2010-10-13,1642546800,14.5621350000001,29.0734579999989,47.72735500001,96,
2010-10-14,1642546800,15.8663689999958,30.4219160000066,48.1012310000078,872,1
2010-10-15,1642546800,16.6600000000035,34.0717529999965,45.8177810000052,2,1
2010-10-16,1642546800,16.7604169999977,33.839021000007,45.6746080000012,1,1
2010-10-17,1642546800,16.599298000001,33.5261290000053,45.50267300001,7,1
2010-10-18,1642546800,16.5894529999932,33.1974310000078,45.419888000004,3,1
2010-10-19,1642546800,16.481753,33.3049389999942,45.5340680000081,0,1
2010-10-20,1642546800,16.466557000007,33.0573860000004,45.310884999999,0,1
2010-10-21,1642546800,16.3555860000051,32.7583549999981,45.2673500000092,0,1
2010-10-22,1642546800,16.5302479999955,32.3099780000048,45.2625620000035,0,1
